ISO_A3,ghsl_year,flood_type,return_period,ftm3_ghsl_total_built_s_km2,ghsl_total_built_s_km2,relative_exposure_pct
UGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.856619,990.49835,1.600872833
UGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.294253,990.49835,0.130666851
UGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.7175314,1191.281,0.22811842
UGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,18.7639,1191.281,1.575102768
UGA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5679055,1191.281,0.131615085
UGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.5067453,1525.664,0.229850432
UGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,23.544048,1525.664,1.543200076
UGA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.0422595,1525.664,0.133860372
UGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.6476407,1997.772,0.232641197
UGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,30.289286,1997.772,1.516153295
UGA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.712501,1997.772,0.135776305
UGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.436448,2640.6785,0.243742205
UGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,40.090595,2640.6785,1.518192957
UGA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.7297468,2640.6785,0.141241988
ZMB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9263278,378.49493,0.508944149
ZMB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.634331,378.49493,2.545431982
ZMB,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0136164,378.49493,0.267801843
ZMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.4892035,451.74124,0.551024188
ZMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.967308,451.74124,2.649151094
ZMB,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3029547,451.74124,0.288429434
ZMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.2624679,551.61066,0.591443954
ZMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.129006,551.61066,2.742696452
ZMB,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.6999636,551.61066,0.308181789
ZMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.181842,666.3501,0.627574304
ZMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,18.824287,666.3501,2.824984494
ZMB,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.177307,666.3501,0.326751208
ZMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.5478873,726.5564,0.625951034
ZMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.67317,726.5564,2.845363416
ZMB,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.362528,726.5564,0.325167874
ZMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.0814643,806.0328,0.630428973
ZMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,23.136806,806.0328,2.870454651
ZMB,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.6341555,806.0328,0.326805001
ZMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.738242,904.2856,0.634560807
ZMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,26.29113,904.2856,2.907392311
ZMB,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.9600713,904.2856,0.3273381
ZMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.670633,1044.2098,0.638821145
ZMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,30.755928,1044.2098,2.945378218
ZMB,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.4186788,1044.2098,0.327393863
ZMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.844433,1211.1979,0.647659065
ZMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,36.203663,1211.1979,2.989079076
ZMB,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.9891076,1211.1979,0.329352255
ZMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,9.153912,1371.7764,0.667303505
ZMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,41.88734,1371.7764,3.053510762
ZMB,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.607919,1371.7764,0.335908899
ZWE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.7569744,242.16287,0.312588961
ZWE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.1226335,242.16287,1.702421804
ZWE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.33837396,242.16287,0.13972991
ZWE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.93143624,279.8221,0.33286729
ZWE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.0352197,279.8221,1.799436035
ZWE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.4165208,279.8221,0.148852003
ZWE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1592404,330.28513,0.350981711
ZWE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.2408786,330.28513,1.889542711
ZWE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.51725763,330.28513,0.156609421
ZWE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4239309,387.67322,0.367301848
ZWE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.6451726,387.67322,1.972066216
ZWE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6299682,387.67322,0.162499798
ZWE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.5353607,429.59802,0.357394734
ZWE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.378968,429.59802,1.950420535
ZWE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6638726,429.59802,0.15453344
ZWE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.70602,491.973,0.346771063
ZWE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.418856,491.973,1.91450669
ZWE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7188629,491.973,0.146118364
ZWE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9781777,563.8198,0.350852826
ZWE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.721191,563.8198,1.901527935
ZWE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.8168923,563.8198,0.144885352
ZWE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.4902732,695.6861,0.357959315
ZWE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.120668,695.6861,1.886004047
ZWE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0106858,695.6861,0.145278999
ZWE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.3711362,910.2626,0.370347656
ZWE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.119076,910.2626,1.880674434
ZWE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3525326,910.2626,0.148587078
ZWE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.341886,1326.425,0.402728085
ZWE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,25.612076,1326.425,1.930910229
ZWE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.1446385,1326.425,0.161685621
AFE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,46.92252872,8023.526384,0.584811796
AFE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,291.7371646,8023.526384,3.636021752
AFE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,15.98590536,8023.526384,0.199237899
AFE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,59.85609944,9309.487755,0.642958034
AFE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,358.8184026,9309.487755,3.854330249
AFE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,20.94766193,9309.487755,0.22501412
AFE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,76.49451551,11160.81933,0.685384408
AFE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,438.1663245,11160.81933,3.925933318
AFE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,27.05468497,11160.81933,0.242407696
AFE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,96.8580138,13385.97317,0.723578425
AFE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,533.7892328,13385.97317,3.98767595
AFE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,34.39272802,13385.97317,0.256931099
AFE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,104.0350571,14774.50718,0.704152469
AFE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,578.527236,14774.50718,3.915712578
AFE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,37.01725851,14774.50718,0.250548178
AFE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,114.4267511,16756.3644,0.682885311
AFE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,641.5734464,16756.3644,3.828834411
AFE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,40.85736305,16756.3644,0.243831908
AFE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,127.1799904,18802.85939,0.676386436
AFE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,708.2114971,18802.85939,3.766509564
AFE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,45.79687226,18802.85939,0.24356334
AFE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,147.2437737,22022.00561,0.668621089
AFE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,809.9793491,22022.00561,3.678045331
AFE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,53.60330028,22022.00561,0.243407895
AFE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,176.5034606,26621.49125,0.66301117
AFE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,954.3352491,26621.49125,3.584830166
AFE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,65.02698609,26621.49125,0.244265002
AFE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,226.7583852,33834.07829,0.670207071
AFE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,1187.599231,33834.07829,3.510068223
AFE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,85.12663065,33834.07829,0.251600265
AFW,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,33.6763885,5528.779484,0.60911072
AFW,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,256.0287876,5528.779484,4.63083739
AFW,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,15.71222955,5528.779484,0.28418984
AFW,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,43.80616682,6475.141004,0.676528384
AFW,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,315.150012,6475.141004,4.867075663
AFW,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,20.64932819,6475.141004,0.318901599
AFW,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,57.86888814,7777.983718,0.744008862
AFW,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,396.5286115,7777.983718,5.098090017
AFW,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,27.46712154,7777.983718,0.353139355
AFW,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,74.98492926,9315.799815,0.804922076
AFW,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,494.3937787,9315.799815,5.30704597
AFW,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,35.83570085,9315.799815,0.384676588
AFW,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,81.22926874,10253.61654,0.792201156
AFW,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,542.237991,10253.61654,5.288260867
AFW,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,38.50741337,10253.61654,0.375549575
AFW,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,89.69294794,11471.12555,0.781901894
AFW,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,604.1355301,11471.12555,5.266575868
AFW,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,42.155002,11471.12555,0.367487931
AFW,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,103.3421254,13047.72558,0.79203172
AFW,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,696.6037429,13047.72558,5.338890204
AFW,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,48.17375393,13047.72558,0.369211888
AFW,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,122.3406554,15247.68391,0.802355663
AFW,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,823.7984528,15247.68391,5.402777612
AFW,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,56.44412499,15247.68391,0.370181631
AFW,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,144.4183198,17838.08208,0.809606768
AFW,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,968.3341856,17838.08208,5.428465804
AFW,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,66.05323928,17838.08208,0.370293392
AFW,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,163.8815116,20257.06378,0.80900921
AFW,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,1083.488176,20257.06378,5.348693117
AFW,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,74.9388422,20257.06378,0.369939311
SSA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,80.59891722,13552.30587,0.59472475
SSA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,547.7659522,13552.30587,4.041865329
SSA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,31.69813491,13552.30587,0.233894772
SSA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,103.6622663,15784.62876,0.656729201
SSA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,673.9684146,15784.62876,4.269776786
SSA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,41.59699012,15784.62876,0.263528467
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,134.3634036,18938.80305,0.709460906
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,834.694936,18938.80305,4.407326767
SSA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,54.52180652,18938.80305,0.28788412
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,171.8429431,22701.77299,0.756958248
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,1028.183011,22701.77299,4.529086834
SSA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,70.22842887,22701.77299,0.309352177
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,185.2643259,25028.12372,0.740224589
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,1120.765227,25028.12372,4.478023361
SSA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,75.52467188,25028.12372,0.301759224
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,204.1196991,28227.48996,0.723123804
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,1245.708976,28227.48996,4.413105729
SSA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,83.01236505,28227.48996,0.29408341
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,230.5221158,31850.58497,0.723761011
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,1404.81524,31850.58497,4.410641881
SSA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,93.97062618,31850.58497,0.295035794
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,269.5844291,37269.68952,0.72333425
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,1633.777802,37269.68952,4.383663569
SSA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,110.0474253,37269.68952,0.295273255
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,320.9217805,44459.57333,0.721828296
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,1922.669435,44459.57333,4.324534157
SSA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,131.0802254,44459.57333,0.294830147
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,390.6398968,54091.14207,0.722188295
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,2271.087407,54091.14207,4.198630903
SSA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,160.0654729,54091.14207,0.295918087
