Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
6984.0,Ogboloko,NGA,7.800480897301187,7.153317020427456
1513.0,Bakura,NGA,5.872472309195411,12.716164578074542
7702.0,Salka,NGA,4.968068741838836,10.31825766616986
3335.0,Gali,NGA,10.299863613100522,10.776726896934493
138.0,Abuochicie,NGA,8.976625517994911,6.759876103323856
398.0,Akamkpa,NGA,8.34759410974945,5.317909875712731
4015.0,Ile Oluji,NGA,4.8698353650559465,7.206244411094465
7579.0,Rumirigo,NGA,13.031609644573416,10.601368166777334
4567.0,Karaye,NGA,8.016391391106618,11.780693563591006
9037.0,Yabo,NGA,5.009978556158185,12.72440046013335
9195.0,Zurmi,NGA,6.781432240903352,12.781526896914384
4170.0,Jahun,NGA,9.626339803644088,12.076574515969055
4190.0,Jebba,NGA,4.824784248568646,9.119860230284427
9073.0,Yelwa 2,NGA,9.660595320481482,8.809819579881104
4127.0,Issele Uku,NGA,6.482908485276896,6.31389869185095
2969.0,Effon,NGA,4.926093121834631,7.6767727986048895
1144.0,Amaokwe,NGA,7.666468551635648,5.749736773528005
3970.0,Ayetoro Iju & Ifa Ogbolu,NGA,5.252694663833547,7.3786501846397465
6959.0,Ode Aye ,NGA,4.7421784284710675,6.585971341420971
8951.0,Warawa,NGA,8.70370976710629,11.866398691795382
7241.0,Owode,NGA,3.5018333107499875,6.94993598788202
5758.0,Mashi,NGA,7.942641391114045,12.979675045060603
3957.0,Ihubogo,NGA,6.66455111346405,5.1816310636571785
10208.0,Obiogo,NGA,7.195879873573171,5.8135594173094605
10210.0,Arafu,NGA,9.241700347900126,7.817241182678324
8939.0,Wamba,NGA,8.602287855694485,8.9495571999832
4002.0,Ikpayongo,NGA,8.600017459424341,7.57070638414613
3542.0,Glogbo/Seme [NGA],NGA,2.7444176044662907,6.386644267870339
6961.0,Ode Omu,NGA,4.394946947024339,7.541193563633447
3855.0,Ibaka,NGA,8.306363613299963,4.648360230329125
7636.0,Saho Rami,NGA,5.411628319471693,9.889370034198224
7293.0,Pategi,NGA,5.7581642671494535,8.721657615909368
6977.0,Ofugu Inye,NGA,7.62136767840893,7.562217953877304
2980.0,Eha Amufu,NGA,7.7748636133529265,6.657232025180733
10218.0,Mahuta 2,NGA,7.270451848697517,11.445644543986583
8572.0,Tor Donga,NGA,9.637261987150518,7.229169173392699
5726.0,Mariga ,NGA,6.01889139130642,10.135276896940955
3002.0,Ekpene Ukim,NGA,8.034829599721602,4.92037043440804
4000.0,Ikot Ubo,NGA,8.015436529995617,4.718037313661979
2282.0,Buter,NGA,9.497792906109948,6.899961240407437
6979.0,Ogbaniko,NGA,8.779542328112015,6.718555009424905
7610.0,Sabon Birni 1,NGA,6.317387423022561,13.559622135002082
7047.0,Okpo,NGA,7.57369959220894,7.202743828187288
