ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,ftm_return_period,ftm_flood_type,worldpop_population_ftm_total,worldpop_population_ftm_share,worldpop_built_surface_ftm_km2,worldpop_built_surface_ftm_share,worldpop_built_volume_ftm_m3,worldpop_built_volume_ftm_share
AGO,AGO_6723,Sumbe,29.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,34493.0,0.1827162978933038,1.0403928125,0.1778179637548973,7983224.0,0.1340998372235249
AGO,AGO_6927,Nzetu,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0001103225094693,7.111111450195313e-05,5.370808403280373e-05,184.6666717529297,2.5639958312334906e-05
AGO,AGO_6927,Nzetu,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,580.0,0.0213290184974074,0.025226111328125,0.0190525224716396,136000.78125,0.0188829653374616
AGO,AGO_7092,Ondjiva,26.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_7092,Ondjiva,26.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,8879.0,0.0902887939800691,0.45316721875,0.0962054314463363,2460467.0,0.0937942698308829
AGO,AGO_7333,Ext. Pinheiro,10.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.000319605515478,0.0002835555419921,0.0002245166450182,881.7777099609375,0.000183513829226
AGO,AGO_7333,Ext. Pinheiro,10.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,19.0,0.0008675006848689,0.000786,0.0006223475011085,2390.5556640625,0.0004975177064858
AGO,AGO_7352,Jamba,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_7352,Jamba,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,25.0,0.0026528013582342,0.0014537778320312,0.0019203295863543,6990.22265625,0.0020674825685567
AGO,AGO_7366,Porto Amboim,12.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,171.0,0.0019916606489785,0.0058616665039062,0.0018037378775137,43851.4453125,0.0016281371632874
AGO,AGO_7366,Porto Amboim,12.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1390.0,0.016189522234387,0.053356890625,0.0164188536796715,390666.125,0.0145048363176456
AGO,AGO_7444,Quibala,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,212.0,0.0075887743413516,0.009112111328125,0.0056277824066782,46513.890625,0.0052629799648967
AGO,AGO_7444,Quibala,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2096.0,0.0750286368843069,0.098278109375,0.0606980967402246,495488.46875,0.0560638090864633
AGO,AGO_7445,Quilenda,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,13.0,0.0012447338184603,0.0004165555419921,0.0010161874072799,1823.22216796875,0.0008193822385908
AGO,AGO_7445,Quilenda,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,98.0,0.0093833780160857,0.0031832221679687,0.0077654717212352,15970.4443359375,0.0071773471501005
AGO,AGO_7446,Quipungo,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0003418102269619,0.0002505555572509,0.0001992552902286,692.22216796875,0.0001091792431651
AGO,AGO_7446,Quipungo,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,130.0,0.0088870659010117,0.0085395556640625,0.0067911151559989,28425.109375,0.0044832888515506
AGO,AGO_7777,Soyo,27.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,379.0,0.0023027055271008,0.019864888671875,0.0025178951763721,121158.1171875,0.0022780952433756
AGO,AGO_7777,Soyo,27.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,12459.0,0.0756976468658294,0.6064894375,0.0768731632190807,3567363.5,0.0670759335766598
AGO,AGO_7780,Sanza Pombo,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,111.0,0.005676007363469,0.0040207778320312,0.0047003881536089,26468.33203125,0.004418920722246
AGO,AGO_7780,Sanza Pombo,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,374.0,0.0191245653507874,0.01316177734375,0.0153864413532511,95177.0,0.0158899176980496
AGO,AGO_7799,Sassalemba,41.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,224.0,0.0030547259610795,0.0084474453125,0.0020130133157612,25570.666015625,0.0012829080171196
AGO,AGO_7799,Sassalemba,41.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2008.0,0.0273834362939628,0.087833328125,0.0209305479399335,336503.21875,0.0168827310503818
AGO,AGO_7802,Saurimo,42.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_7802,Saurimo,42.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,5519.0,0.0152326014655755,0.157817203125,0.0132325469008275,940554.0,0.0134644887733368
AGO,AGO_8099,Silva Porto,61.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,368.0,0.0012899607403252,0.0130978896484375,0.0008997587398296,97934.4375,0.0009862771140903
AGO,AGO_8099,Silva Porto,61.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2225.0,0.0077993550196298,0.08454321875,0.0058076913155788,641390.625,0.0064593100320774
AGO,AGO_8168,Songo,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,30.0,0.0012789904502046,0.0009311111450195,0.0008214652493917,4288.33349609375,0.000559636522434
AGO,AGO_8168,Songo,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,285.0,0.012150409276944,0.0120084453125,0.0105943533983075,87877.0,0.0114681329534504
AGO,AGO_8560,Tomboco,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,62.0,0.0040522875816993,0.0022242221679687,0.003399371191325,9801.3330078125,0.0024299466074036
AGO,AGO_8560,Tomboco,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,281.0,0.0183660130718954,0.0107341103515625,0.0164053870243227,50648.5546875,0.0125567903401189
AGO,AGO_8562,Tombua,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_8562,Tombua,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,82.0,0.0023493682491476,0.0019658889160156,0.001980032286639,10498.0,0.0016026328488439
AGO,AGO_8715,Uige,40.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,861.0,0.0019108195440664,0.01721677734375,0.0015184446931536,153074.328125,0.0013591189582224
AGO,AGO_8715,Uige,40.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,20564.0,0.0456377387969604,0.4565823125,0.0402685691730309,4675603.0,0.0415138237499406
AGO,AGO_8721,Uku-Seles,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,605.0,0.0170725512882015,0.018134,0.0120298178146649,124260.3359375,0.0125297953348771
AGO,AGO_8721,Uku-Seles,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1536.0,0.0433445269069052,0.0465753359375,0.0308973643975372,326932.6875,0.0329662690169834
AGO,AGO_8722,Ukuma,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_8722,Ukuma,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002514616206701,0.0002552222290039,0.0002131091003553,1340.6666259765625,0.0002189482263603
AGO,AGO_9031,Xangongo,9.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
AGO,AGO_9031,Xangongo,9.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,143.0,0.0064440538957234,0.007132,0.0047274021625942,48839.109375,0.005250887030653
BDI,BDI_1592,Mugerama,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_1592,Mugerama,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0009828975820719,0.0002256666717529,0.0006436456538315,925.0,0.0007726213078098
BDI,BDI_2172,Bubanza,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,176.0,0.0085786703061025,0.0053075551757812,0.0062901972023357,34761.66796875,0.0046644498579933
BDI,BDI_2172,Bubanza,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,396.0,0.0193020081887307,0.01193122265625,0.0141401720542154,72159.890625,0.0096826824271258
BDI,BDI_2195,Bujumbura,300.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3072.0,0.0028060355339825,0.1204424375,0.0029936897533372,932220.625,0.0028170064306585
BDI,BDI_2195,Bujumbura,300.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,57460.0,0.0524852870386186,2.5363545,0.0630430489044271,21147176.0,0.0639030388136581
BDI,BDI_2464,Rugombo centre-urbain sud,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_2464,Rugombo centre-urbain sud,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,350.0,0.0104340567612687,0.014779556640625,0.0098001821115616,90267.3359375,0.0100461920266584
BDI,BDI_3401,Gasenyi,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0008799865906805,0.0007220000610351,0.00070392948717,2724.555419921875,0.0005419503010994
BDI,BDI_3401,Gasenyi,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,568.0,0.0238015420717398,0.02005833203125,0.019556302197537,89139.5546875,0.017731042704994
BDI,BDI_3406,Gatabo,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_3406,Gatabo,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_3413,Gatumba,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_3413,Gatumba,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,10149.0,0.5012346898459107,0.663638125,0.5245093874357343,5036109.0,0.5319998483051535
BDI,BDI_3528,Gitega,25.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,233.0,0.0027322083983161,0.0096586669921875,0.0024098494589783,87456.4375,0.0027461436713034
BDI,BDI_3528,Gitega,25.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1440.0,0.0168857514745717,0.05339122265625,0.0133211766319751,526736.875,0.0165396073413508
BDI,BDI_4886,Kirundo,8.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0002448679753499,0.0003144444580078,0.0003222945872699,1176.888916015625,0.0002395579252642
BDI,BDI_4886,Kirundo,8.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,402.0,0.0164061543484471,0.014505556640625,0.0148676889401399,113273.6640625,0.0230570647582933
BDI,BDI_5554,Makamba,20.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,71.0,0.0023039231592951,0.0043564443359375,0.0021233184608668,20141.66796875,0.0018585385409272
BDI,BDI_5554,Makamba,20.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,263.0,0.0085342505759807,0.015408556640625,0.0075100862647224,73451.0,0.0067775675073904
BDI,BDI_6340,Sampeke,9.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.000735618655289,0.000407,0.0010458369522204,1017.5556030273438,0.0010457479212359
BDI,BDI_6340,Sampeke,9.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,26.0,0.0038252170075033,0.0018108887939453,0.0046533032360438,4527.111328125,0.0046525391305453
BDI,BDI_6396,Muramwiya,34.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,23.0,0.0005791262747072,0.0010298889160156,0.0006220709926096,4111.33251953125,0.0005442160665548
BDI,BDI_6396,Muramwiya,34.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,100.0,0.0025179403248143,0.004273,0.0025809670441977,18229.77734375,0.0024130711084682
BDI,BDI_6435,Muyange,14.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,115.0,0.0034617700180614,0.0079067783203125,0.0037693074902546,38714.5546875,0.0034139644336475
BDI,BDI_6435,Muyange,14.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,503.0,0.0151414810355207,0.03200122265625,0.0152555748206108,139949.109375,0.0123411281825013
BDI,BDI_6437,Muyinga,13.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0001100327897713,4e-05,2.5022160250672e-05,100.0,1.1243199972116864e-05
BDI,BDI_6437,Muyinga,13.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,45.0,0.0009902951079421,0.0006776666870117,0.0004239171109737,1694.6666259765625,0.0001905347576192
BDI,BDI_6614,Ndava,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.000490075961774,0.0001751111145019,0.0003432884881208,638.888916015625,0.0001932122374557
BDI,BDI_6614,Ndava,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,12.0,0.0014702278853222,0.0005636666870117,0.0011050142952872,2052.888916015625,0.0006208329034492
BDI,BDI_6717,Kayanza,14.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0001026167265264,0.0001773333435058,6.97920695640053e-05,443.5555419921875,2.4553627873850538e-05
BDI,BDI_6717,Kayanza,14.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,68.0,0.0009968482005424,0.0019651110839843,0.0007733975278591,9462.0,0.0005237820406862
BDI,BDI_6908,Kagunuzi,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,60.0,0.0174216027874564,0.0037002219238281,0.0177744885281114,9339.6669921875,0.0144443401255921
BDI,BDI_6908,Kagunuzi,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,234.0,0.0679442508710801,0.0146283330078125,0.0702690656358682,38600.0,0.0596971529407034
BDI,BDI_7555,Kinyami,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.0021701388888888,0.000308,0.0022026589239868,770.5555419921875,0.0022041314602918
BDI,BDI_7555,Kinyami,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0045572916666666,0.0005076666564941,0.0036305730238226,1268.7777099609375,0.0036292683839658
BDI,BDI_7567,Mugina,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,11.0,0.0012799627647195,0.000271,0.0006970630752056,677.2222290039062,0.000540928309386
BDI,BDI_7567,Mugina,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,161.0,0.018734000465441,0.0076181108398437,0.0195952168608079,23235.33203125,0.0185591203823515
BDI,BDI_7568,Rugombo,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0001399645423159,0.0001275555572509,0.0001328727250909,535.3333129882812,9.232094042303248e-05
BDI,BDI_7568,Rugombo,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,323.0,0.0150695157226835,0.0113043330078125,0.0117755554085983,46594.22265625,0.008035409621518
BDI,BDI_7580,Rumonge,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,56.0,0.0011956614569988,0.0020526665039062,0.0010240986686581,18299.66796875,0.0010469293730203
BDI,BDI_7580,Rumonge,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1080.0,0.0230591852421214,0.039187,0.0195508400669738,337635.5625,0.0193162295819323
BDI,BDI_7591,Rutana,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BDI,BDI_7591,Rutana,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0006071118820468,0.0003124444580078,0.0004208164860194,1100.3333740234375,0.0002566377610669
BDI,BDI_7596,Ruyigi,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,40.0,0.0025869874531108,0.0020603332519531,0.0023393843781118,10232.556640625,0.0021705058137469
BDI,BDI_7596,Ruyigi,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,257.0,0.0166213943862372,0.0127226669921875,0.0144458224810126,55248.4453125,0.0117191700923666
BEN,BEN_1211,Hilacondji,8.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,,0.0,,0.0,
BEN,BEN_1211,Hilacondji,8.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,,0.0,,0.0,
BEN,BEN_1218,Aniviekome,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_1218,Aniviekome,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,960.0,0.7430340557275542,0.14653221875,0.7205947349138673,622812.875,0.7438543410910116
BEN,BEN_1253,Aplahoué,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,1.0,0.0001869158878504,0.000154888885498,0.0003359896690362,677.0,0.0002852879490914
BEN,BEN_1253,Aplahoué,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,13.0,0.002429906542056,0.0013381110839843,0.0029026711554934,6442.77783203125,0.0027149879972706
BEN,BEN_1432,Djakotomey,8.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_1432,Djakotomey,8.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,22.0,0.0004586486542831,0.0021756667480468,0.000872420181194,7839.33349609375,0.0004163024681875
BEN,BEN_154,Adakplame,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0017524644030668,0.0010044444580078,0.0022017971735818,3724.22216796875,0.0015623736123827
BEN,BEN_154,Adakplame,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,90.0,0.0197152245345016,0.01053877734375,0.0231015761832163,38770.4453125,0.0162648515487509
BEN,BEN_1644,Banikoara,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0001376651982378,0.0002635555419921,0.0001670997295851,842.22216796875,9.137220118634816e-05
BEN,BEN_1644,Banikoara,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,630.0,0.0289096916299559,0.0367216640625,0.0232823035644656,211423.109375,0.0229371721856323
BEN,BEN_1653,Banté,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,16.0,0.0009754313235383,0.0014667777099609,0.0013834719466909,4970.888671875,0.0007887189672952
BEN,BEN_1653,Banté,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,122.0,0.0074376638419801,0.0119093330078125,0.0112329414390595,43845.66796875,0.0069568868352144
BEN,BEN_1708,Bassila I,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.0007541478129713,0.0005676666870117,0.0006034218450163,2766.333251953125,0.0005142398563635
BEN,BEN_1708,Bassila I,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,55.0,0.0041478129713423,0.0034685556640625,0.0036870267469247,16712.22265625,0.003106672333204
BEN,BEN_191,Adja Tokpa I,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,22.0,0.0018744142455482,0.0023857778320312,0.0022200778793501,8665.0,0.0022352464704258
BEN,BEN_191,Adja Tokpa I,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,224.0,0.0190849450455823,0.02285422265625,0.0212669233017753,67186.328125,0.0173315640856642
BEN,BEN_192,Adjaglimey,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,3.2444442749023435e-05,8.475116960718728e-05,119.77777862548828,7.586067080461954e-05
BEN,BEN_192,Adjaglimey,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0006257822277847,0.0002392222290039,0.0006248948043568,684.6666870117188,0.000433630300631
BEN,BEN_193,Adjaha,0.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_193,Adjaha,0.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_195,Adjegounle,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,51.0,0.0147783251231527,0.0052754448242187,0.0151282417567892,26056.5546875,0.0162793436717085
BEN,BEN_195,Adjegounle,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,177.0,0.0512894813097652,0.0195145546875,0.0559613285562708,93089.8828125,0.0581597303572432
BEN,BEN_2496,Colli Bossouvi,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2496,Colli Bossouvi,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,310.0,0.017329084912516,0.02742633203125,0.024064307614437,191260.78125,0.025599582887513
BEN,BEN_2498,Comé,13.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,31.0,0.0005052892373392,0.0029983330078125,0.0009113734580296,16431.888671875,0.0007512863521305
BEN,BEN_2498,Comé,13.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2650.0,0.0431940799660967,0.124744875,0.037917458735903,901788.625,0.041230895607798
BEN,BEN_2504,Copargo,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2504,Copargo,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2505,Cotonou,354.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3535.0,0.0014825924355491,0.3204551875,0.0032351865030345,1871198.75,0.0024706319277558
BEN,BEN_2505,Cotonou,354.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,63788.0,0.0267529296403989,3.46478125,0.0349790359875735,23913902.0,0.0315746522374623
BEN,BEN_2507,Cove,10.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2507,Cove,10.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,85.0,0.0019887693027608,0.0046494443359375,0.0017551219204074,27811.0,0.0017127929888499
BEN,BEN_251,Agbozounkpa,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_251,Agbozounkpa,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,35.0,0.0035243177927701,0.0023512221679687,0.003800716697922,14278.5556640625,0.0034332661512229
BEN,BEN_2573,Dame,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,878.0,0.354175070592981,0.117406890625,0.3443663638483469,767879.5,0.3997987676143419
BEN,BEN_2573,Dame,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2372.0,0.9568374344493747,0.3194873125,0.9370888157894736,1831168.875,0.9534035737622124
BEN,BEN_2638,Dassa-Zoume,11.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.000212212849488,0.0005415555419921,0.0002309252659172,2294.111083984375,0.0001541028387125
BEN,BEN_2638,Dassa-Zoume,11.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,368.0,0.0097617910764496,0.02113277734375,0.0090112497228328,123264.890625,0.0082801001623308
BEN,BEN_266,Agon,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_266,Agon,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,30.0,0.0044603033006244,0.003416,0.0053657540486624,11665.666015625,0.0044565245355107
BEN,BEN_2674,Djeregbe 1,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,28.0,0.0012384448670883,0.0018867778320312,0.0011959040578254,10307.66796875,0.001042588604806
BEN,BEN_2674,Djeregbe 1,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,157.0,0.0069441372904595,0.01171577734375,0.0074258587461177,50714.890625,0.0051296536927568
BEN,BEN_2804,Djidja Mandjavi,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2804,Djidja Mandjavi,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2811,Djougou,26.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,256.0,0.0021264224603372,0.014343111328125,0.0023076626948498,91471.3359375,0.002056158493348
BEN,BEN_2811,Djougou,26.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,3173.0,0.0263560096353517,0.19783534375,0.0318297217424125,1165921.875,0.0262084306661883
BEN,BEN_2823,Dogbo-Tota,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0001644939754081,0.0002136666717529,0.00019805682323,1852.4444580078125,0.0002613091292943
BEN,BEN_2823,Dogbo-Tota,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,307.0,0.0126249126125755,0.015777890625,0.0146252050861361,115554.109375,0.0163002693962781
BEN,BEN_2832,Doko-Centre,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2832,Doko-Centre,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,6.0,0.0011357183418512,0.0008842222290039,0.0018401170157721,2864.333251953125,0.0011714230774387
BEN,BEN_2842,Doméguédji,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2842,Doméguédji,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2849,Donga,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_2849,Donga,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_295,Ahomey Glon,0.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_295,Ahomey Glon,0.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0
BEN,BEN_3272,Founougo A,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,78.0,0.0118361153262518,0.0088564443359375,0.0163594093026311,34657.4453125,0.0116057444004685
BEN,BEN_3272,Founougo A,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,805.0,0.1221547799696509,0.066238890625,0.1223548731729122,304625.34375,0.1020099388627541
BEN,BEN_3353,Gamia Est,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,34.0,0.0028120089322636,0.0028132221679687,0.0035419634348776,11535.4443359375,0.0028606597034594
