ISO3,agglosName,agglosID,POP_2000,POP_2020,BU_2000,BU_2020,POP_CAGR_2000_2020,BU_CAGR_2000_2020
TZA,Mpunze,11041,2637.0201822916665,3762.0412326388887,0.1856106666666666,0.3773861111111111,1.7924353586826092,3.6117834297928253
TZA,Mpwapwa,6302,26110.446180555555,38941.989583333336,1.049882,2.201973777777778,2.0187956151492825,3.772811376892826
TZA,Mpwayungu,11158,4535.590277777777,6715.916666666667,0.2989263333333333,0.6526676666666666,1.9820115886135747,3.981576146109167
TZA,Msanyila,11110,3058.12109375,5361.101996527777,0.2743914444444444,0.405309,2.846607252372668,1.9696160590625178
TZA,Msonga,11018,5087.078559027777,7796.589409722223,0.0972457777777777,0.401776,2.1578656923411543,7.350893087354948
TZA,Msungani i,10333,7120.684027777777,7097.297743055556,0.3572353333333333,0.6471525555555555,-0.016447047800793868,3.015509101777769
TZA,Mtakuja,11870,4494.687065972223,3380.470486111112,0.1699847777777777,0.5327371111111111,-1.4143090891148735,5.877857855310653
TZA,Mtama,6309,8481.836805555555,10026.372395833334,0.3971368888888889,0.6482572222222223,0.8399672459294294,2.480292600886025
TZA,Mtendeli,10557,1719.077365451389,14298.288194444443,0.019777,1.343864,11.173027126950409,23.48373166044706
TZA,Mtibwa,6310,28886.32986111111,43761.52430555556,0.8360388888888889,1.5172156666666667,2.098650957219572,3.0246248931091735
TZA,Mtimbira,10120,9309.310763888889,16131.324652777776,0.6805741111111111,1.1486135555555554,2.786866159694057,2.6514115376366165
TZA,Mtowisa,10836,8585.248263888889,16034.793402777776,0.2065704444444444,0.5038064444444444,3.172873294444245,4.55860413017819
TZA,Mtumba,6315,8674.560763888889,12572.019097222224,0.6831323333333333,1.491327222222222,1.8727141256532187,3.9808600347218226
TZA,Mtunungu,11657,3842.5390625,5281.731336805556,0.2283482222222222,0.3674016666666666,1.6033203587892286,2.406417724430443
TZA,Mtwara,6318,77569.77777777778,113054.79861111112,3.732715111111111,6.822928888888889,1.9013230278090987,3.0616995589133333
TZA,Muganza,6333,17334.29861111111,39669.89236111111,0.4914973333333333,1.0456657777777778,4.226400001941211,3.846911903992889
