unique_id,ISO3,Agglomeration_Name,worldpop_built_km2_2015,worldpop_built_km2_2020,worldpop_built_km2_2025,africapolis_pop_2015,africapolis_pop_2020,africapolis_pop_2025,worldpop_built_cagr_2015_2020,worldpop_built_cagr_2020_2025,africapolis_pop_cagr_2015_2020,africapolis_pop_cagr_2020_2025,buppercapita_2015,size_category_2015,buppercapita_2020,size_category_2020,buppercapita_2025,size_category_2025
BDI_7580,BDI,Rumonge,2.191977,2.238207,2.255218,45940,71528,83359,0.004182968809545162,0.001515455830283896,0.09258948908005782,0.031086932463775252,47.71390944710492,Fewer than 300 000,31.291340454087912,Fewer than 300 000,27.05428328074953,Fewer than 300 000
BDI_7591,BDI,Rutana,0.970291,1.108764,1.166696,12401,24229,31262,0.027040152199740763,0.010238041962189914,0.1433409447015317,0.05229196378918144,78.24296427707444,Fewer than 300 000,45.761855627553764,Fewer than 300 000,37.319941142601245,Fewer than 300 000
BDI_7596,BDI,Ruyigi,1.037404,1.26498,1.339513,12813,26573,40123,0.040464215489430355,0.011515762360316595,0.1570655207077678,0.08590182259203494,80.96495746507453,Fewer than 300 000,47.603958905656114,Fewer than 300 000,33.38516561573162,Fewer than 300 000
BEN_1211,BEN,Hilacondji,0.984902,1.03414,1.049311,29949,16888,36085,0.009804411093016663,0.0029169650608034114,-0.10825808827148942,0.16399120238901332,32.885972820461454,Fewer than 300 000,61.235196589294176,Fewer than 300 000,29.078869336289323,Fewer than 300 000
BEN_1218,BEN,Aniviekome,0.367824,0.373273,0.379995,19844,38134,44827,0.002945427777873988,0.003575986501798134,0.1395585101974297,0.03286952239255436,18.535779076799034,Fewer than 300 000,9.788456495515813,Fewer than 300 000,8.476922390523569,Fewer than 300 000
BEN_1432,BEN,Djakotomey,7.165183,7.419573,7.722054,74353,140474,202946,0.007001981353806475,0.008023795980658388,0.13568918634803295,0.07635841219087669,96.36710018425617,Fewer than 300 000,52.81812292666258,Fewer than 300 000,38.04979649759049,Fewer than 300 000
BEN_154,BEN,Adakplame,0.528418,0.593315,0.60631,10120,11407,13104,0.023438016157815378,0.004342592076384211,0.024231635559247566,0.028126346887187292,52.21521739130436,Fewer than 300 000,52.01323748575437,Fewer than 300 000,46.269078144078144,Fewer than 300 000
BEN_1644,BEN,Banikoara,1.977216,2.034073,2.079875,29251,36163,42453,0.005686183756812291,0.004463453446082788,0.04333733058823541,0.03259207330479974,67.5948172712044,Fewer than 300 000,56.24735226612835,Fewer than 300 000,48.99241514145054,Fewer than 300 000
BEN_1653,BEN,Banté,1.176051,1.240926,1.266098,23958,26127,42290,0.010797003300002661,0.004024447381922647,0.017484488004432253,0.10110726473351872,49.08802905083897,Fewer than 300 000,47.495923757032955,Fewer than 300 000,29.93847245211634,Fewer than 300 000
BEN_1708,BEN,Bassila I,1.252792,1.361241,1.374503,16242,16820,18519,0.01674304425585227,0.0019409667540202236,0.007018147512414252,0.019432108122568792,77.13286541066371,Fewer than 300 000,80.92990487514864,Fewer than 300 000,74.22123224796155,Fewer than 300 000
BEN_191,BEN,Adja Tokpa I,1.897882,1.971368,2.050563,22519,35931,37779,0.00762677490095065,0.007908442145276418,0.09795373562135956,0.010081067023308021,84.27914205781785,Fewer than 300 000,54.86538086888759,Fewer than 300 000,54.277852775351384,Fewer than 300 000
BEN_192,BEN,Adjaglimey,0.626288,0.656724,0.670886,13998,23059,29093,0.009535881466295582,0.004276194531009914,0.10498121773433478,0.04758581106420201,44.741248749821395,Fewer than 300 000,28.480159590615376,Fewer than 300 000,23.060048808991855,Fewer than 300 000
BEN_193,BEN,Adjaha,0.228814,0.242412,0.245071,11920,13998,17206,0.011612773029240797,0.002184223259793061,0.03266140710163801,0.04213213007452654,19.195805369127516,Fewer than 300 000,17.31761680240034,Fewer than 300 000,14.243345344647215,Fewer than 300 000
BEN_195,BEN,Adjegounle,0.549429,0.667423,0.697267,13714,15995,19477,0.039675758779202486,0.008787259249403379,0.031250138436151875,0.04017776015055197,40.063365903456315,Fewer than 300 000,41.72697718036886,Fewer than 300 000,35.799507110951375,Fewer than 300 000
BEN_2496,BEN,Colli Bossouvi,1.373526,1.509162,1.536645,15455,17449,25310,0.01901316608878001,0.0036159093978367363,0.02456686542612796,0.07721978282272146,88.8725978647687,Fewer than 300 000,86.48988480715227,Fewer than 300 000,60.71295930462268,Fewer than 300 000
BEN_2498,BEN,Comé,4.561185,4.92045,5.009863,45672,79762,91021,0.015279055576844724,0.003608209908416038,0.11796755795281277,0.026760407044319257,99.8683000525486,Fewer than 300 000,61.68915022191019,Fewer than 300 000,55.040737851704556,Fewer than 300 000
BEN_2504,BEN,Copargo,0.734361,0.752844,0.765551,11719,13499,16111,0.004983838553293207,0.0033531695327728706,0.028684529821269678,0.03601055496591732,62.664135165116484,Fewer than 300 000,55.77035335950811,Fewer than 300 000,47.51728632611259,Fewer than 300 000
BEN_2505,BEN,Cotonou,120.0844,125.899408,127.419144,1527277,1940485,2274038,0.009502547203597222,0.002402633675501864,0.049055574037415006,0.03223239720735793,78.62647050927893,1 to 5 million,64.88038196636407,1 to 5 million,56.03210852237298,1 to 5 million
BEN_2507,BEN,Cove,3.934627,3.970624,4.026028,64940,71414,79150,0.0018230946511614832,0.0027752480503084875,0.019187796723143302,0.02078319567339637,60.58865106251925,Fewer than 300 000,55.60007841599686,Fewer than 300 000,50.86579911560329,Fewer than 300 000
BEN_251,BEN,Agbozounkpa,0.745317,0.847649,0.859031,17523,19377,21356,0.026065311089568777,0.0026712363704335385,0.020318158133883157,0.019639554583196217,42.53364149974319,Fewer than 300 000,43.74511018217474,Fewer than 300 000,40.224339764000746,Fewer than 300 000
BEN_2573,BEN,Dame,0.486433,0.490895,0.493169,17903,19519,26491,0.001827884927293022,0.0009247590964205354,0.0174342435260475,0.06298750040580137,27.1704742221974,Fewer than 300 000,25.14959782775757,Fewer than 300 000,18.616473519308446,Fewer than 300 000
BEN_2638,BEN,Dassa-Zoume,2.910741,3.036754,3.097286,28011,36379,39173,0.008512324306504615,0.003955213767267152,0.053669547834622966,0.014909260299713845,103.91421227374958,Fewer than 300 000,83.47546661535502,Fewer than 300 000,79.0668572741429,Fewer than 300 000
BEN_266,BEN,Agon,0.70854,0.767541,0.781951,16034,17585,19243,0.01612571493883941,0.0037269640234538493,0.01863852845130287,0.018183562287852784,44.18984657602594,Fewer than 300 000,43.64748365083879,Fewer than 300 000,40.6356077534688,Fewer than 300 000
BEN_2804,BEN,Djidja Mandjavi,0.430627,0.47459,0.477191,11873,13319,15154,0.019632019946983492,0.0010937089888389817,0.023251123648502015,0.02615066942464317,36.269434852185626,Fewer than 300 000,35.632554996621366,Fewer than 300 000,31.489441731556028,Fewer than 300 000
BEN_2811,BEN,Djougou,7.583203,8.039176,8.196715,82509,98679,111494,0.011746640335779324,0.0038889170644855753,0.03644123524113585,0.02472032734588514,91.90758583912059,Fewer than 300 000,81.46795164117998,Fewer than 300 000,73.51709509031875,Fewer than 300 000
BEN_2823,BEN,Dogbo-Tota,1.355607,1.413585,1.437516,30975,34618,37284,0.008411117590800599,0.003363161439372764,0.02248779261201861,0.014948731559216055,43.76455205811138,Fewer than 300 000,40.83381477843896,Fewer than 300 000,38.55584164789185,Fewer than 300 000
BEN_2832,BEN,Doko-Centre,0.971477,0.988543,1.020713,20590,29456,32567,0.0034889819995236326,0.0064254632380709165,0.07424535604580518,0.02028334328064485,47.181981544439054,Fewer than 300 000,33.55998777838131,Fewer than 300 000,31.34194122885129,Fewer than 300 000
BEN_2842,BEN,Doméguédji,0.171065,0.175722,0.177379,16479,19119,23084,0.005386374543396855,0.0018788599559667052,0.030165173899850073,0.03841075725875842,10.380787669154682,Fewer than 300 000,9.19096187039071,Fewer than 300 000,7.684066886154913,Fewer than 300 000
BEN_2849,BEN,Donga,0.431773,0.441679,0.444709,14649,15791,16453,0.00454698364292061,0.0013682876092919738,0.015126887247985943,0.008247358401225924,29.474571643115574,Fewer than 300 000,27.970299537711355,Fewer than 300 000,27.029052452440283,Fewer than 300 000
BEN_295,BEN,Ahomey Glon,0.136131,0.1364,0.138608,14258,15665,17059,0.0003948955492503181,0.0032167746987741275,0.01900040770315936,0.017195977280012098,9.547692523495583,Fewer than 300 000,8.70730928822215,Fewer than 300 000,8.125212497801748,Fewer than 300 000
BEN_3272,BEN,Founougo A,0.639565,0.654971,0.657895,18070,20314,23213,0.004771889791999939,0.0008912738042423651,0.023687638732364125,0.0270395419692957,35.39374654122856,Fewer than 300 000,32.242345180663584,Fewer than 300 000,28.341661999741525,Fewer than 300 000
BEN_3353,BEN,Gamia Est,0.892937,0.921776,0.956959,14969,16611,18336,0.006377493008385304,0.007519793578818046,0.021034925875575317,0.01995676873484209,59.65241499098136,Fewer than 300 000,55.49190295587262,Fewer than 300 000,52.190172338568935,Fewer than 300 000
BEN_3436,BEN,Gbakéhoué,0.4156,0.471017,0.474242,10155,11554,13484,0.02535017204555068,0.0013656422711911809,0.02614914375244015,0.031376605398502955,40.92565238798622,Fewer than 300 000,40.76657434654665,Fewer than 300 000,35.17072085434589,Fewer than 300 000
BEN_3437,BEN,Gbanlin,0.409012,0.428968,0.436259,13746,15160,16670,0.009573097462743707,0.003376443307213428,0.01977549640134124,0.01917152137531719,29.75498326785974,Fewer than 300 000,28.296042216358842,Fewer than 300 000,26.17030593881224,Fewer than 300 000
BEN_3441,BEN,Gbeko,0.365488,0.374314,0.380345,12935,14333,15912,0.004783719717402324,0.0032018586753208567,0.020737648839538547,0.021121766553808596,28.255740239659836,Fewer than 300 000,26.115537570641177,Fewer than 300 000,23.9030291603821,Fewer than 300 000
BEN_3537,BEN,Glazoué,2.292159,2.426184,2.458409,29084,34209,39474,0.011429924970207894,0.0026424331056944528,0.03299269090378987,0.029044489926790096,78.81168339980745,Fewer than 300 000,70.92238884504079,Fewer than 300 000,62.2791964330952,Fewer than 300 000
BEN_3551,BEN,Gogounou,0.82581,0.865432,0.875518,10632,11956,13674,0.009416878673654594,0.0023200685970565793,0.023750643342113298,0.027216374787781383,77.67212189616252,Fewer than 300 000,72.38474406155905,Fewer than 300 000,64.02793622934036,Fewer than 300 000
BEN_3586,BEN,Gouka,0.823032,0.855441,0.865361,15856,19219,21500,0.0077543188833995025,0.0023085877892154993,0.039219841342658324,0.022684172394329627,51.906659939455096,Fewer than 300 000,44.510172225401945,Fewer than 300 000,40.249348837209304,Fewer than 300 000
BEN_3589,BEN,Goumori A,0.519347,0.529132,0.53819,16188,18001,20127,0.0037401118147113444,0.003400514580782721,0.021458407106875743,0.02257808939796946,32.08222139856684,Fewer than 300 000,29.394589189489473,Fewer than 300 000,26.739702886669644,Fewer than 300 000
BEN_3596,BEN,Gourou,0.76015,0.781551,0.792999,13527,15181,29293,0.005568370989149862,0.002912543988707439,0.023339594758410298,0.1404931843850794,56.195017372662086,Fewer than 300 000,51.4821816744615,Fewer than 300 000,27.071279827945244,Fewer than 300 000
BEN_3653,BEN,Guimaro-Sinakpagourou,0.455325,0.461546,0.470575,13297,15358,18322,0.002717741233929871,0.0038822419059227897,0.029238916415219585,0.03592339964482871,34.2426863202226,Fewer than 300 000,30.052480791769764,Fewer than 300 000,25.68360440999891,Fewer than 300 000
BEN_3830,BEN,Houinta,0.312058,0.313809,0.319351,10659,11734,12842,0.0011197169369263626,0.0035073947216079926,0.019403039891551233,0.018209902335923678,29.276479969978425,Fewer than 300 000,26.74356570649395,Fewer than 300 000,24.86769973524373,Fewer than 300 000
BEN_3887,BEN,Idigny Centre,0.503482,0.535564,0.541243,14758,16985,20243,0.012431119023428305,0.002111816547863077,0.028507845926131203,0.0357188126470771,34.11586935899173,Fewer than 300 000,31.53158669414189,Fewer than 300 000,26.737291903374008,Fewer than 300 000
BEN_3901,BEN,Ifangni ,2.490894,2.597734,2.659831,31322,41274,46673,0.00843494422964186,0.004735790654563976,0.05673335281103431,0.024891358688363452,79.52538152097567,Fewer than 300 000,62.93875078742065,Fewer than 300 000,56.98864439826024,Fewer than 300 000
BEN_4057,BEN,Ina 3,0.739603,0.751495,0.762556,10419,11527,12691,0.0031952941156045966,0.0029265525375070656,0.02041785935244045,0.019426479583102063,70.98598713888089,Fewer than 300 000,65.19432636418843,Fewer than 300 000,60.086360412891025,Fewer than 300 000
BEN_4504,BEN,Kandi,3.620293,3.781308,3.860396,43599,50318,62853,0.008740985189236605,0.004148538935329293,0.029080546563748033,0.045491552642307864,83.03614761806465,Fewer than 300 000,75.14821733773204,Fewer than 300 000,61.41943900848011,Fewer than 300 000
BEN_4726,BEN,Kérou,1.234362,1.290267,1.311022,20405,23124,26828,0.008898344221663024,0.003196660862437417,0.02533379585843787,0.03016091253679809,60.49311443273707,Fewer than 300 000,55.797742605085624,Fewer than 300 000,48.86767556284479,Fewer than 300 000
BEN_4735,BEN,Ketou,4.10573,4.513967,4.610455,54496,60631,69313,0.01913941639313954,0.0042389958009370066,0.02156503741534621,0.027126639089814608,75.34002495596008,Fewer than 300 000,74.44981939931719,Fewer than 300 000,66.51645434478381,Fewer than 300 000
BEN_48,BEN,Abolou,0.868253,1.016591,1.063883,11890,23909,25793,0.03204823057226336,0.00913558695745742,0.14994193440380021,0.015285278981398198,73.0238015138772,Fewer than 300 000,42.519176878999545,Fewer than 300 000,41.24696623114798,Fewer than 300 000
BEN_4818,BEN,Kilibo Olata,0.703544,0.726817,0.739714,12707,14430,16803,0.006530090158639812,0.0035239743596156003,0.02575740355430356,0.030917944725067592,55.36664830408436,Fewer than 300 000,50.36846846846847,Fewer than 300 000,44.02273403558888,Fewer than 300 000
BEN_49,BEN,Abomey,33.288876,33.894564,34.408764,256757,385036,421635,0.003612782507373735,0.0030158689753867485,0.0844157306125608,0.018326542024206915,129.65128896193679,Fewer than 300 000,88.02959723246659,300 000 to 500 000,81.60794051727204,300 000 to 500 000
BEN_4934,BEN,Klouekanme,2.463687,2.530638,2.619555,22858,47157,57236,0.005376891166423148,0.006930507812366482,0.15585029467510902,0.039500305415669734,107.78226441508444,Fewer than 300 000,53.66410076976908,Fewer than 300 000,45.76761129359145,Fewer than 300 000
BEN_4964,BEN,Kolokonde,0.847476,0.938278,0.953364,13659,15047,16496,0.020565363843386475,0.003195194205127372,0.019544539990546284,0.018557955943601545,62.04524489347683,Fewer than 300 000,62.35648301987107,Fewer than 300 000,57.79364694471387,Fewer than 300 000
BEN_5005,BEN,Kossou,1.245877,1.307749,1.334303,10311,17168,18468,0.00974066221597547,0.004028436331207974,0.10734712785540168,0.014705541746804052,120.82989040830181,Fewer than 300 000,76.17363699906804,Fewer than 300 000,72.24945852285033,Fewer than 300 000
BEN_5297,BEN,Lobogo Gbede Come,2.905817,3.339451,3.458003,21993,60857,83910,0.0282089102178964,0.007001362252678778,0.2257593454325757,0.06635211900616045,132.12463056427043,Fewer than 300 000,54.87373679280937,Fewer than 300 000,41.210856870456446,Fewer than 300 000
BEN_5310,BEN,Lokossa,5.024059,5.456995,5.542973,32969,85598,91184,0.016669429861791984,0.003131438234759365,0.2102401832616172,0.012723771978205178,152.38736388728807,Fewer than 300 000,63.75143110820346,Fewer than 300 000,60.788877434637655,Fewer than 300 000
BEN_5442,BEN,Madecali,0.266871,0.285283,0.287347,10345,11646,13344,0.013432673386930105,0.0014428147823004611,0.023974774916697195,0.02759468545839705,25.79710004833253,Fewer than 300 000,24.496221878756653,Fewer than 300 000,21.533797961630697,Fewer than 300 000
BEN_5601,BEN,Malanville,2.332553,2.379174,2.401153,60806,69481,81811,0.00396584176844339,0.0018408262514955087,0.027031880804339936,0.0332112544603953,38.36057296977272,Fewer than 300 000,34.24208056878859,Fewer than 300 000,29.35000183349427,Fewer than 300 000
BEN_5662,BEN,Manigri Oké,1.02428,1.04899,1.057393,21553,23947,26716,0.004778956911223986,0.0015970035152002016,0.02128905356989308,0.02212512558085833,47.52377859230734,Fewer than 300 000,43.80465193970018,Fewer than 300 000,39.57901631980835,Fewer than 300 000
BEN_5797,BEN,Materi,1.008729,1.025083,1.031295,14712,16535,18786,0.003221670938661436,0.0012090721704418605,0.02363822861463838,0.025855104434703957,68.5650489396411,Fewer than 300 000,61.994738433625635,Fewer than 300 000,54.896997764292564,Fewer than 300 000
BEN_6569,BEN,Natitingou,4.736652,5.128666,5.235904,45280,51118,55815,0.016030131668985925,0.004147361978894537,0.024550777177780647,0.017736651846169904,104.60803886925797,Fewer than 300 000,100.32994248601275,Fewer than 300 000,93.80818776314611,Fewer than 300 000
BEN_6610,BEN,N'Dali,1.486525,1.565371,1.592157,20388,22808,25823,0.010389939494517941,0.0033991328038129875,0.022686483060036844,0.02514169618021267,72.91176182067883,Fewer than 300 000,68.63254121360926,Fewer than 300 000,61.65654648956357,Fewer than 300 000
BEN_6758,BEN,Nikki,2.384053,2.516251,2.538143,31891,37797,42937,0.010852084273353935,0.001734024864192163,0.034565135216671594,0.025828766055243202,74.75629487943307,Fewer than 300 000,66.57277032568723,Fewer than 300 000,59.11318909099378,Fewer than 300 000
BEN_7033,BEN,Oke-Odan,0.401261,0.47717,0.48651,11123,15706,16936,0.03525952763772655,0.003884451977745451,0.07144215956645628,0.015194018822595412,36.07488986784141,Fewer than 300 000,30.38138291098943,Fewer than 300 000,28.72638167217761,Fewer than 300 000
BEN_7099,BEN,Onklou,0.415474,0.453603,0.463994,10224,11210,12165,0.017715557280032712,0.004540126276291412,0.018584244846296283,0.016485762740501064,40.63712832550861,Fewer than 300 000,40.464139161462974,Fewer than 300 000,38.141718043567614,Fewer than 300 000
BEN_7158,BEN,Ouake,1.236115,1.281861,1.290536,16260,19497,23145,0.007294381633133673,0.0013498517645786912,0.03697777882628128,0.03489878884543285,76.02183271832719,Fewer than 300 000,65.74657639636867,Fewer than 300 000,55.75873838842082,Fewer than 300 000
BEN_7187,BEN,Ouesse Centre,1.884209,1.999329,2.043488,50078,55732,62304,0.011931321079721613,0.004378864824672313,0.021625043743617844,0.022544601658797125,37.62548424457846,Fewer than 300 000,35.873986219766024,Fewer than 300 000,32.79866461222393,Fewer than 300 000
