ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3
GHA,GHA_2893,Duayaw Nkwanta,8.0,2015,2015,22370.0,1.717203,10045512.0
GHA,GHA_2913,Dunkwa-on-Offin,8.0,2015,2015,50421.0,2.26933,19143412.0
GHA,GHA_2932,Dzemeni,3.0,2015,2015,8634.0,0.706411,4535978.0
GHA,GHA_2933,Dzita Agbledomi,3.0,2015,2015,4662.0,0.626647,3566150.0
GHA,GHA_2934,Dzodze,9.0,2015,2015,36862.0,2.441931,18040414.0
GHA,GHA_2989,Ejura,9.0,2015,2015,57436.0,2.731386,18413590.0
GHA,GHA_30,Abetifi,4.0,2015,2015,13455.0,0.745245,4540827.0
GHA,GHA_3085,Elmina,6.0,2015,2015,36043.0,1.347636,9635952.0
GHA,GHA_3087,Elubo,2.0,2015,2015,13197.0,0.472746,3370525.0
GHA,GHA_3106,Enchi,4.0,2015,2015,12268.0,0.742564,4297123.0
GHA,GHA_3142,Esiama,3.0,2015,2015,11164.0,0.489145,2583818.0
GHA,GHA_3345,Gambaga,3.0,2015,2015,16298.0,0.62714,3291455.0
GHA,GHA_3544,Goaso,8.0,2015,2015,30286.0,1.865394,11412778.0
GHA,GHA_3677,Gushiegu,4.0,2015,2015,28733.0,1.029071,5865944.0
GHA,GHA_3717,Half Assini,4.0,2015,2015,16457.0,0.779696,4032461.0
GHA,GHA_379,Aiyinase,8.0,2015,2015,29046.0,1.288072,6424275.0
GHA,GHA_3795,Hemang,4.0,2015,2015,14996.0,0.696632,4025076.0
GHA,GHA_3819,Ho,33.0,2015,2015,120256.0,9.164663,71539160.0
GHA,GHA_3820,Hohoe,12.0,2015,2015,72260.0,3.460469,26537532.0
GHA,GHA_399,Akatsi,11.0,2015,2015,39265.0,2.518598,19736692.0
GHA,GHA_405,Akim Achiase,6.0,2015,2015,24467.0,1.147913,7237234.0
GHA,GHA_406,Akim Akroso,4.0,2015,2015,16935.0,0.678105,4320305.0
GHA,GHA_409,Akim Oda,19.0,2015,2015,64955.0,3.985872,30533112.0
GHA,GHA_410,Akim Swedru,6.0,2015,2015,18410.0,0.981206,6532760.0
GHA,GHA_416,Afrancho,8.0,2015,2015,28024.0,1.835084,11509486.0
GHA,GHA_4166,Jacobu,4.0,2015,2015,17219.0,0.675529,4099669.0
GHA,GHA_4183,Jamasi,4.0,2015,2015,15778.0,0.820545,4936107.0
GHA,GHA_4187,Jasikan,5.0,2015,2015,16075.0,1.011991,6016329.0
GHA,GHA_419,Akosombo,4.0,2015,2015,17364.0,1.011297,8499327.0
GHA,GHA_4217,Jirapa,6.0,2015,2015,17916.0,1.576662,9538261.0
GHA,GHA_4230,Juapong,5.0,2015,2015,25264.0,1.334356,9938708.0
GHA,GHA_4283,Kade,10.0,2015,2015,35103.0,1.986271,13468338.0
GHA,GHA_4287,Kadjebi,3.0,2015,2015,13997.0,0.584376,3917015.0
GHA,GHA_430,Akwatia,9.0,2015,2015,31406.0,1.923951,13268565.0
GHA,GHA_44,Abofour,4.0,2015,2015,21595.0,1.097246,8253367.0
GHA,GHA_4554,Karaga,1.0,2015,2015,15644.0,0.455859,3046583.0
GHA,GHA_4616,Kasseh,5.0,2015,2015,16389.0,1.070811,6267776.0
GHA,GHA_4715,Kenyasi 2,9.0,2015,2015,21776.0,1.72671,10961804.0
GHA,GHA_4733,Kete-Krachi,6.0,2015,2015,23984.0,1.199107,8432346.0
GHA,GHA_4779,Kibi,8.0,2015,2015,20818.0,1.554269,7994796.0
GHA,GHA_4859,Kintampo,16.0,2015,2015,83409.0,4.16521,32562188.0
GHA,GHA_4943,Koforidua,63.0,2015,2015,213830.0,15.490508,115784240.0
GHA,GHA_4971,Komenda,2.0,2015,2015,10726.0,0.539579,2910266.0
GHA,GHA_4988,Konongo,17.0,2015,2015,57553.0,3.786065,31006176.0
GHA,GHA_5039,Kpandai,3.0,2015,2015,21939.0,0.788173,6030801.0
GHA,GHA_5041,Kpandu,10.0,2015,2015,34974.0,2.641304,20396704.0
GHA,GHA_5042,Kpassa,4.0,2015,2015,33443.0,1.288683,10755898.0
GHA,GHA_5112,Kumasi,566.0,2015,2015,2341879.0,155.815328,1279505152.0
GHA,GHA_5113,Kumawu,3.0,2015,2015,11425.0,0.59993,4042265.0
GHA,GHA_5156,Kwame Danso,4.0,2015,2015,20230.0,1.080758,8186596.0
GHA,GHA_5157,Kwamekrom,2.0,2015,2015,7847.0,0.552565,3453255.0
GHA,GHA_5226,Larteh,2.0,2015,2015,7452.0,0.458101,3015340.0
GHA,GHA_5316,Lome/Aflao/Tokor [GHA] 2,12.0,2015,2015,90048.0,4.393657,34701804.0
GHA,GHA_5466,Mafi Kumase,2.0,2015,2015,8751.0,0.566823,3384061.0
GHA,GHA_5630,Mampong,17.0,2015,2015,64056.0,3.744098,25132664.0
GHA,GHA_5668,Mankesim,24.0,2015,2015,104243.0,5.285326,34928152.0
GHA,GHA_5952,Mepe,4.0,2015,2015,19591.0,1.171207,7306641.0
GHA,GHA_6166,Mmem,5.0,2015,2015,19202.0,1.161404,7287408.0
GHA,GHA_6290,Mpohor,2.0,2015,2015,8922.0,0.399936,2214798.0
GHA,GHA_6517,Nalerigu,7.0,2015,2015,34503.0,1.421825,7784525.0
GHA,GHA_6571,Navrongo,18.0,2015,2015,40550.0,3.645973,25892022.0
GHA,GHA_6671,New Ebiduase,4.0,2015,2015,21258.0,0.909421,6335348.0
GHA,GHA_6675,New Tafo,19.0,2015,2015,58562.0,3.635378,24243124.0
GHA,GHA_6789,Nkawkaw,24.0,2015,2015,96268.0,5.616992,42362176.0
GHA,GHA_6791,Nkenkaasu,3.0,2015,2015,11598.0,0.780687,5053445.0
GHA,GHA_6803,Nkoranza,14.0,2015,2015,53621.0,3.401373,22143084.0
GHA,GHA_6808,Nkrankwanta,3.0,2015,2015,11630.0,0.794639,4577862.0
GHA,GHA_6811,Nkwanta,6.0,2015,2015,44097.0,1.401818,9526843.0
GHA,GHA_6812,Nkwatanum-Essiam,4.0,2015,2015,18153.0,0.775968,4587362.0
GHA,GHA_6813,Bepong,17.0,2015,2015,46231.0,3.245557,21666452.0
GHA,GHA_6862,Nsawkaw,2.0,2015,2015,13592.0,0.592417,3326064.0
GHA,GHA_6868,Nsuatre,8.0,2015,2015,17234.0,1.5581,9094151.0
GHA,GHA_6870,Nsuta,4.0,2015,2015,12311.0,0.878217,4176100.0
GHA,GHA_6922,Nyinahin,4.0,2015,2015,17495.0,0.834731,5506337.0
GHA,GHA_6948,Obogu,3.0,2015,2015,9812.0,0.540425,3625615.0
GHA,GHA_6952,Obuasi,38.0,2015,2015,171684.0,9.635115,77217592.0
GHA,GHA_6975,Offinso,16.0,2015,2015,61948.0,3.47668,21861116.0
GHA,GHA_7065,Old Debiso,5.0,2015,2015,15704.0,1.062284,7104597.0
GHA,GHA_7287,Parambo,2.0,2015,2015,8309.0,0.594633,3440802.0
GHA,GHA_7298,Peki-Tsame,5.0,2015,2015,14301.0,0.91486,5284024.0
GHA,GHA_7378,Prestea,6.0,2015,2015,31425.0,1.328387,12647261.0
GHA,GHA_7687,Salaga,8.0,2015,2015,45836.0,1.805165,10599140.0
GHA,GHA_7723,Sampa,5.0,2015,2015,28404.0,1.098101,6435698.0
GHA,GHA_7725,Samreboi,3.0,2015,2015,9422.0,0.759723,4418153.0
GHA,GHA_7805,Savelugu,8.0,2015,2015,50105.0,2.06139,13448121.0
GHA,GHA_7829,Sefwi Bekwai,6.0,2015,2015,24246.0,1.128878,7165605.0
GHA,GHA_7830,Sefwi Wiawso,8.0,2015,2015,31050.0,1.613052,10136465.0
GHA,GHA_7838,Seikwa,4.0,2015,2015,10472.0,0.689801,3620270.0
GHA,GHA_7871,Senya Bereku,5.0,2015,2015,22536.0,1.105048,6604725.0
GHA,GHA_8147,Sogakope,7.0,2015,2015,25646.0,1.753056,13040694.0
GHA,GHA_8162,Somanya,32.0,2015,2015,137318.0,7.634156,56725424.0
GHA,GHA_8220,Suhum,12.0,2015,2015,69171.0,2.972212,25449348.0
GHA,GHA_8239,Sunyani,81.0,2015,2015,209898.0,19.971486,152550304.0
GHA,GHA_8302,Takoradi,86.0,2015,2015,399118.0,22.57524,209812688.0
GHA,GHA_8324,Tamale,150.0,2015,2015,576996.0,34.096352,263376880.0
GHA,GHA_8388,Tarkwa,22.0,2015,2015,128582.0,5.465846,51853568.0
GHA,GHA_8394,Tatale,4.0,2015,2015,15343.0,0.861437,4430055.0
GHA,GHA_8427,Techiman,53.0,2015,2015,223234.0,14.84491,109810032.0
GHA,GHA_8428,Techimantia,5.0,2015,2015,16021.0,1.116501,6332411.0
GHA,GHA_8434,Teleku Bokazo,1.0,2015,2015,4157.0,0.177038,773991.0
GHA,GHA_8452,Tepa,6.0,2015,2015,25766.0,1.401324,8960723.0
GHA,GHA_8649,Tsito,3.0,2015,2015,7874.0,0.56317,4082551.0
GHA,GHA_8673,Tumu,5.0,2015,2015,18482.0,1.087719,7389761.0
GHA,GHA_8692,Twifo Praso,5.0,2015,2015,30116.0,1.163348,8472446.0
GHA,GHA_8903,Wa,37.0,2015,2015,129301.0,9.710917,65079664.0
GHA,GHA_8932,Walewale,10.0,2015,2015,50475.0,2.014149,15559205.0
GHA,GHA_8942,Wamfie,7.0,2015,2015,18572.0,1.456057,8508240.0
GHA,GHA_8985,Wenchi,13.0,2015,2015,53226.0,3.100898,20565212.0
GHA,GHA_9000,Wiamoase,3.0,2015,2015,13797.0,0.715935,4487747.0
GHA,GHA_9003,Winneba,25.0,2015,2015,95863.0,5.049138,32986138.0
GHA,GHA_9022,Wulensi,1.0,2015,2015,9219.0,0.407542,3270213.0
GHA,GHA_9053,Yamfo,3.0,2015,2015,10549.0,0.774367,4426378.0
GHA,GHA_9066,Yegyi,8.0,2015,2015,60315.0,2.365886,15446142.0
GHA,GHA_9077,Yendi,14.0,2015,2015,80126.0,3.719301,24876480.0
GHA,GHA_9101,Zabzugu,4.0,2015,2015,21075.0,0.928645,5455364.0
GIN,GIN_1528,Balato,3.0,2015,2015,18289.0,0.805573,5196173.0
GIN,GIN_1567,Banankoro,5.0,2015,2015,50020.0,1.287535,8400865.0
GIN,GIN_1859,Beyla,5.0,2015,2015,23021.0,0.909516,6204766.0
GIN,GIN_1991,Boffa,4.0,2015,2015,8138.0,0.642774,3289710.0
GIN,GIN_2009,Boké,15.0,2015,2015,71452.0,2.970075,17661948.0
GIN,GIN_2500,Conakry,310.0,2015,2015,2046978.0,83.952632,638026432.0
GIN,GIN_2522,Dabola,14.0,2015,2015,16828.0,2.34738,13325263.0
GIN,GIN_2728,Diécké,5.0,2015,2015,11654.0,1.261287,8382998.0
GIN,GIN_2754,Dinguiraye,10.0,2015,2015,24199.0,1.63974,10003252.0
GIN,GIN_3197,Faranah,12.0,2015,2015,73473.0,3.021765,23004122.0
GIN,GIN_3262,Forécariah,6.0,2015,2015,27665.0,1.262506,8265057.0
GIN,GIN_3284,Fria,8.0,2015,2015,25818.0,2.377394,18734278.0
GIN,GIN_3285,Friguiagbe-Centre,2.0,2015,2015,7832.0,0.450082,2714121.0
GIN,GIN_3370,Gaoual,4.0,2015,2015,16074.0,0.507676,2432593.0
GIN,GIN_3625,Guéckédou,14.0,2015,2015,50815.0,2.85234,20658084.0
GIN,GIN_4488,Kamsar,18.0,2015,2015,49915.0,4.846867,36916656.0
GIN,GIN_4514,Kankan,44.0,2015,2015,242354.0,11.018413,73388800.0
GIN,GIN_4727,Kérouané,6.0,2015,2015,19424.0,1.416091,9109691.0
GIN,GIN_4850,Kindia,49.0,2015,2015,169663.0,11.530907,90615040.0
GIN,GIN_4861,Kintinian,2.0,2015,2015,15146.0,0.611823,3952174.0
GIN,GIN_4902,Kissidougou,24.0,2015,2015,86480.0,6.142711,45308124.0
GIN,GIN_5022,Koundara,13.0,2015,2015,21785.0,2.458554,14576728.0
GIN,GIN_5029,Kouroussa,9.0,2015,2015,40658.0,1.831583,11335893.0
GIN,GIN_5036,Koyamah,2.0,2015,2015,3698.0,0.321136,1507110.0
GIN,GIN_5189,Labé,61.0,2015,2015,132466.0,13.593672,89649368.0
GIN,GIN_5313,Lola,12.0,2015,2015,32524.0,2.479437,20033676.0
GIN,GIN_5426,Macenta,13.0,2015,2015,71506.0,2.700918,16705017.0
GIN,GIN_5464,Maférénya,9.0,2015,2015,18235.0,1.249913,6899535.0
GIN,GIN_5627,Mamou,25.0,2015,2015,84875.0,5.573562,47524704.0
GIN,GIN_5644,Mandiana,9.0,2015,2015,14047.0,1.721418,10090205.0
GIN,GIN_6926,Nzerekore,46.0,2015,2015,238252.0,11.509984,106035696.0
GIN,GIN_7337,Pita,16.0,2015,2015,29443.0,3.235052,21751512.0
GIN,GIN_7605,Sabadou-Baranama,1.0,2015,2015,11311.0,0.167476,645453.0
GIN,GIN_7749,Sangarédi,10.0,2015,2015,72460.0,2.475147,17019500.0
GIN,GIN_8090,Siguiri,34.0,2015,2015,134108.0,6.970993,49976068.0
GIN,GIN_8091,Siguirini,3.0,2015,2015,14473.0,0.848471,5672124.0
GIN,GIN_8437,Tétélélé,11.0,2015,2015,23761.0,1.687324,9041992.0
GIN,GIN_8511,Timbi-Madina,10.0,2015,2015,10820.0,1.947936,10980241.0
GIN,GIN_8518,Tinsinkoro,1.0,2015,2015,3203.0,0.312233,1470177.0
GIN,GIN_8564,Tondon,1.0,2015,2015,2094.0,0.176444,710316.0
GIN,GIN_8592,Tougnifili,1.0,2015,2015,2615.0,0.182491,694978.0
GIN,GIN_9089,Yomou,3.0,2015,2015,6593.0,0.523344,3346910.0
GMB,GMB_1645,Banjul,3.0,2015,2015,35871.0,0.896265,7369444.0
GMB,GMB_1706,Basse Santo-Su,8.0,2015,2015,44572.0,1.798384,10865010.0
GMB,GMB_3150,Essau,8.0,2015,2015,32978.0,1.210695,6653986.0
GMB,GMB_3195,Farafenni,5.0,2015,2015,12250.0,1.453584,8632176.0
GMB,GMB_3668,Gunjur,10.0,2015,2015,30088.0,1.368098,6575197.0
GMB,GMB_7876,Banjul,175.0,2015,2015,501742.0,42.522228,293770688.0
GMB,GMB_8160,Soma,6.0,2015,2015,9682.0,1.233199,6084848.0
GNB,GNB_1467,Bafata,7.0,2015,2015,45662.0,1.880076,12022071.0
GNB,GNB_1951,Bissau,65.0,2015,2015,439957.0,19.318144,142986400.0
GNB,GNB_1953,Bissora,2.0,2015,2015,12114.0,0.575903,3346854.0
GNB,GNB_2330,Canchungo,15.0,2015,2015,16347.0,1.773465,8776488.0
GNB,GNB_3311,Gabu,8.0,2015,2015,42493.0,2.523703,16390447.0
GNB,GNB_7090,Ondame,7.0,2015,2015,11276.0,0.805066,2426798.0
GNQ,GNQ_1710,Bata,66.0,2015,2015,281338.0,15.732715,138033648.0
GNQ,GNQ_5592,Malabo,44.0,2015,2015,256929.0,10.001674,98408056.0
GNQ,GNQ_5989,Micomeseng,3.0,2015,2015,5506.0,0.191912,883363.0
GNQ,GNQ_6220,Mongomo,9.0,2015,2015,52540.0,1.467743,8882877.0
GNQ,GNQ_6754,Niefang,4.0,2015,2015,20769.0,0.528954,2042290.0
KEN,KEN_2525,Dadaab,4.0,2015,2015,47463.0,0.517465,2415275.0
KEN,KEN_2530,Dagahaley,7.0,2015,2015,8399.0,0.230118,575400.0
KEN,KEN_3074,El Wak,8.0,2015,2015,90057.0,1.934407,11010798.0
KEN,KEN_3076,Elburgon,10.0,2015,2015,23970.0,1.236047,7646001.0
KEN,KEN_3077,Eldama Ravine,10.0,2015,2015,15945.0,1.390724,8425531.0
KEN,KEN_3094,Embu,1768.0,2015,2015,1544088.0,106.862344,319549760.0
KEN,KEN_3387,Garissa,33.0,2015,2015,197708.0,8.245707,53327780.0
KEN,KEN_3505,Gilgil,17.0,2015,2015,53726.0,2.321726,12497469.0
KEN,KEN_3560,Golini,7.0,2015,2015,10805.0,0.557386,2270615.0
KEN,KEN_3822,Hola,7.0,2015,2015,63576.0,0.969855,5155514.0
KEN,KEN_4114,Isiolo,18.0,2015,2015,104542.0,3.377261,20267970.0
KEN,KEN_4134,Iten,11.0,2015,2015,17421.0,0.859457,3564725.0
KEN,KEN_4247,Kabarnet,13.0,2015,2015,21216.0,1.300751,6993738.0
KEN,KEN_4417,Kajiado,8.0,2015,2015,28855.0,0.976715,6336809.0
KEN,KEN_4431,Kakuma,19.0,2015,2015,102225.0,3.399576,20919552.0
KEN,KEN_4689,Keekonyokie,6.0,2015,2015,6135.0,0.290789,727103.0
KEN,KEN_4764,Ki Li Fi,59.0,2015,2015,111159.0,3.628553,15325058.0
KEN,KEN_4811,Kikima,464.0,2015,2015,150837.0,14.065957,35806724.0
KEN,KEN_4833,Kimana,6.0,2015,2015,13972.0,0.446998,2186475.0
KEN,KEN_4903,Kisumu,5943.0,2015,2015,4380771.0,197.610096,613388224.0
KEN,KEN_4919,Kitui,252.0,2015,2015,115121.0,9.726641,27493660.0
KEN,KEN_5210,Lamu,2.0,2015,2015,5374.0,0.414789,2542481.0
KEN,KEN_5301,Lodwar,20.0,2015,2015,110573.0,3.524505,22414446.0
KEN,KEN_5571,Makindu,10.0,2015,2015,14815.0,0.86379,4022331.0
KEN,KEN_5610,Malindi,108.0,2015,2015,226591.0,8.604171,41093440.0
KEN,KEN_5643,Mandera,21.0,2015,2015,130628.0,3.386714,19923012.0
KEN,KEN_5711,Maralal,11.0,2015,2015,50733.0,1.342145,7403028.0
KEN,KEN_5721,Mariakani,13.0,2015,2015,46974.0,1.703923,8520986.0
KEN,KEN_5740,Marsabit,11.0,2015,2015,60689.0,1.629741,10678859.0
KEN,KEN_5810,Matuu,3.0,2015,2015,8959.0,0.547105,3765453.0
KEN,KEN_5870,Mbita,14.0,2015,2015,12168.0,0.820197,2780142.0
KEN,KEN_6186,Mogoto,5.0,2015,2015,9387.0,0.539234,1872739.0
KEN,KEN_6209,Molo,13.0,2015,2015,37619.0,1.871978,10546042.0
KEN,KEN_6212,Mombasa,171.0,2015,2015,1308854.0,37.263672,269701216.0
KEN,KEN_6277,Moyale ,14.0,2015,2015,87866.0,1.868746,13123957.0
KEN,KEN_6311,Mtito-Andei,12.0,2015,2015,5989.0,0.412916,1488854.0
KEN,KEN_6469,Mwingi,4.0,2015,2015,13281.0,0.851878,5518287.0
KEN,KEN_6509,Nairobi,1375.0,2015,2015,6882436.0,191.256384,1430176896.0
KEN,KEN_6510,Naivasha,133.0,2015,2015,152814.0,8.733141,32823900.0
KEN,KEN_6516,Nakuru,239.0,2015,2015,630267.0,26.553054,157965312.0
KEN,KEN_6523,Namanga ,8.0,2015,2015,22388.0,0.708834,4369678.0
KEN,KEN_6551,Nanyuky,75.0,2015,2015,85843.0,5.428371,23704562.0
KEN,KEN_6557,Narok,12.0,2015,2015,59257.0,2.381866,15137105.0
KEN,KEN_6857,Nsambweni,14.0,2015,2015,16432.0,0.986497,3383200.0
KEN,KEN_6894,Nyahururu,119.0,2015,2015,37046.0,3.430636,9628705.0
KEN,KEN_7072,Oloitokitok,12.0,2015,2015,24341.0,0.882728,3197174.0
KEN,KEN_7502,Rhamu,7.0,2015,2015,85221.0,0.766473,3835089.0
KEN,KEN_8103,Simkumbe,9.0,2015,2015,18902.0,0.897107,3141206.0
KEN,KEN_8174,Sori,8.0,2015,2015,7469.0,0.621536,2003295.0
KEN,KEN_8215,Subokia,54.0,2015,2015,34085.0,2.023937,6281123.0
KEN,KEN_8225,Sultan Hamud aggl.,2.0,2015,2015,7141.0,0.369857,2136395.0
KEN,KEN_8230,Sumba,13.0,2015,2015,8387.0,1.090941,3183007.0
KEN,KEN_8400,Taveta,21.0,2015,2015,33831.0,1.588937,7507777.0
KEN,KEN_8474,Thika,17.0,2015,2015,138061.0,4.1673,34334940.0
KEN,KEN_8723,Ukunda,42.0,2015,2015,98485.0,4.003962,17451088.0
KEN,KEN_8792,Usenge,41.0,2015,2015,22821.0,1.498643,4027851.0
KEN,KEN_8885,Visoi,13.0,2015,2015,9166.0,0.513002,1310508.0
KEN,KEN_8890,Voi,19.0,2015,2015,39193.0,2.329705,16984212.0
KEN,KEN_8928,Wajir,41.0,2015,2015,95199.0,4.683562,26684704.0
KEN,KEN_8943,Wamumu,3.0,2015,2015,6510.0,0.478776,1881267.0
KEN,KEN_8982,Hagadera,6.0,2015,2015,76073.0,1.802381,11908730.0
KEN,KEN_9024,Wundyani,163.0,2015,2015,68179.0,6.270558,17992238.0
LBR,LBR_2044,Bongtown,2.0,2015,2015,6700.0,0.379405,1614424.0
LBR,LBR_2174,Buchanan,16.0,2015,2015,72614.0,3.286492,23235602.0
LBR,LBR_2837,Dolo Town,5.0,2015,2015,12798.0,0.720534,3370998.0
LBR,LBR_3275,Foya,5.0,2015,2015,28477.0,0.878436,4817942.0
LBR,LBR_3364,Ganta,24.0,2015,2015,84762.0,4.344269,30747790.0
LBR,LBR_3439,Gbarnga,28.0,2015,2015,90903.0,4.644352,34828424.0
LBR,LBR_3611,Greenville,6.0,2015,2015,30800.0,0.924438,4158956.0
LBR,LBR_3746,Harbel,6.0,2015,2015,21081.0,1.059165,5337536.0
LBR,LBR_3756,Harper,6.0,2015,2015,40804.0,1.066618,5969633.0
LBR,LBR_4423,Kakata,10.0,2015,2015,40251.0,2.188618,16390043.0
LBR,LBR_4957,Kolahun,3.0,2015,2015,9534.0,0.342146,1314407.0
LBR,LBR_6224,Monrovia,229.0,2015,2015,1400133.0,63.681808,497404128.0
LBR,LBR_6918,Nyea Blai,5.0,2015,2015,12480.0,0.695517,2253252.0
LBR,LBR_7343,Pleebo,6.0,2015,2015,41373.0,1.432336,12456049.0
LBR,LBR_7624,Saclepea,8.0,2015,2015,22692.0,1.230195,6988726.0
LBR,LBR_7767,Sanniquellie,12.0,2015,2015,37374.0,1.751851,11455504.0
LBR,LBR_8654,Tubmanburg,5.0,2015,2015,16717.0,0.655146,2906093.0
LBR,LBR_8891,Voinjama,9.0,2015,2015,42768.0,1.069664,6325602.0
LBR,LBR_9069,Yekepa,3.0,2015,2015,11155.0,0.460065,1758601.0
LBR,LBR_9202,Zwedru,13.0,2015,2015,83045.0,1.957369,13263531.0
LSO,LSO_2284,Butha Buthe,37.0,2015,2015,44669.0,4.119284,20491506.0
LSO,LSO_3818,Hlotse,25.0,2015,2015,32981.0,3.381276,17705652.0
LSO,LSO_5465,Mafeteng,30.0,2015,2015,34299.0,3.893742,20202912.0
LSO,LSO_5704,Maputsoe,20.0,2015,2015,33702.0,3.882196,24338850.0
LSO,LSO_5753,Maseru,176.0,2015,2015,343763.0,35.351444,252276640.0
LSO,LSO_6189,Mohale's Hoek,18.0,2015,2015,25416.0,2.303365,12516970.0
LSO,LSO_6279,Quthing,11.0,2015,2015,12556.0,0.93084,5056265.0
LSO,LSO_8463,Teyateyaneng,22.0,2015,2015,28274.0,2.890147,15932779.0
LSO,LSO_8647,Tsikoane,19.0,2015,2015,16001.0,1.441628,4620433.0
MDG,MDG_1155,Ambalavao,5.0,2015,2015,20037.0,0.802906,4876465.0
MDG,MDG_1157,Ambanja,7.0,2015,2015,57372.0,1.67874,11092439.0
MDG,MDG_1158,Ambato Ambarimay,2.0,2015,2015,10889.0,0.43424,2455646.0
MDG,MDG_1159,Ambatolampy,9.0,2015,2015,22964.0,1.108174,4931517.0
MDG,MDG_1160,Ambatomilona,1.0,2015,2015,5038.0,0.188566,714480.0
MDG,MDG_1161,Ambatondrazaka,5.0,2015,2015,50539.0,1.267198,11010027.0
MDG,MDG_1163,Ambilobe,10.0,2015,2015,52848.0,2.041268,12115027.0
MDG,MDG_1165,Amboasary Atsimo,2.0,2015,2015,15875.0,0.533583,2836764.0
MDG,MDG_1166,Sainte Marie,3.0,2015,2015,4744.0,0.181305,569098.0
MDG,MDG_1167,Ambohijanahary,1.0,2015,2015,2001.0,0.175189,716093.0
MDG,MDG_1168,Ambohitrimanjaka,7.0,2015,2015,22904.0,1.294358,9556272.0
MDG,MDG_1170,Ambositra I,8.0,2015,2015,22580.0,1.08204,6380445.0
MDG,MDG_1171,Ambovombe,5.0,2015,2015,30840.0,0.891382,4444003.0
MDG,MDG_1198,Analavory,2.0,2015,2015,10751.0,0.280979,999478.0
MDG,MDG_1204,Andapa,4.0,2015,2015,22272.0,0.981341,5487663.0
MDG,MDG_1206,Andilamena,2.0,2015,2015,8817.0,0.401378,1949059.0
MDG,MDG_1233,Antalaha Ambonivohitra,8.0,2015,2015,79005.0,1.745486,11828341.0
MDG,MDG_1235,Antananarivo,232.0,2015,2015,1937079.0,52.431568,491632608.0
MDG,MDG_1236,Antanety II,3.0,2015,2015,9267.0,0.397506,2026778.0
MDG,MDG_1237,Antanifotsy,2.0,2015,2015,6094.0,0.293676,986916.0
MDG,MDG_1238,Antsirabe,22.0,2015,2015,135816.0,4.648854,32674696.0
MDG,MDG_1239,Antsiranana,21.0,2015,2015,126353.0,5.175603,37256812.0
MDG,MDG_1240,Anstonihy,7.0,2015,2015,41414.0,1.318574,9751919.0
MDG,MDG_1285,Arivonimamo I,4.0,2015,2015,18475.0,0.663516,3620186.0
MDG,MDG_1756,Befandriana Nord,3.0,2015,2015,15053.0,0.612248,4649671.0
MDG,MDG_1781,Belo Tsiribihina,3.0,2015,2015,15747.0,0.572138,3609368.0
MDG,MDG_1851,Betafo,5.0,2015,2015,13505.0,0.383488,1526864.0
MDG,MDG_1858,Betroka,3.0,2015,2015,11955.0,0.626743,3067539.0
MDG,MDG_2066,Port-bergé,4.0,2015,2015,28803.0,0.860052,4939393.0
MDG,MDG_3194,Farafangana,6.0,2015,2015,46367.0,0.976559,5000777.0
MDG,MDG_3223,Fenerive Est,6.0,2015,2015,48688.0,1.044946,5454764.0
MDG,MDG_3225,Tampontanana Fenoarivo,1.0,2015,2015,5601.0,0.210363,1232934.0
MDG,MDG_3234,Fianarantsoa,25.0,2015,2015,137401.0,5.021129,50586448.0
MDG,MDG_3794,Hell-Ville,13.0,2015,2015,52786.0,2.012314,14486212.0
MDG,MDG_3955,Inhosy,5.0,2015,2015,30341.0,1.052228,5828472.0
MDG,MDG_4044,Imeritsiatosika,6.0,2015,2015,26720.0,0.933507,5143893.0
MDG,MDG_5460,Maevatanana I,2.0,2015,2015,21606.0,0.482943,3229092.0
MDG,MDG_5499,Mahabo,2.0,2015,2015,12628.0,0.418442,1746004.0
MDG,MDG_5502,Mahajanga,36.0,2015,2015,218255.0,7.375969,42243100.0
MDG,MDG_5523,Mahanoro,4.0,2015,2015,20081.0,0.528876,2405383.0
MDG,MDG_5543,Maintirano,3.0,2015,2015,15396.0,0.662118,3304351.0
MDG,MDG_5629,Mampikony I,4.0,2015,2015,13045.0,0.736237,4121033.0
MDG,MDG_5634,Manakara,7.0,2015,2015,22054.0,1.147118,5744497.0
MDG,MDG_5635,Mananara Avaratra,6.0,2015,2015,26500.0,1.013869,5453755.0
MDG,MDG_5636,Manjanary,4.0,2015,2015,17345.0,0.605691,2202271.0
MDG,MDG_5637,Manaratsandry,2.0,2015,2015,2246.0,0.318431,1323834.0
MDG,MDG_5645,Mandritsara,4.0,2015,2015,34167.0,0.918371,5049587.0
MDG,MDG_5663,Manitsy,2.0,2015,2015,5752.0,0.370271,2116681.0
MDG,MDG_5665,Manjankandriana,2.0,2015,2015,5672.0,0.245591,1091848.0
MDG,MDG_5730,Maroantsetra,9.0,2015,2015,71638.0,1.367372,6524705.0
MDG,MDG_5734,Marovoay Ville,3.0,2015,2015,21105.0,0.677991,5080329.0
MDG,MDG_5985,Miarinarivo,3.0,2015,2015,12681.0,0.431114,2446793.0
MDG,MDG_6236,Moramanga,10.0,2015,2015,43088.0,2.058247,12794167.0
MDG,MDG_6245,Morombe,3.0,2015,2015,13735.0,0.444282,1863311.0
