ISO3_Code,Category,Year,Cities,Pop
ETH,500k-1 million,1977.0,1.0,978355.0
ETH,50k-100k,1977.0,29.0,2031314.0
GAB,100k-250k,1977.0,1.0,120907.0
GAB,50k-100k,1977.0,1.0,61150.0
GHA,100k-250k,1977.0,2.0,310256.0
GHA,250k-500k,1977.0,1.0,441460.0
GHA,500k-1 million,1977.0,1.0,980755.0
GHA,50k-100k,1977.0,5.0,343419.0
GIN,500k-1 million,1977.0,1.0,645792.0
GMB,100k-250k,1977.0,1.0,108837.0
GNB,50k-100k,1977.0,1.0,93802.0
KEN,100k-250k,1977.0,2.0,347392.0
KEN,500k-1 million,1977.0,1.0,630708.0
LBR,100k-250k,1977.0,1.0,154161.0
MDG,250k-500k,1977.0,1.0,330357.0
MLI,250k-500k,1977.0,1.0,393774.0
MLI,50k-100k,1977.0,1.0,70726.0
MOZ,100k-250k,1977.0,3.0,362214.0
MOZ,500k-1 million,1977.0,1.0,566414.0
MOZ,50k-100k,1977.0,4.0,299390.0
MUS,250k-500k,1977.0,1.0,430261.0
NER,100k-250k,1977.0,3.0,435834.0
NER,50k-100k,1977.0,4.0,268270.0
NGA,100k-250k,1977.0,35.0,5358226.0
NGA,2.5-5 millions,1977.0,1.0,2933350.0
NGA,250k-500k,1977.0,7.0,2348447.0
NGA,500k-1 million,1977.0,3.0,2706042.0
NGA,50k-100k,1977.0,78.0,5505075.0
SDN,1-2.5 millions,1977.0,1.0,1083499.0
SDN,100k-250k,1977.0,16.0,2183987.0
SDN,50k-100k,1977.0,25.0,1825252.0
SEN,100k-250k,1977.0,3.0,420595.0
SEN,250k-500k,1977.0,1.0,311487.0
SEN,50k-100k,1977.0,7.0,534684.0
SLE,250k-500k,1977.0,1.0,344547.0
SLE,50k-100k,1977.0,4.0,318427.0
SOM,100k-250k,1977.0,5.0,725161.0
SOM,250k-500k,1977.0,2.0,757314.0
SOM,50k-100k,1977.0,6.0,437532.0
SSA,1-2.5 millions,1977.0,6.0,6858746.0
SSA,100k-250k,1977.0,131.0,19389419.0
SSA,2.5-5 millions,1977.0,1.0,2933350.0
SSA,250k-500k,1977.0,30.0,10551908.0
SSA,500k-1 million,1977.0,15.0,10918661.0
SSA,50k-100k,1977.0,238.0,16837742.0
SSD,100k-250k,1977.0,1.0,197012.0
SSD,50k-100k,1977.0,4.0,323280.0
TCD,100k-250k,1977.0,1.0,136732.0
TCD,50k-100k,1977.0,7.0,446310.0
TGO,100k-250k,1977.0,1.0,247167.0
TGO,50k-100k,1977.0,5.0,351420.0
TZA,100k-250k,1977.0,1.0,110019.0
TZA,250k-500k,1977.0,1.0,394805.0
TZA,50k-100k,1977.0,1.0,96843.0
UGA,500k-1 million,1977.0,1.0,633341.0
ZAF,1-2.5 millions,1977.0,2.0,2286587.0
ZAF,100k-250k,1977.0,5.0,684631.0
ZAF,250k-500k,1977.0,4.0,1303488.0
ZAF,500k-1 million,1977.0,1.0,648946.0
ZAF,50k-100k,1977.0,7.0,517467.99999999994
ZMB,100k-250k,1977.0,3.0,351005.0
ZMB,250k-500k,1977.0,1.0,285061.0
ZWE,250k-500k,1977.0,1.0,331331.0
ZWE,500k-1 million,1977.0,1.0,528174.0
AFE,1-2.5 millions,1978.0,6.0,6941941.0
AFE,100k-250k,1978.0,73.0,10741597.0
AFE,250k-500k,1978.0,15.0,4997074.0
AFE,500k-1 million,1978.0,7.0,4671601.0
AFE,50k-100k,1978.0,104.0,7491538.0
AFW,1-2.5 millions,1978.0,3.0,3422374.0
AFW,100k-250k,1978.0,65.0,9592910.0
AFW,2.5-5 millions,1978.0,1.0,3093800.0
AFW,250k-500k,1978.0,18.0,6552519.0
AFW,500k-1 million,1978.0,5.0,3721666.0
AFW,50k-100k,1978.0,122.0,8506462.0
AGO,1-2.5 millions,1978.0,1.0,1026237.0000000001
AGO,100k-250k,1978.0,8.0,1196305.0
AGO,50k-100k,1978.0,7.0,478764.0
BDI,100k-250k,1978.0,1.0,127033.0
BDI,50k-100k,1978.0,1.0,60082.0
BEN,100k-250k,1978.0,1.0,201030.0
BEN,250k-500k,1978.0,1.0,448739.0
BFA,100k-250k,1978.0,2.0,301144.0
BFA,50k-100k,1978.0,1.0,62949.0
CAF,250k-500k,1978.0,1.0,407892.0
CIV,1-2.5 millions,1978.0,1.0,1325667.0
CIV,100k-250k,1978.0,2.0,316545.0
CIV,50k-100k,1978.0,1.0,71399.0
CMR,100k-250k,1978.0,7.0,955653.0
CMR,250k-500k,1978.0,1.0,468918.0
CMR,500k-1 million,1978.0,1.0,546154.0
CMR,50k-100k,1978.0,12.0,784040.0
COD,1-2.5 millions,1978.0,1.0,1344907.0
COD,100k-250k,1978.0,19.0,3085840.0
COD,250k-500k,1978.0,3.0,917692.0
COD,500k-1 million,1978.0,2.0,1496678.0
COD,50k-100k,1978.0,21.0,1420566.0
COG,100k-250k,1978.0,1.0,154102.0
COG,250k-500k,1978.0,1.0,394270.0
COG,500k-1 million,1978.0,1.0,664379.0
COG,50k-100k,1978.0,1.0,65601.0
COM,50k-100k,1978.0,1.0,85350.0
CPV,50k-100k,1978.0,1.0,75466.0
ERI,100k-250k,1978.0,1.0,184955.0
ERI,250k-500k,1978.0,1.0,310364.0
ERI,50k-100k,1978.0,1.0,66752.0
ETH,1-2.5 millions,1978.0,1.0,1033080.9999999999
ETH,100k-250k,1978.0,7.0,929709.0
ETH,50k-100k,1978.0,28.0,1925344.0
GAB,100k-250k,1978.0,1.0,137912.0
GAB,50k-100k,1978.0,1.0,60806.0
GHA,1-2.5 millions,1978.0,1.0,1043027.0
GHA,100k-250k,1978.0,2.0,319002.0
GHA,250k-500k,1978.0,1.0,454221.0
GHA,50k-100k,1978.0,5.0,352038.0
GIN,500k-1 million,1978.0,1.0,661608.0
GMB,100k-250k,1978.0,1.0,116224.0
KEN,100k-250k,1978.0,1.0,120079.0
KEN,250k-500k,1978.0,1.0,259584.0
KEN,500k-1 million,1978.0,1.0,676902.0
LBR,100k-250k,1978.0,1.0,199189.0
MDG,250k-500k,1978.0,1.0,351117.0
MLI,250k-500k,1978.0,1.0,418739.0
MLI,50k-100k,1978.0,1.0,71364.0
MOZ,100k-250k,1978.0,3.0,376967.0
MOZ,500k-1 million,1978.0,1.0,616343.0
MOZ,50k-100k,1978.0,4.0,314006.0
MUS,250k-500k,1978.0,1.0,435354.0
NER,100k-250k,1978.0,3.0,455277.0
NER,50k-100k,1978.0,4.0,275818.0
NGA,100k-250k,1978.0,39.0,5771558.0
NGA,2.5-5 millions,1978.0,1.0,3093800.0
NGA,250k-500k,1978.0,8.0,2737351.0
NGA,500k-1 million,1978.0,2.0,1849525.0
NGA,50k-100k,1978.0,73.0,5118693.0
SDN,1-2.5 millions,1978.0,1.0,1189972.0
SDN,100k-250k,1978.0,16.0,2300194.0
SDN,50k-100k,1978.0,25.0,1882242.0
SEN,1-2.5 millions,1978.0,1.0,1053680.0
SEN,100k-250k,1978.0,3.0,425351.0
SEN,250k-500k,1978.0,1.0,317760.0
SEN,50k-100k,1978.0,7.0,541361.0
SLE,100k-250k,1978.0,1.0,102733.0
SLE,250k-500k,1978.0,1.0,361944.0
SLE,50k-100k,1978.0,3.0,221090.0
SOM,100k-250k,1978.0,6.0,890063.0
SOM,250k-500k,1978.0,1.0,285517.0
SOM,50k-100k,1978.0,5.0,370930.0
SSA,1-2.5 millions,1978.0,9.0,10364315.0
SSA,100k-250k,1978.0,138.0,20334507.0
SSA,2.5-5 millions,1978.0,1.0,3093800.0
SSA,250k-500k,1978.0,33.0,11549593.0
SSA,500k-1 million,1978.0,12.0,8393267.0
SSA,50k-100k,1978.0,226.0,15998000.0
SSD,100k-250k,1978.0,1.0,197255.0
SSD,50k-100k,1978.0,4.0,335013.0
TCD,100k-250k,1978.0,1.0,137190.0
TCD,250k-500k,1978.0,1.0,273746.0
TCD,50k-100k,1978.0,7.0,448327.0
TGO,250k-500k,1978.0,1.0,268939.0
TGO,50k-100k,1978.0,5.0,357510.0
TZA,100k-250k,1978.0,1.0,113336.0
TZA,250k-500k,1978.0,1.0,442633.0
TZA,50k-100k,1978.0,1.0,99971.0
UGA,500k-1 million,1978.0,1.0,648004.0
ZAF,1-2.5 millions,1978.0,2.0,2347744.0
ZAF,100k-250k,1978.0,6.0,821358.0
ZAF,250k-500k,1978.0,4.0,1336214.0
ZAF,500k-1 million,1978.0,1.0,688485.0
ZAF,50k-100k,1978.0,6.0,452518.0
ZMB,100k-250k,1978.0,3.0,398503.0
ZMB,250k-500k,1978.0,1.0,318140.0
ZWE,250k-500k,1978.0,1.0,340459.0
ZWE,500k-1 million,1978.0,1.0,545189.0
AFE,1-2.5 millions,1979.0,7.0,8276757.0
AFE,100k-250k,1979.0,78.0,11727178.0
AFE,250k-500k,1979.0,16.0,5456120.0
AFE,500k-1 million,1979.0,7.0,4400189.0
AFE,50k-100k,1979.0,99.0,7146326.0
AFW,1-2.5 millions,1979.0,4.0,4745910.0
AFW,100k-250k,1979.0,65.0,9674682.0
AFW,2.5-5 millions,1979.0,1.0,3254250.0
AFW,250k-500k,1979.0,19.0,6868764.0
AFW,500k-1 million,1979.0,6.0,4398040.0
AFW,50k-100k,1979.0,121.0,8541179.0
AGO,1-2.5 millions,1979.0,1.0,1030986.0000000001
AGO,100k-250k,1979.0,8.0,1251551.0
AGO,250k-500k,1979.0,1.0,274757.0
AGO,50k-100k,1979.0,7.0,491007.0
BDI,100k-250k,1979.0,1.0,142886.0
BDI,50k-100k,1979.0,1.0,61173.0
BEN,100k-250k,1979.0,1.0,207385.0
BEN,250k-500k,1979.0,1.0,476891.0
BFA,100k-250k,1979.0,2.0,338693.0
BFA,50k-100k,1979.0,1.0,63864.0
CAF,250k-500k,1979.0,1.0,418686.0
CIV,1-2.5 millions,1979.0,1.0,1425974.0
CIV,100k-250k,1979.0,2.0,331622.0
CIV,50k-100k,1979.0,1.0,73283.0
CMR,100k-250k,1979.0,7.0,969221.0
CMR,500k-1 million,1979.0,2.0,1082020.0
CMR,50k-100k,1979.0,12.0,796236.0
COD,1-2.5 millions,1979.0,2.0,2452617.0
COD,100k-250k,1979.0,19.0,3148794.0
COD,250k-500k,1979.0,3.0,922886.0
COD,500k-1 million,1979.0,1.0,535464.0
COD,50k-100k,1979.0,21.0,1447069.0
COG,100k-250k,1979.0,1.0,177376.0
COG,250k-500k,1979.0,1.0,380574.0
COG,500k-1 million,1979.0,1.0,697743.0
COG,50k-100k,1979.0,1.0,63707.0
COM,50k-100k,1979.0,1.0,87310.0
CPV,50k-100k,1979.0,1.0,76526.0
ERI,100k-250k,1979.0,1.0,185845.0
ERI,250k-500k,1979.0,1.0,311583.0
ERI,50k-100k,1979.0,1.0,64051.0
ETH,1-2.5 millions,1979.0,1.0,1087808.0
ETH,100k-250k,1979.0,7.0,952791.0
ETH,50k-100k,1979.0,28.0,1916425.0
GAB,100k-250k,1979.0,1.0,154917.0
GAB,50k-100k,1979.0,1.0,60461.0
GHA,1-2.5 millions,1979.0,1.0,1105299.0
GHA,100k-250k,1979.0,2.0,327749.0
GHA,250k-500k,1979.0,1.0,466982.0
GHA,50k-100k,1979.0,5.0,360656.0
GIN,500k-1 million,1979.0,1.0,677424.0
GMB,100k-250k,1979.0,1.0,123610.0
GNB,100k-250k,1979.0,1.0,110077.0
KEN,100k-250k,1979.0,1.0,133683.0
KEN,250k-500k,1979.0,1.0,278249.0
KEN,500k-1 million,1979.0,1.0,723095.0
LBR,100k-250k,1979.0,1.0,244216.0
MDG,250k-500k,1979.0,1.0,371878.0
MLI,250k-500k,1979.0,1.0,443704.0
MLI,50k-100k,1979.0,1.0,72003.0
MOZ,100k-250k,1979.0,4.0,494805.0
MOZ,500k-1 million,1979.0,1.0,666272.0
MOZ,50k-100k,1979.0,3.0,225539.0
MUS,250k-500k,1979.0,1.0,440446.0
NER,100k-250k,1979.0,3.0,474721.0
NER,50k-100k,1979.0,4.0,283365.0
NGA,1-2.5 millions,1979.0,1.0,1122090.0
NGA,100k-250k,1979.0,38.0,5541818.0
NGA,2.5-5 millions,1979.0,1.0,3254250.0
NGA,250k-500k,1979.0,10.0,3396238.0
NGA,500k-1 million,1979.0,2.0,1940853.0
NGA,50k-100k,1979.0,72.0,5105401.0
SDN,1-2.5 millions,1979.0,1.0,1296445.0
SDN,100k-250k,1979.0,17.0,2519651.0
SDN,50k-100k,1979.0,24.0,1835983.0
SEN,1-2.5 millions,1979.0,1.0,1092547.0
SEN,100k-250k,1979.0,3.0,430107.0
SEN,250k-500k,1979.0,1.0,324034.0
SEN,50k-100k,1979.0,7.0,548038.0
SLE,100k-250k,1979.0,1.0,105522.0
SLE,250k-500k,1979.0,1.0,379341.0
SLE,50k-100k,1979.0,3.0,223695.0
SOM,100k-250k,1979.0,6.0,956633.0
SOM,250k-500k,1979.0,1.0,296114.0
SOM,500k-1 million,1979.0,1.0,522462.0
SOM,50k-100k,1979.0,5.0,402658.0
SSA,1-2.5 millions,1979.0,11.0,13022667.0
SSA,100k-250k,1979.0,143.0,21401860.0
SSA,2.5-5 millions,1979.0,1.0,3254250.0
SSA,250k-500k,1979.0,35.0,12324884.0
SSA,500k-1 million,1979.0,13.0,8798229.0
SSA,50k-100k,1979.0,220.0,15687505.0
SSD,100k-250k,1979.0,2.0,300751.0
SSD,50k-100k,1979.0,3.0,243492.0
TCD,100k-250k,1979.0,1.0,137648.0
TCD,250k-500k,1979.0,1.0,291602.0
TCD,50k-100k,1979.0,7.0,450343.0
TGO,250k-500k,1979.0,1.0,290712.0
TGO,50k-100k,1979.0,5.0,363601.0
TZA,100k-250k,1979.0,2.0,219753.0
TZA,250k-500k,1979.0,1.0,490460.0
UGA,500k-1 million,1979.0,1.0,662667.0
ZAF,1-2.5 millions,1979.0,2.0,2408901.0
ZAF,100k-250k,1979.0,7.0,974034.0
ZAF,250k-500k,1979.0,4.0,1368941.0
ZAF,500k-1 million,1979.0,1.0,728025.0
ZAF,50k-100k,1979.0,5.0,371619.0
ZMB,100k-250k,1979.0,3.0,446001.0
ZMB,250k-500k,1979.0,1.0,351219.0
ZWE,250k-500k,1979.0,1.0,349587.0
ZWE,500k-1 million,1979.0,1.0,562204.0
AFE,1-2.5 millions,1980.0,7.0,8635498.0
AFE,100k-250k,1980.0,83.0,12602128.0
AFE,250k-500k,1980.0,16.0,5388386.0
AFE,500k-1 million,1980.0,8.0,5140713.0
AFE,50k-100k,1980.0,139.0,9535742.0
AFW,1-2.5 millions,1980.0,6.0,7066658.0
AFW,100k-250k,1980.0,65.0,9545714.0
AFW,2.5-5 millions,1980.0,1.0,3414699.0
AFW,250k-500k,1980.0,21.0,7458415.0
AFW,500k-1 million,1980.0,4.0,2573315.0
AFW,50k-100k,1980.0,155.0,10416534.0
AGO,1-2.5 millions,1980.0,1.0,1035736.0000000001
AGO,100k-250k,1980.0,8.0,1306797.0
AGO,250k-500k,1980.0,1.0,297367.0
AGO,50k-100k,1980.0,10.0,702049.0
BDI,100k-250k,1980.0,1.0,158740.0
BDI,50k-100k,1980.0,1.0,62265.0
BEN,100k-250k,1980.0,1.0,213741.0
BFA,100k-250k,1980.0,2.0,376243.0
BFA,50k-100k,1980.0,2.0,116221.0
CAF,250k-500k,1980.0,1.0,429481.0
CIV,1-2.5 millions,1980.0,1.0,1526281.0
CIV,100k-250k,1980.0,2.0,346699.0
CIV,50k-100k,1980.0,2.0,137891.0
CMR,100k-250k,1980.0,7.0,982790.0
CMR,500k-1 million,1980.0,2.0,1148968.0
CMR,50k-100k,1980.0,14.0,912264.0
COD,1-2.5 millions,1980.0,2.0,2584251.0
COD,100k-250k,1980.0,18.0,2948095.0
COD,250k-500k,1980.0,4.0,1191733.0
COD,500k-1 million,1980.0,1.0,550326.0
COD,50k-100k,1980.0,26.0,1751289.0
COG,100k-250k,1980.0,1.0,200650.0
COG,250k-500k,1980.0,1.0,366878.0
COG,500k-1 million,1980.0,1.0,731108.0
COG,50k-100k,1980.0,1.0,61813.0
COM,50k-100k,1980.0,1.0,89270.0
CPV,50k-100k,1980.0,1.0,77586.0
ERI,100k-250k,1980.0,1.0,186735.0
ERI,250k-500k,1980.0,1.0,312802.0
ERI,50k-100k,1980.0,2.0,139889.0
ETH,1-2.5 millions,1980.0,1.0,1142535.0
ETH,100k-250k,1980.0,7.0,975873.0
ETH,50k-100k,1980.0,34.0,2265979.0
GAB,100k-250k,1980.0,1.0,171922.0
GAB,50k-100k,1980.0,1.0,60117.0
GHA,1-2.5 millions,1980.0,1.0,1167571.0
GHA,100k-250k,1980.0,3.0,436587.0
GHA,250k-500k,1980.0,1.0,479743.0
GHA,50k-100k,1980.0,7.0,431293.0
GIN,500k-1 million,1980.0,1.0,693239.0
GIN,50k-100k,1980.0,1.0,53331.0
GMB,100k-250k,1980.0,1.0,130997.00000000001
GNB,100k-250k,1980.0,1.0,118214.0
KEN,100k-250k,1980.0,1.0,147288.0
KEN,250k-500k,1980.0,1.0,296915.0
KEN,500k-1 million,1980.0,1.0,769289.0
LBR,250k-500k,1980.0,1.0,289244.0
LSO,50k-100k,1980.0,1.0,78449.0
MDG,250k-500k,1980.0,1.0,392639.0
MLI,250k-500k,1980.0,1.0,468669.0
MLI,50k-100k,1980.0,1.0,72642.0
MOZ,100k-250k,1980.0,4.0,521033.0
MOZ,500k-1 million,1980.0,1.0,716201.0
MOZ,50k-100k,1980.0,6.0,394782.0
MUS,250k-500k,1980.0,1.0,445539.0
NAM,50k-100k,1980.0,1.0,53240.0
NER,100k-250k,1980.0,3.0,494164.0
NER,50k-100k,1980.0,4.0,290913.0
NGA,1-2.5 millions,1980.0,3.0,3241393.0
NGA,100k-250k,1980.0,37.0,5292169.0
NGA,2.5-5 millions,1980.0,1.0,3414699.0
NGA,250k-500k,1980.0,12.0,4075412.0
NGA,50k-100k,1980.0,98.0,6598673.0
RWA,50k-100k,1980.0,1.0,81256.0
SDN,1-2.5 millions,1980.0,1.0,1402918.0
SDN,100k-250k,1980.0,20.0,2947777.0
SDN,50k-100k,1980.0,28.0,2024603.0
SEN,1-2.5 millions,1980.0,1.0,1131413.0
SEN,100k-250k,1980.0,4.0,535120.0
SEN,250k-500k,1980.0,1.0,330307.0
SEN,50k-100k,1980.0,7.0,504466.0
SLE,100k-250k,1980.0,1.0,108312.0
SLE,250k-500k,1980.0,1.0,396739.0
SLE,50k-100k,1980.0,3.0,226301.0
SOM,100k-250k,1980.0,7.0,1131893.0
SOM,250k-500k,1980.0,1.0,306711.0
SOM,500k-1 million,1980.0,1.0,542495.0
SOM,50k-100k,1980.0,12.0,796578.0
SSA,1-2.5 millions,1980.0,13.0,15702156.0
SSA,100k-250k,1980.0,148.0,22147842.0
SSA,2.5-5 millions,1980.0,1.0,3414699.0
SSA,250k-500k,1980.0,37.0,12846801.0
SSA,500k-1 million,1980.0,12.0,7714028.0
SSA,50k-100k,1980.0,294.0,19952276.0
SSD,100k-250k,1980.0,2.0,305458.0
SSD,50k-100k,1980.0,4.0,307430.0
TCD,100k-250k,1980.0,1.0,138106.0
TCD,250k-500k,1980.0,1.0,309458.0
TCD,50k-100k,1980.0,8.0,503332.0
TGO,250k-500k,1980.0,1.0,312484.0
TGO,50k-100k,1980.0,5.0,369691.0
TZA,100k-250k,1980.0,3.0,344593.0
TZA,500k-1 million,1980.0,1.0,538288.0
TZA,50k-100k,1980.0,3.0,209617.0
UGA,500k-1 million,1980.0,1.0,677330.0
ZAF,1-2.5 millions,1980.0,2.0,2470058.0
ZAF,100k-250k,1980.0,8.0,1134346.0
ZAF,250k-500k,1980.0,4.0,1401667.0
ZAF,500k-1 million,1980.0,1.0,767564.0
ZAF,50k-100k,1980.0,9.0,579046.0
ZMB,100k-250k,1980.0,3.0,493500.0
ZMB,250k-500k,1980.0,1.0,384299.0
ZWE,250k-500k,1980.0,1.0,358714.0
ZWE,500k-1 million,1980.0,1.0,579220.0
AFE,1-2.5 millions,1981.0,7.0,9096056.0
AFE,100k-250k,1981.0,83.0,12654385.0
AFE,250k-500k,1981.0,18.0,6087873.0
AFE,500k-1 million,1981.0,8.0,5484652.0
AFE,50k-100k,1981.0,140.0,9816755.0
AFW,1-2.5 millions,1981.0,6.0,7461610.0
AFW,100k-250k,1981.0,68.0,10121924.0
AFW,2.5-5 millions,1981.0,1.0,3629075.0
AFW,250k-500k,1981.0,21.0,7544912.0
AFW,500k-1 million,1981.0,6.0,3751786.0
AFW,50k-100k,1981.0,148.0,10128756.0
AGO,1-2.5 millions,1981.0,1.0,1040050.9999999999
AGO,100k-250k,1981.0,8.0,1360422.0
AGO,250k-500k,1981.0,1.0,326372.0
AGO,50k-100k,1981.0,10.0,736992.0
BDI,100k-250k,1981.0,1.0,169322.0
BDI,50k-100k,1981.0,1.0,63629.0
BEN,100k-250k,1981.0,1.0,219704.0
BEN,500k-1 million,1981.0,1.0,527949.0
BFA,100k-250k,1981.0,2.0,415523.0
BFA,50k-100k,1981.0,2.0,119947.0
CAF,250k-500k,1981.0,1.0,441748.0
CIV,1-2.5 millions,1981.0,1.0,1608172.0
CIV,100k-250k,1981.0,2.0,366490.0
CIV,50k-100k,1981.0,2.0,144265.0
CMR,100k-250k,1981.0,7.0,1002443.0
CMR,500k-1 million,1981.0,2.0,1214721.0
CMR,50k-100k,1981.0,13.0,876701.0
COD,1-2.5 millions,1981.0,2.0,2757249.0
COD,100k-250k,1981.0,17.0,2744888.0
COD,250k-500k,1981.0,5.0,1462056.0
COD,500k-1 million,1981.0,1.0,567260.0
COD,50k-100k,1981.0,26.0,1792481.0
COG,100k-250k,1981.0,1.0,218969.0
COG,250k-500k,1981.0,1.0,350601.0
COG,500k-1 million,1981.0,1.0,769245.0
COM,50k-100k,1981.0,1.0,93882.0
CPV,50k-100k,1981.0,1.0,78334.0
ERI,100k-250k,1981.0,1.0,187995.0
ERI,250k-500k,1981.0,1.0,312723.0
ERI,50k-100k,1981.0,2.0,147533.0
ETH,1-2.5 millions,1981.0,1.0,1227888.0
ETH,100k-250k,1981.0,8.0,1109537.0
ETH,50k-100k,1981.0,33.0,2204579.0
GAB,100k-250k,1981.0,1.0,181049.0
GAB,50k-100k,1981.0,1.0,61124.0
GHA,1-2.5 millions,1981.0,1.0,1218837.0
GHA,100k-250k,1981.0,3.0,445603.0
GHA,250k-500k,1981.0,1.0,497016.0
GHA,50k-100k,1981.0,7.0,448587.0
GIN,500k-1 million,1981.0,1.0,713657.0
GIN,50k-100k,1981.0,1.0,55341.0
GMB,100k-250k,1981.0,1.0,142528.0
GNB,100k-250k,1981.0,1.0,124040.0
KEN,100k-250k,1981.0,1.0,153732.0
KEN,250k-500k,1981.0,1.0,311222.0
KEN,500k-1 million,1981.0,1.0,832264.0
KEN,50k-100k,1981.0,1.0,55868.0
LBR,250k-500k,1981.0,1.0,331071.0
LSO,50k-100k,1981.0,1.0,91483.0
MDG,250k-500k,1981.0,1.0,419554.0
MDG,50k-100k,1981.0,1.0,54355.0
MLI,250k-500k,1981.0,1.0,499613.0
MLI,50k-100k,1981.0,1.0,73456.0
MOZ,100k-250k,1981.0,5.0,635219.0
MOZ,500k-1 million,1981.0,1.0,747059.0
MOZ,50k-100k,1981.0,5.0,308021.0
MRT,100k-250k,1981.0,1.0,136338.0
MUS,250k-500k,1981.0,1.0,451383.0
MWI,50k-100k,1981.0,1.0,87977.0
NAM,50k-100k,1981.0,1.0,56788.0
NER,100k-250k,1981.0,3.0,515490.0
NER,50k-100k,1981.0,4.0,304291.0
NGA,1-2.5 millions,1981.0,3.0,3457213.0
NGA,100k-250k,1981.0,38.0,5457964.0
NGA,2.5-5 millions,1981.0,1.0,3629075.0
NGA,250k-500k,1981.0,12.0,4001888.0
NGA,500k-1 million,1981.0,1.0,526214.0
NGA,50k-100k,1981.0,95.0,6481302.0
RWA,50k-100k,1981.0,1.0,86006.0
SDN,1-2.5 millions,1981.0,1.0,1514319.0
SDN,100k-250k,1981.0,20.0,3040759.0
SDN,50k-100k,1981.0,28.0,2083848.0
SEN,1-2.5 millions,1981.0,1.0,1177388.0
SEN,100k-250k,1981.0,4.0,545140.0
SEN,250k-500k,1981.0,1.0,339441.0
SEN,50k-100k,1981.0,6.0,462060.0
SLE,100k-250k,1981.0,1.0,108741.0
SLE,250k-500k,1981.0,1.0,417807.0
SLE,50k-100k,1981.0,3.0,231719.0
SOM,100k-250k,1981.0,6.0,898653.0
SOM,250k-500k,1981.0,2.0,571306.0
SOM,500k-1 million,1981.0,1.0,585409.0
SOM,50k-100k,1981.0,12.0,817241.0
SSA,1-2.5 millions,1981.0,13.0,16557666.0
SSA,100k-250k,1981.0,151.0,22776309.0
SSA,2.5-5 millions,1981.0,1.0,3629075.0
SSA,250k-500k,1981.0,39.0,13632785.0
SSA,500k-1 million,1981.0,14.0,9236438.0
SSA,50k-100k,1981.0,288.0,19945511.0
SSD,100k-250k,1981.0,2.0,308777.0
SSD,50k-100k,1981.0,4.0,317728.0
TCD,100k-250k,1981.0,1.0,138838.0
TCD,250k-500k,1981.0,1.0,330333.0
TCD,50k-100k,1981.0,8.0,513385.0
TGO,100k-250k,1981.0,1.0,103064.0
TGO,250k-500k,1981.0,1.0,335394.0
TGO,50k-100k,1981.0,4.0,278244.0
TZA,100k-250k,1981.0,3.0,356166.0
TZA,500k-1 million,1981.0,1.0,583021.0
TZA,50k-100k,1981.0,3.0,218250.0
UGA,500k-1 million,1981.0,1.0,704350.0
ZAF,1-2.5 millions,1981.0,2.0,2556549.0
ZAF,100k-250k,1981.0,8.0,1179895.0
ZAF,250k-500k,1981.0,4.0,1442692.0
ZAF,500k-1 million,1981.0,1.0,833597.0
ZAF,50k-100k,1981.0,9.0,600094.0
ZMB,100k-250k,1981.0,3.0,509020.0
ZMB,250k-500k,1981.0,1.0,414524.0
ZWE,250k-500k,1981.0,1.0,376041.0
ZWE,500k-1 million,1981.0,1.0,631692.0
AFE,1-2.5 millions,1982.0,7.0,9556614.0
AFE,100k-250k,1982.0,87.0,13434112.0
AFE,250k-500k,1982.0,18.0,6290421.0
AFE,500k-1 million,1982.0,8.0,5828594.0
AFE,50k-100k,1982.0,135.0,9602105.0
AFW,1-2.5 millions,1982.0,6.0,7856562.0
AFW,100k-250k,1982.0,67.0,9943340.0
AFW,2.5-5 millions,1982.0,1.0,3843450.0
AFW,250k-500k,1982.0,22.0,7639633.0
AFW,500k-1 million,1982.0,8.0,4974847.0
AFW,50k-100k,1982.0,146.0,10147699.0
AGO,1-2.5 millions,1982.0,1.0,1044366.0
AGO,100k-250k,1982.0,8.0,1414048.0
AGO,250k-500k,1982.0,1.0,355377.0
AGO,50k-100k,1982.0,10.0,771935.0
BDI,100k-250k,1982.0,1.0,179904.0
BDI,50k-100k,1982.0,1.0,64992.00000000001
BEN,100k-250k,1982.0,1.0,225668.0
BEN,500k-1 million,1982.0,1.0,550855.0
BFA,100k-250k,1982.0,1.0,187236.0
BFA,250k-500k,1982.0,1.0,267566.0
BFA,50k-100k,1982.0,2.0,123673.0
CAF,250k-500k,1982.0,1.0,454015.0
CIV,1-2.5 millions,1982.0,1.0,1690063.0
CIV,100k-250k,1982.0,1.0,120974.0
CIV,250k-500k,1982.0,1.0,265308.0
CIV,50k-100k,1982.0,2.0,150639.0
CMR,100k-250k,1982.0,7.0,1022097.0
CMR,500k-1 million,1982.0,2.0,1280473.0
CMR,50k-100k,1982.0,13.0,893647.0
COD,1-2.5 millions,1982.0,2.0,2930247.0
COD,100k-250k,1982.0,17.0,2790162.0
COD,250k-500k,1982.0,5.0,1483899.0
COD,500k-1 million,1982.0,1.0,584195.0
COD,50k-100k,1982.0,26.0,1833674.0
COG,100k-250k,1982.0,1.0,237288.0
COG,250k-500k,1982.0,1.0,334323.0
COG,500k-1 million,1982.0,1.0,807382.0
COM,50k-100k,1982.0,1.0,98494.0
