ISO3_Code,Category,Year,Pop
ZWE,Rural,1970,3606487.0
ZWE,Towns,1970,962225.0
AFE,Cities,1971,24478084.0
AFE,Rural,1971,98897907.0
AFE,Towns,1971,53649019.0
AFW,Cities,1971,24351217.0
AFW,Rural,1971,52596667.0
AFW,Towns,1971,48125063.0
AGO,Cities,1971,2016962.0
AGO,Rural,1971,2370730.0
AGO,Towns,1971,1603410.0
BDI,Cities,1971,79573.0
BDI,Rural,1971,1939671.0
BDI,Towns,1971,1598046.0
BEN,Cities,1971,453495.0
BEN,Rural,1971,1291157.0
BEN,Towns,1971,1390115.0
BFA,Cities,1971,210886.0
BFA,Rural,1971,4155162.0000000005
BFA,Towns,1971,1341951.0
BWA,Cities,1971,0.0
BWA,Rural,1971,294454.0
BWA,Towns,1971,306027.0
CAF,Cities,1971,304845.0
CAF,Rural,1971,1109167.0
CAF,Towns,1971,727438.0
CIV,Cities,1971,950795.0
CIV,Rural,1971,2987651.0
CIV,Towns,1971,1712421.0
CMR,Cities,1971,1771408.0
CMR,Rural,1971,2363498.0
CMR,Towns,1971,2489502.0
COD,Cities,1971,6007136.0
COD,Rural,1971,9215244.0
COD,Towns,1971,5473190.0
COG,Cities,1971,961993.0
COG,Rural,1971,270612.0
COG,Towns,1971,208434.0
COM,Cities,1971,63658.0
COM,Rural,1971,106715.0
COM,Towns,1971,81492.0
CPV,Cities,1971,65111.99999999999
CPV,Rural,1971,99860.0
CPV,Towns,1971,129074.00000000001
ERI,Cities,1971,497361.0
ERI,Rural,1971,529138.0
ERI,Towns,1971,249655.0
ETH,Cities,1971,2912629.0
ETH,Rural,1971,15187492.0
ETH,Towns,1971,10499985.0
GAB,Cities,1971,72135.0
GAB,Rural,1971,184992.0
GAB,Towns,1971,351221.0
GHA,Cities,1971,1523333.0
GHA,Rural,1971,4067126.0
GHA,Towns,1971,3585806.0
GIN,Cities,1971,487268.0
GIN,Rural,1971,2687439.0
GIN,Towns,1971,1180493.0
GMB,Cities,1971,73456.0
GMB,Rural,1971,315883.0
GMB,Towns,1971,150048.0
GNB,Cities,1971,60061.0
GNB,Rural,1971,354322.0
GNB,Towns,1971,171837.0
GNQ,Cities,1971,0.0
GNQ,Rural,1971,153560.0
GNQ,Towns,1971,162380.0
KEN,Cities,1971,641960.0
KEN,Rural,1971,7474088.0
KEN,Towns,1971,3672856.0
LBR,Cities,1971,12792.0
LBR,Rural,1971,887051.0
LBR,Towns,1971,604234.0
LSO,Cities,1971,0.0
LSO,Rural,1971,847769.0
LSO,Towns,1971,208477.0
MDG,Cities,1971,240169.0
MDG,Rural,1971,5577950.0
MDG,Towns,1971,1050749.0
MLI,Cities,1971,317809.0
MLI,Rural,1971,4405466.0
MLI,Towns,1971,1654669.0
MOZ,Cities,1971,802379.0
MOZ,Rural,1971,5164877.0
MOZ,Towns,1971,2489061.0
MRT,Cities,1971,0.0
MRT,Rural,1971,861687.0
MRT,Towns,1971,272015.0
MUS,Cities,1971,392645.0
MUS,Rural,1971,118350.0
MUS,Towns,1971,330111.0
MWI,Cities,1971,0.0
MWI,Rural,1971,4117559.0
MWI,Towns,1971,633875.0
NAM,Cities,1971,0.0
NAM,Rural,1971,605154.0
NAM,Towns,1971,175430.0
NER,Cities,1971,415916.0
NER,Rural,1971,3069915.0
NER,Towns,1971,1290394.0
NGA,Cities,1971,13441014.0
NGA,Rural,1971,17000966.0
NGA,Towns,1971,26772704.0
RWA,Cities,1971,0.0
RWA,Rural,1971,1699863.0
RWA,Towns,1971,2400181.0
SDN,Cities,1971,3188496.0
SDN,Rural,1971,5016325.0
SDN,Towns,1971,3900718.0
SEN,Cities,1971,1755190.0
SEN,Rural,1971,1694890.0
SEN,Towns,1971,1151785.0
SLE,Cities,1971,524235.0
SLE,Rural,1971,1348883.0
SLE,Towns,1971,890104.0
SOM,Cities,1971,1171160.0
SOM,Rural,1971,1467097.0
SOM,Towns,1971,1199434.0
SSA,Cities,1971,48829301.0
SSA,Rural,1971,151494574.0
SSA,Towns,1971,101774082.0
SSD,Cities,1971,325369.0
SSD,Rural,1971,2714988.0
SSD,Towns,1971,428289.0
STP,Cities,1971,0.0
STP,Rural,1971,19506.0
STP,Towns,1971,59824.0
SWZ,Cities,1971,0.0
SWZ,Rural,1971,385740.0
SWZ,Towns,1971,67442.0
SYC,Cities,1971,0.0
SYC,Rural,1971,16421.0
SYC,Towns,1971,39089.0
TCD,Cities,1971,565468.0
TCD,Rural,1971,2212975.0
TCD,Towns,1971,1028873.0
TGO,Cities,1971,384006.0
TGO,Rural,1971,1074405.0
TGO,Towns,1971,859565.0
TZA,Cities,1971,367233.0
TZA,Rural,1971,10864503.0
TZA,Towns,1971,2739716.0
UGA,Cities,1971,528892.0
UGA,Rural,1971,7943232.0
UGA,Towns,1971,2146082.0
ZAF,Cities,1971,4163567.0
ZAF,Rural,1971,9296239.0
ZAF,Towns,1971,9482338.0
ZMB,Cities,1971,401923.0
ZMB,Rural,1971,2236335.0
ZMB,Towns,1971,1804269.0
ZWE,Cities,1971,676972.0
ZWE,Rural,1971,3688467.0
ZWE,Towns,1971,1009273.0
AFE,Cities,1972,26380150.0
AFE,Rural,1972,100728433.0
AFE,Towns,1972,55020384.0
AFW,Cities,1972,26119706.0
AFW,Rural,1972,53378665.0
AFW,Towns,1972,48678121.0
AGO,Cities,1972,2168827.0
AGO,Rural,1972,2409141.0
AGO,Towns,1972,1596294.0
BDI,Cities,1972,92688.0
BDI,Rural,1972,1923982.0
BDI,Towns,1972,1600458.0
BEN,Cities,1972,475941.0
BEN,Rural,1972,1310741.0
BEN,Towns,1972,1420860.0
BFA,Cities,1972,219928.0
BFA,Rural,1972,4214709.0
BFA,Towns,1972,1372596.0
BWA,Cities,1972,0.0
BWA,Rural,1972,301407.0
BWA,Towns,1972,321000.0
CAF,Cities,1972,322396.0
CAF,Rural,1972,1123219.0
CAF,Towns,1972,738154.0
CIV,Cities,1972,1049317.0
CIV,Rural,1972,3067042.0
CIV,Towns,1972,1793357.0
CMR,Cities,1972,1944449.0
CMR,Rural,1972,2397624.0
CMR,Towns,1972,2464799.0
COD,Cities,1972,6383025.0
COD,Rural,1972,9346478.0
COD,Towns,1972,5521657.0
COG,Cities,1972,1009548.0
COG,Rural,1972,272038.0
COG,Towns,1972,204882.0
COM,Cities,1972,67413.0
COM,Rural,1972,107811.0
COM,Towns,1972,84852.0
CPV,Cities,1972,67001.0
CPV,Rural,1972,100291.0
CPV,Towns,1972,130094.0
ERI,Cities,1972,514009.0
ERI,Rural,1972,535776.0
ERI,Towns,1972,259451.00000000003
ETH,Cities,1972,3338031.0
ETH,Rural,1972,15450170.0
ETH,Towns,1972,10586407.0
GAB,Cities,1972,91144.0
GAB,Rural,1972,187302.0
GAB,Towns,1972,342514.0
GHA,Cities,1972,1612184.0
GHA,Rural,1972,4129308.0
GHA,Towns,1972,3696695.0
GIN,Cities,1972,519167.00000000006
GIN,Rural,1972,2723615.0
GIN,Towns,1972,1188509.0
GMB,Cities,1972,78480.0
GMB,Rural,1972,321635.0
GMB,Towns,1972,155256.0
GNB,Cities,1972,62702.0
GNB,Rural,1972,353411.0
GNB,Towns,1972,170507.0
GNQ,Cities,1972,0.0
GNQ,Rural,1972,151951.0
GNQ,Towns,1972,157517.0
KEN,Cities,1972,685991.0
KEN,Rural,1972,7637130.0
KEN,Towns,1972,3882938.0
LBR,Cities,1972,25548.0
LBR,Rural,1972,906054.0
LBR,Towns,1972,611068.0
LSO,Cities,1972,0.0
LSO,Rural,1972,873012.0
LSO,Towns,1972,221051.0
MDG,Cities,1972,251897.0
MDG,Rural,1972,5715413.0
MDG,Towns,1972,1107088.0
MLI,Cities,1972,341181.0
MLI,Rural,1972,4467289.0
MLI,Towns,1972,1675256.0
MOZ,Cities,1972,865520.0
MOZ,Rural,1972,5270344.0
MOZ,Towns,1972,2557072.0
MRT,Cities,1972,0.0
MRT,Rural,1972,884140.0
MRT,Towns,1972,284215.0
MUS,Cities,1972,399864.0
MUS,Rural,1972,118652.0
MUS,Towns,1972,335088.0
MWI,Cities,1972,0.0
MWI,Rural,1972,4203077.0
MWI,Towns,1972,671397.0
NAM,Cities,1972,0.0
NAM,Rural,1972,621166.0
NAM,Towns,1972,183232.0
NER,Cities,1972,473779.0
NER,Rural,1972,3132607.0
NER,Towns,1972,1298459.0
NGA,Cities,1972,14375017.0
NGA,Rural,1972,17205027.0
NGA,Towns,1972,27021705.0
RWA,Cities,1972,0.0
RWA,Rural,1972,1715683.0
RWA,Towns,1972,2504652.0
SDN,Cities,1972,3505050.0
SDN,Rural,1972,5089536.0
SDN,Towns,1972,3933270.0
SEN,Cities,1972,1857492.0
SEN,Rural,1972,1720306.0
SEN,Towns,1972,1163832.0
SLE,Cities,1972,547189.0
SLE,Rural,1972,1367051.0
SLE,Towns,1972,900148.0
SOM,Cities,1972,1292773.0
SOM,Rural,1972,1483562.0
SOM,Towns,1972,1163101.0
SSA,Cities,1972,52499856.0
SSA,Rural,1972,154107098.0
SSA,Towns,1972,103698505.0
SSD,Cities,1972,366458.0
SSD,Rural,1972,2752289.0
SSD,Towns,1972,423751.0
STP,Cities,1972,0.0
STP,Rural,1972,19917.0
STP,Towns,1972,61124.0
SWZ,Cities,1972,0.0
SWZ,Rural,1972,395068.0
SWZ,Towns,1972,70720.0
SYC,Cities,1972,0.0
SYC,Rural,1972,16625.0
SYC,Towns,1972,40264.0
TCD,Cities,1972,622949.0
TCD,Rural,1972,2250855.0
TCD,Towns,1972,1019448.0
TGO,Cities,1972,424294.0
TGO,Rural,1972,1092450.0
TGO,Towns,1972,868250.0
TZA,Cities,1972,397729.0
TZA,Rural,1972,11175809.0
TZA,Towns,1972,2905770.0
UGA,Cities,1972,547217.0
UGA,Rural,1972,8077205.0
UGA,Towns,1972,2261374.0
ZAF,Cities,1972,4376610.0
ZAF,Rural,1972,9421997.0
ZAF,Towns,1972,9810850.0
ZMB,Cities,1972,419230.0
ZMB,Rural,1972,2290473.0
ZMB,Towns,1972,1859605.0
ZWE,Cities,1972,707818.0
ZWE,Rural,1972,3776710.0
ZWE,Towns,1972,1057918.0
AFE,Cities,1973,28339576.0
AFE,Rural,1973,102708847.0
AFE,Towns,1973,56477446.0
AFW,Cities,1973,27922358.0
AFW,Rural,1973,54228896.0
AFW,Towns,1973,49298691.0
AGO,Cities,1973,2331691.0
AGO,Rural,1973,2459662.0
AGO,Towns,1973,1597175.0
BDI,Cities,1973,105279.0
BDI,Rural,1973,1906120.0
BDI,Towns,1973,1600593.0
BEN,Cities,1973,498847.0
BEN,Rural,1973,1331634.0
BEN,Towns,1973,1453015.0
BFA,Cities,1973,229168.0
BFA,Rural,1973,4278240.0
BFA,Towns,1973,1404519.0
BWA,Cities,1973,0.0
BWA,Rural,1973,312263.0
BWA,Towns,1973,340145.0
CAF,Cities,1973,339924.0
CAF,Rural,1973,1137237.0
CAF,Towns,1973,748847.0
CIV,Cities,1973,1150674.0
CIV,Rural,1973,3155011.0
CIV,Towns,1973,1879259.0
CMR,Cities,1973,2119482.0
CMR,Rural,1973,2434355.0
CMR,Towns,1973,2442823.0
COD,Cities,1973,6765001.0
COD,Rural,1973,9487016.0
COD,Towns,1973,5575648.0
COG,Cities,1973,1058326.0
COG,Rural,1973,273786.0
COG,Towns,1973,201569.0
COM,Cities,1973,71303.0
COM,Rural,1973,109132.0
COM,Towns,1973,88385.0
CPV,Cities,1973,68694.0
CPV,Rural,1973,100440.0
CPV,Towns,1973,130747.00000000001
ERI,Cities,1973,530796.0
ERI,Rural,1973,542555.0
ERI,Towns,1973,269318.0
ETH,Cities,1973,3765548.0
ETH,Rural,1973,15722099.0
ETH,Towns,1973,10679138.0
GAB,Cities,1973,110192.0
GAB,Rural,1973,189741.0
GAB,Towns,1973,334062.0
GHA,Cities,1973,1703479.0
GHA,Rural,1973,4197878.0
GHA,Towns,1973,3813259.0
GIN,Cities,1973,550945.0
GIN,Rural,1973,2759139.0
GIN,Towns,1973,1196240.0
GMB,Cities,1973,83591.0
GMB,Rural,1973,327760.0
GMB,Towns,1973,160641.0
GNB,Cities,1973,65879.0
GNB,Rural,1973,356023.0
GNB,Towns,1973,170906.0
GNQ,Cities,1973,0.0
GNQ,Rural,1973,149988.0
GNQ,Towns,1973,152294.0
KEN,Cities,1973,730659.0
KEN,Rural,1973,7807525.0
KEN,Towns,1973,4096651.0
LBR,Cities,1973,38327.0
LBR,Rural,1973,926426.0
LBR,Towns,1973,618834.0
LSO,Cities,1973,0.0
LSO,Rural,1973,898911.0
LSO,Towns,1973,233786.0
MDG,Cities,1973,263910.0
MDG,Rural,1973,5859462.0
MDG,Towns,1973,1164676.0
MLI,Cities,1973,364941.0
MLI,Rural,1973,4534354.0
MLI,Towns,1973,1697811.0
MOZ,Cities,1973,931053.0
MOZ,Rural,1973,5390842.0
MOZ,Towns,1973,2632347.0
MRT,Cities,1973,0.0
MRT,Rural,1973,907223.0
MRT,Towns,1973,296615.0
MUS,Cities,1973,406635.0
MUS,Rural,1973,118821.0
MUS,Towns,1973,339689.0
MWI,Cities,1973,0.0
MWI,Rural,1973,4294168.0
MWI,Towns,1973,709770.0
NAM,Cities,1973,0.0
NAM,Rural,1973,637734.0
NAM,Towns,1973,191194.0
NER,Cities,1973,532026.0
NER,Rural,1973,3198127.0
NER,Towns,1973,1307713.0
NGA,Cities,1973,15330633.0
NGA,Rural,1973,17436926.0
NGA,Towns,1973,27314581.0
RWA,Cities,1973,0.0
RWA,Rural,1973,1733341.0
RWA,Towns,1973,2611706.0
SDN,Cities,1973,3849358.0
SDN,Rural,1973,5203016.0
SDN,Towns,1973,3996940.0
SEN,Cities,1973,1961295.0
SEN,Rural,1973,1747087.0
SEN,Towns,1973,1176800.0
SLE,Cities,1973,570410.0
SLE,Rural,1973,1385902.0
SLE,Towns,1973,910643.0
SOM,Cities,1973,1415845.0
SOM,Rural,1973,1501685.0
SOM,Towns,1973,1128062.0
SSA,Cities,1973,56261934.0
SSA,Rural,1973,156937743.0
SSA,Towns,1973,105776137.0
SSD,Cities,1973,408643.0
SSD,Rural,1973,2798189.0
SSD,Towns,1973,420552.0
STP,Cities,1973,0.0
STP,Rural,1973,20341.0
STP,Towns,1973,62457.0
SWZ,Cities,1973,0.0
SWZ,Rural,1973,404943.0
SWZ,Towns,1973,74095.0
SYC,Cities,1973,0.0
SYC,Rural,1973,16838.0
SYC,Towns,1973,41462.0
TCD,Cities,1973,681541.0
TCD,Rural,1973,2292611.0
TCD,Towns,1973,1011756.0
TGO,Cities,1973,463984.0
TGO,Rural,1973,1109008.0
TGO,Towns,1973,875757.0
TZA,Cities,1973,428839.0
TZA,Rural,1973,11504903.0
TZA,Towns,1973,3076359.0
UGA,Cities,1973,565067.0
UGA,Rural,1973,8204598.0
UGA,Towns,1973,2374571.0
ZAF,Cities,1973,4592855.0
ZAF,Rural,1973,9554800.0
ZAF,Towns,1973,10146608.0
ZMB,Cities,1973,437135.0
ZMB,Rural,1973,2347934.0
ZMB,Towns,1973,1917623.0
ZWE,Cities,1973,739959.0
ZWE,Rural,1973,3871949.0
ZWE,Towns,1973,1108496.0
AFE,Cities,1974,30325533.0
AFE,Rural,1974,104841829.0
AFE,Towns,1974,58019506.0
AFW,Cities,1974,29767310.0
AFW,Rural,1974,55150562.0
AFW,Towns,1974,49993708.0
AGO,Cities,1974,2499029.0
AGO,Rural,1974,2514022.0
AGO,Towns,1974,1600316.0
BDI,Cities,1974,120622.0
BDI,Rural,1974,1939386.0
BDI,Towns,1974,1643582.0
BEN,Cities,1974,522249.0
BEN,Rural,1974,1353807.0
BEN,Towns,1974,1486577.0
BFA,Cities,1974,238731.0
BFA,Rural,1974,4347760.0
BFA,Towns,1974,1438413.0
BWA,Cities,1974,0.0
BWA,Rural,1974,324508.0
BWA,Towns,1974,360940.0
CAF,Cities,1974,357614.0
CAF,Rural,1974,1151816.0
CAF,Towns,1974,759908.0
CIV,Cities,1974,1254792.0
CIV,Rural,1974,3249877.0
CIV,Towns,1974,1969389.0
CMR,Cities,1974,2296823.0
CMR,Rural,1974,2473532.0
CMR,Towns,1974,2423228.0
COD,Cities,1974,7151685.0
COD,Rural,1974,9633865.0
COD,Towns,1974,5633328.0
COG,Cities,1974,1108119.0
COG,Rural,1974,275767.0
COG,Towns,1974,198415.0
COM,Cities,1974,75334.0
COM,Rural,1974,110654.0
COM,Towns,1974,92087.0
CPV,Cities,1974,70424.0
CPV,Rural,1974,100659.0
CPV,Towns,1974,131487.0
ERI,Cities,1974,547422.0
ERI,Rural,1974,549164.0
ERI,Towns,1974,279103.0
ETH,Cities,1974,4193126.0
ETH,Rural,1974,15993032.0
ETH,Towns,1974,10771115.0
GAB,Cities,1974,129360.99999999999
GAB,Rural,1974,192377.0
GAB,Towns,1974,325951.0
GHA,Cities,1974,1796509.0
GHA,Rural,1974,4270458.0
GHA,Towns,1974,3933557.0
GIN,Cities,1974,582612.0
GIN,Rural,1974,2794148.0
GIN,Towns,1974,1203750.0
GMB,Cities,1974,88775.0
GMB,Rural,1974,334150.0
GMB,Towns,1974,166160.0
GNB,Cities,1974,70654.0
GNB,Rural,1974,367247.0
GNB,Towns,1974,175437.0
GNQ,Cities,1974,0.0
GNQ,Rural,1974,147947.0
GNQ,Towns,1974,147006.0
KEN,Cities,1974,775712.0
KEN,Rural,1974,7981857.0
KEN,Towns,1974,4312508.0
LBR,Cities,1974,51168.0
LBR,Rural,1974,947880.0
LBR,Towns,1974,627314.0
LSO,Cities,1974,0.0
LSO,Rural,1974,925672.0
LSO,Towns,1974,246748.0
MDG,Cities,1974,276220.0
MDG,Rural,1974,6009929.0
MDG,Towns,1974,1223577.0
MLI,Cities,1974,388995.0
MLI,Rural,1974,4604809.0
MLI,Towns,1974,1721631.0
MOZ,Cities,1974,998853.0
MOZ,Rural,1974,5523584.0
MOZ,Towns,1974,2713657.0
MRT,Cities,1974,0.0
MRT,Rural,1974,930956.0
MRT,Towns,1974,309232.0
MUS,Cities,1974,413300.0
MUS,Rural,1974,118961.0
MUS,Towns,1974,344203.0
MWI,Cities,1974,0.0
MWI,Rural,1974,4392042.0
MWI,Towns,1974,749295.0
NAM,Cities,1974,0.0
NAM,Rural,1974,654963.0
NAM,Towns,1974,199357.0
NER,Cities,1974,590738.0
NER,Rural,1974,3266213.0
NER,Towns,1974,1318002.0
NGA,Cities,1974,16316810.0
NGA,Rural,1974,17702392.0
NGA,Towns,1974,27659942.0
RWA,Cities,1974,0.0
RWA,Rural,1974,1752755.0
RWA,Towns,1974,2721473.0
SDN,Cities,1974,4198214.0
SDN,Rural,1974,5319664.0
SDN,Towns,1974,4062845.0
SEN,Cities,1974,2065440.0
SEN,Rural,1974,1774088.0
SEN,Towns,1974,1189909.0
SLE,Cities,1974,593824.0
SLE,Rural,1974,1405203.0
SLE,Towns,1974,921432.0
SOM,Cities,1974,1539056.0
SOM,Rural,1974,1519817.0
SOM,Towns,1974,1092969.0
SSA,Cities,1974,60092843.0
SSA,Rural,1974,159992391.0
SSA,Towns,1974,108013214.0
SSD,Cities,1974,452220.0
SSD,Rural,1974,2852474.0
SSD,Towns,1974,418565.0
STP,Cities,1974,0.0
STP,Rural,1974,20792.0
STP,Towns,1974,63880.0
SWZ,Cities,1974,0.0
SWZ,Rural,1974,415408.0
SWZ,Towns,1974,77580.0
SYC,Cities,1974,0.0
SYC,Rural,1974,17059.0
SYC,Towns,1974,42681.0
TCD,Cities,1974,740201.0
TCD,Rural,1974,2334219.0
TCD,Towns,1974,1003936.0
TGO,Cities,1974,503471.0
TGO,Rural,1974,1125257.0
TGO,Towns,1974,883032.0
TZA,Cities,1974,460570.0
TZA,Rural,1974,11849745.0
TZA,Towns,1974,3251315.0
UGA,Cities,1974,584031.0
UGA,Rural,1974,8348437.0
UGA,Towns,1974,2492378.0
ZAF,Cities,1974,4811058.0
ZAF,Rural,1974,9691457.0
ZAF,Towns,1974,10486593.0
ZMB,Cities,1974,455669.0
ZMB,Rural,1974,2408711.0
ZMB,Towns,1974,1978366.0
ZWE,Cities,1974,773412.0
ZWE,Rural,1974,3973871.0
ZWE,Towns,1974,1161045.0
AFE,Cities,1975,32309500.0
AFE,Rural,1975,107027767.0
AFE,Towns,1975,59575248.0
AFW,Cities,1975,31658071.0
AFW,Rural,1975,56144664.0
AFW,Towns,1975,50767184.0
AGO,Cities,1975,2668911.0
AGO,Rural,1975,2569898.0
AGO,Towns,1975,1604136.0
BDI,Cities,1975,136279.0
BDI,Rural,1975,1973079.0
BDI,Towns,1975,1687254.0
BEN,Cities,1975,546248.0
BEN,Rural,1975,1377416.0
BEN,Towns,1975,1521743.0
BFA,Cities,1975,248696.0
BFA,Rural,1975,4424228.0
BFA,Towns,1975,1474645.0
BWA,Cities,1975,0.0
BWA,Rural,1975,337566.0
BWA,Towns,1975,382814.0
CAF,Cities,1975,375508.0
CAF,Rural,1975,1167024.0
CAF,Towns,1975,771385.0
CIV,Cities,1975,1361807.0
CIV,Rural,1975,3350962.0
CIV,Towns,1975,2063527.0
CMR,Cities,1975,2476628.0
CMR,Rural,1975,2514895.0
CMR,Towns,1975,2405597.0
COD,Cities,1975,7542244.0
COD,Rural,1975,9785250.0
COD,Towns,1975,5693608.0
COG,Cities,1975,1155205.0
COG,Rural,1975,277063.0
COG,Towns,1975,194764.0
COM,Cities,1975,79470.0
COM,Rural,1975,112309.0
COM,Towns,1975,95913.0
CPV,Cities,1975,72286.0
CPV,Rural,1975,101076.0
CPV,Towns,1975,132485.0
ERI,Cities,1975,563848.0
ERI,Rural,1975,555575.0
ERI,Towns,1975,288786.0
ETH,Cities,1975,4617372.0
ETH,Rural,1975,16251308.0
ETH,Towns,1975,10854572.0
GAB,Cities,1975,148736.0
GAB,Rural,1975,195251.0
GAB,Towns,1975,318210.0
GHA,Cities,1975,1891092.0
GHA,Rural,1975,4346236.0
GHA,Towns,1975,4056980.0
GIN,Cities,1975,614161.0
GIN,Rural,1975,2828664.0
GIN,Towns,1975,1211052.0
GMB,Cities,1975,94064.0
GMB,Rural,1975,340894.0
GMB,Towns,1975,171862.0
GNB,Cities,1975,77527.0
GNB,Rural,1975,388652.0
GNB,Towns,1975,184787.0
GNQ,Cities,1975,0.0
GNQ,Rural,1975,146040.0
GNQ,Towns,1975,141862.0
KEN,Cities,1975,821173.0
KEN,Rural,1975,8159924.0
KEN,Towns,1975,4530573.0
LBR,Cities,1975,64105.99999999999
LBR,Rural,1975,970356.0
LBR,Towns,1975,636451.0
LSO,Cities,1975,0.0
LSO,Rural,1975,953604.0
LSO,Towns,1975,260039.0
MDG,Cities,1975,288835.0
MDG,Rural,1975,6166654.0
MDG,Towns,1975,1283846.0
MLI,Cities,1975,413293.0
MLI,Rural,1975,4677635.0
MLI,Towns,1975,1746332.0
MOZ,Cities,1975,1069420.0
MOZ,Rural,1975,5669723.0
MOZ,Towns,1975,2801675.0
MRT,Cities,1975,0.0
MRT,Rural,1975,955277.0
MRT,Towns,1975,322053.0
MUS,Cities,1975,420076.0
MUS,Rural,1975,119136.0
MUS,Towns,1975,348811.0
MWI,Cities,1975,0.0
MWI,Rural,1975,4497203.0
MWI,Towns,1975,790163.0
NAM,Cities,1975,0.0
NAM,Rural,1975,673196.0
NAM,Towns,1975,207836.0
NER,Cities,1975,650124.0
NER,Rural,1975,3337396.0
NER,Towns,1975,1329499.0
NGA,Cities,1975,17341632.0
NGA,Rural,1975,18005476.0
NGA,Towns,1975,28063707.0
RWA,Cities,1975,0.0
RWA,Rural,1975,1773776.0
RWA,Towns,1975,2833952.0
SDN,Cities,1975,4533397.0
SDN,Rural,1975,5417295.0
SDN,Towns,1975,4114104.9999999995
SEN,Cities,1975,2168436.0
SEN,Rural,1975,1800053.0
SEN,Towns,1975,1202321.0
SLE,Cities,1975,617390.0
SLE,Rural,1975,1424832.0
SLE,Towns,1975,932435.0
SOM,Cities,1975,1662150.0
SOM,Rural,1975,1537724.0
SOM,Towns,1975,1057663.0
SSA,Cities,1975,63967571.0
SSA,Rural,1975,163172431.0
SSA,Towns,1975,110342432.0
SSD,Cities,1975,496342.0
SSD,Rural,1975,2908411.0
SSD,Towns,1975,416740.0
STP,Cities,1975,0.0
STP,Rural,1975,21284.0
STP,Towns,1975,65424.00000000001
SWZ,Cities,1975,0.0
SWZ,Rural,1975,426486.0
SWZ,Towns,1975,81186.0
SYC,Cities,1975,0.0
SYC,Rural,1975,17290.0
SYC,Towns,1975,43928.0
TCD,Cities,1975,798271.0
TCD,Rural,1975,2373769.0
TCD,Towns,1975,995195.0
TGO,Cities,1975,542861.0
TGO,Rural,1975,1141469.0
TGO,Towns,1975,890292.0
TZA,Cities,1975,493120.0
TZA,Rural,1975,12213426.0
TZA,Towns,1975,3431814.0
UGA,Cities,1975,604015.0
UGA,Rural,1975,8506625.0
UGA,Towns,1975,2614599.0
ZAF,Cities,1975,5030718.0
ZAF,Rural,1975,9830647.0
ZAF,Towns,1975,10829575.0
ZMB,Cities,1975,474911.0
ZMB,Rural,1975,2473074.0
ZMB,Towns,1975,2042101.0
ZWE,Cities,1975,807219.0
ZWE,Rural,1975,4077304.0
ZWE,Towns,1975,1214135.0
AFE,Cities,1976,33973095.0
AFE,Rural,1976,109511062.0
AFE,Towns,1976,61314403.0
AFW,Cities,1976,33462317.0
AFW,Rural,1976,57399659.0
AFW,Towns,1976,51475297.0
AGO,Cities,1976,2793069.0
AGO,Rural,1976,2636463.0
AGO,Towns,1976,1645132.0
BDI,Cities,1976,151995.0
BDI,Rural,1976,1987363.0
BDI,Towns,1976,1743268.0
BEN,Cities,1976,579250.0
BEN,Rural,1976,1408115.0
BEN,Towns,1976,1544832.0
BFA,Cities,1976,296177.0
BFA,Rural,1976,4478255.0
BFA,Towns,1976,1506204.0
BWA,Cities,1976,0.0
BWA,Rural,1976,345530.0
BWA,Towns,1976,412978.0
CAF,Cities,1976,387511.0
CAF,Rural,1976,1188527.0
CAF,Towns,1976,772528.0
CIV,Cities,1976,1490095.0
CIV,Rural,1976,3461128.0
CIV,Towns,1976,2106735.0
CMR,Cities,1976,2582568.0
CMR,Rural,1976,2573740.0
CMR,Towns,1976,2441654.0
COD,Cities,1976,7794369.0
COD,Rural,1976,10031149.0
COD,Towns,1976,5798513.0
COG,Cities,1976,1196112.0
COG,Rural,1976,278762.0
COG,Towns,1976,192351.0
COM,Cities,1976,81386.0
COM,Rural,1976,112979.0
COM,Towns,1976,103173.0
CPV,Cities,1976,73374.0
CPV,Rural,1976,103047.0
CPV,Towns,1976,133034.0
ERI,Cities,1976,577396.0
ERI,Rural,1976,564636.0
ERI,Towns,1976,301776.0
ETH,Cities,1976,4609041.0
ETH,Rural,1976,16861858.0
ETH,Towns,1976,11063518.0
GAB,Cities,1976,164957.0
GAB,Rural,1976,194966.0
GAB,Towns,1976,317706.0
GHA,Cities,1976,2010443.0
GHA,Rural,1976,4435723.0
GHA,Towns,1976,4148747.0000000005
GIN,Cities,1976,639890.0
GIN,Rural,1976,2880261.0
GIN,Towns,1976,1206872.0
GMB,Cities,1976,101035.0
GMB,Rural,1976,347159.0
GMB,Towns,1976,177472.0
GNB,Cities,1976,86607.0
GNB,Rural,1976,412601.0
GNB,Towns,1976,194982.0
GNQ,Cities,1976,0.0
GNQ,Rural,1976,143206.0
GNQ,Towns,1976,137825.0
KEN,Cities,1976,906408.0
KEN,Rural,1976,8276174.999999999
KEN,Towns,1976,4775040.0
LBR,Cities,1976,108784.0
LBR,Rural,1976,992417.0
LBR,Towns,1976,615860.0
LSO,Cities,1976,15702.0
LSO,Rural,1976,968555.0
LSO,Towns,1976,268957.0
MDG,Cities,1976,319072.0
MDG,Rural,1976,6320154.0
MDG,Towns,1976,1337605.0
MLI,Cities,1976,437957.0
MLI,Rural,1976,4762370.0
