 ISO3_Code , Category , Year , Pop , Pop_Rel 
 MOZ , Urban ," 2,040 "," 25,028,679 ", 0 
 MRT , Rural ," 2,040 "," 2,098,666 ", 0 
 MRT , Urban ," 2,040 "," 5,583,242 ", 1 
 MUS , Rural ," 2,040 "," 710,603 ", 1 
 MUS , Urban ," 2,040 "," 484,620 ", 0 
 MWI , Rural ," 2,040 "," 23,134,389 ", 1 
 MWI , Urban ," 2,040 "," 8,167,709 ", 0 
 NAM , Rural ," 2,040 "," 1,706,208 ", 0 
 NAM , Urban ," 2,040 "," 2,256,197 ", 1 
 NER , Rural ," 2,040 "," 31,284,012 ", 1 
 NER , Urban ," 2,040 "," 11,032,728 ", 0 
 NGA , Rural ," 2,040 "," 76,194,453 ", 0 
 NGA , Urban ," 2,040 "," 236,515,963 ", 1 
 RWA , Rural ," 2,040 "," 10,548,268 ", 1 
 RWA , Urban ," 2,040 "," 8,892,502 ", 0 
 SDN , Rural ," 2,040 "," 46,220,087 ", 1 
 SDN , Urban ," 2,040 "," 25,510,512 ", 0 
 SEN , Rural ," 2,040 "," 9,748,109 ", 0 
 SEN , Urban ," 2,040 "," 16,049,401 ", 1 
 SLE , Rural ," 2,040 "," 5,046,566 ", 0 
 SLE , Urban ," 2,040 "," 6,351,834 ", 1 
 SOM , Rural ," 2,040 "," 11,870,355 ", 0 
 SOM , Urban ," 2,040 "," 18,025,932 ", 1 
 SSA , Rural ," 2,040 "," 858,964,496 ", 0 
 SSA , Urban ," 2,040 "," 969,256,817 ", 1 
 SSD , Rural ," 2,040 "," 11,778,413 ", 1 
 SSD , Urban ," 2,040 "," 4,323,067 ", 0 
 STP , Rural ," 2,040 "," 69,534 ", 0 
 STP , Urban ," 2,040 "," 246,308 ", 1 
 SWZ , Rural ," 2,040 "," 967,555 ", 1 
 SWZ , Urban ," 2,040 "," 462,226 ", 0 
 SYC , Rural ," 2,040 "," 73,540 ", 1 
 SYC , Urban ," 2,040 "," 69,004 ", 0 
 TCD , Rural ," 2,040 "," 18,582,568 ", 1 
 TCD , Urban ," 2,040 "," 12,724,774 ", 0 
 TGO , Rural ," 2,040 "," 5,863,362 ", 0 
 TGO , Urban ," 2,040 "," 7,257,990 ", 1 
 TZA , Rural ," 2,040 "," 51,585,567 ", 0 
 TZA , Urban ," 2,040 "," 52,413,792 ", 1 
 UGA , Rural ," 2,040 "," 43,061,117 ", 1 
 UGA , Urban ," 2,040 "," 28,959,301 ", 0 
 ZAF , Rural ," 2,040 "," 24,259,136 ", 0 
 ZAF , Urban ," 2,040 "," 49,776,488 ", 1 
 ZMB , Rural ," 2,040 "," 14,726,545 ", 0 
 ZMB , Urban ," 2,040 "," 16,823,857 ", 1 
 ZWE , Rural ," 2,040 "," 11,221,137 ", 1 
 ZWE , Urban ," 2,040 "," 11,028,972 ", 0 
 AFE , Rural ," 2,041 "," 596,925,874 ", 1 
 AFE , Urban ," 2,041 "," 527,304,307 ", 0 
 AFW , Rural ," 2,041 "," 267,353,518 ", 0 
 AFW , Urban ," 2,041 "," 471,410,485 ", 1 
 AGO , Rural ," 2,041 "," 9,184,532 ", 0 
 AGO , Urban ," 2,041 "," 51,256,647 ", 1 
 BDI , Rural ," 2,041 "," 12,709,328 ", 1 
 BDI , Urban ," 2,041 "," 7,828,228 ", 0 
 BEN , Rural ," 2,041 "," 6,510,564 ", 0 
 BEN , Urban ," 2,041 "," 14,332,700 ", 1 
 BFA , Rural ," 2,041 "," 18,570,690 ", 1 
 BFA , Urban ," 2,041 "," 14,158,148 ", 0 
 BWA , Rural ," 2,041 "," 875,219 ", 0 
 BWA , Urban ," 2,041 "," 2,283,912 ", 1 
 CAF , Rural ," 2,041 "," 4,202,642 ", 0 
 CAF , Urban ," 2,041 "," 4,526,432 ", 1 
 CIV , Rural ," 2,041 "," 16,238,702 ", 0 
 CIV , Urban ," 2,041 "," 30,478,730 ", 1 
 CMR , Rural ," 2,041 "," 17,809,872 ", 0 
 CMR , Urban ," 2,041 "," 25,280,108 ", 1 
 COD , Rural ," 2,041 "," 87,277,828 ", 0 
 COD , Urban ," 2,041 "," 89,668,435 ", 1 
 COG , Rural ," 2,041 "," 2,610,109 ", 0 
 COG , Urban ," 2,041 "," 6,664,551 ", 1 
 COM , Rural ," 2,041 "," 666,097 ", 1 
 COM , Urban ," 2,041 "," 485,052 ", 0 
 CPV , Rural ," 2,041 "," 58,055 ", 0 
 CPV , Urban ," 2,041 "," 500,763 ", 1 
 ERI , Rural ," 2,041 "," 3,140,196 ", 1 
 ERI , Urban ," 2,041 "," 1,814,292 ", 0 
 ETH , Rural ," 2,041 "," 132,288,211 ", 1 
 ETH , Urban ," 2,041 "," 59,780,419 ", 0 
 GAB , Rural ," 2,041 "," 188,151 ", 0 
 GAB , Urban ," 2,041 "," 3,327,066 ", 1 
 GHA , Rural ," 2,041 "," 14,433,455 ", 0 
 GHA , Urban ," 2,041 "," 30,757,180 ", 1 
 GIN , Rural ," 2,041 "," 10,544,487 ", 1 
 GIN , Urban ," 2,041 "," 9,952,542 ", 0 
 GMB , Rural ," 2,041 "," 876,401 ", 0 
 GMB , Urban ," 2,041 "," 2,915,399 ", 1 
 GNB , Rural ," 2,041 "," 1,536,598 ", 1 
 GNB , Urban ," 2,041 "," 1,479,946 ", 0 
 GNQ , Rural ," 2,041 "," 710,403 ", 0 
 GNQ , Urban ," 2,041 "," 2,005,079 ", 1 
 KEN , Rural ," 2,041 "," 41,777,588 ", 1 
 KEN , Urban ," 2,041 "," 33,366,764 ", 0 
 LBR , Rural ," 2,041 "," 2,725,869 ", 0 
 LBR , Urban ," 2,041 "," 5,091,215 ", 1 
 LSO , Rural ," 2,041 "," 1,139,788 ", 0 
 LSO , Urban ," 2,041 "," 1,643,581 ", 1 
 MDG , Rural ," 2,041 "," 26,459,409 ", 1 
 MDG , Urban ," 2,041 "," 19,217,570 ", 0 
 MLI , Rural ," 2,041 "," 22,196,516 ", 1 
 MLI , Urban ," 2,041 "," 16,084,350 ", 0 
 MOZ , Rural ," 2,041 "," 27,377,282 ", 1 
 MOZ , Urban ," 2,041 "," 25,893,720 ", 0 
 MRT , Rural ," 2,041 "," 2,100,718 ", 0 
 MRT , Urban ," 2,041 "," 5,749,505 ", 1 
 MUS , Rural ," 2,041 "," 703,888 ", 1 
 MUS , Urban ," 2,041 "," 483,880 ", 0 
 MWI , Rural ," 2,041 "," 23,334,458 ", 1 
 MWI , Urban ," 2,041 "," 8,576,788 ", 0 
 NAM , Rural ," 2,041 "," 1,716,816 ", 0 
 NAM , Urban ," 2,041 "," 2,300,862 ", 1 
 NER , Rural ," 2,041 "," 31,726,817 ", 1 
 NER , Urban ," 2,041 "," 11,592,421 ", 0 
 NGA , Rural ," 2,041 "," 74,909,069 ", 0 
 NGA , Urban ," 2,041 "," 242,698,175 ", 1 
 RWA , Rural ," 2,041 "," 10,560,435 ", 1 
 RWA , Urban ," 2,041 "," 9,245,740 ", 0 
 SDN , Rural ," 2,041 "," 47,059,795 ", 1 
 SDN , Urban ," 2,041 "," 25,996,425 ", 0 
 SEN , Rural ," 2,041 "," 9,847,402 ", 0 
 SEN , Urban ," 2,041 "," 16,410,072 ", 1 
 SLE , Rural ," 2,041 "," 5,034,619 ", 0 
 SLE , Urban ," 2,041 "," 6,531,597 ", 1 
 SOM , Rural ," 2,041 "," 12,109,506 ", 0 
 SOM , Urban ," 2,041 "," 18,526,457 ", 1 
 SSA , Rural ," 2,041 "," 864,279,392 ", 0 
 SSA , Urban ," 2,041 "," 998,714,792 ", 1 
 SSD , Rural ," 2,041 "," 11,897,885 ", 1 
 SSD , Urban ," 2,041 "," 4,452,265 ", 0 
 STP , Rural ," 2,041 "," 67,809 ", 0 
 STP , Urban ," 2,041 "," 253,080 ", 1 
 SWZ , Rural ," 2,041 "," 969,968 ", 1 
 SWZ , Urban ," 2,041 "," 469,076 ", 0 
 SYC , Rural ," 2,041 "," 73,288 ", 1 
 SYC , Urban ," 2,041 "," 69,313 ", 0 
 TCD , Rural ," 2,041 "," 18,668,507 ", 1 
 TCD , Urban ," 2,041 "," 13,366,618 ", 0 
 TGO , Rural ," 2,041 "," 5,853,872 ", 0 
 TGO , Urban ," 2,041 "," 7,507,888 ", 1 
 TZA , Rural ," 2,041 "," 51,639,818 ", 0 
 TZA , Urban ," 2,041 "," 54,808,662 ", 1 
 UGA , Rural ," 2,041 "," 43,571,148 ", 1 
 UGA , Urban ," 2,041 "," 29,801,505 ", 0 
 ZAF , Rural ," 2,041 "," 24,195,184 ", 0 
 ZAF , Urban ," 2,041 "," 50,380,264 ", 1 
 ZMB , Rural ," 2,041 "," 14,856,666 ", 0 
 ZMB , Urban ," 2,041 "," 17,347,680 ", 1 
 ZWE , Rural ," 2,041 "," 11,273,732 ", 0 
 ZWE , Urban ," 2,041 "," 11,353,690 ", 1 
 AFE , Rural ," 2,042 "," 602,238,461 ", 1 
 AFE , Urban ," 2,042 "," 543,786,104 ", 0 
 AFW , Rural ," 2,042 "," 266,913,485 ", 0 
 AFW , Urban ," 2,042 "," 484,852,398 ", 1 
 AGO , Rural ," 2,042 "," 8,874,859 ", 0 
 AGO , Urban ," 2,042 "," 53,053,055 ", 1 
 BDI , Rural ," 2,042 "," 12,815,995 ", 1 
 BDI , Urban ," 2,042 "," 8,135,567 ", 0 
 BEN , Rural ," 2,042 "," 6,399,033 ", 0 
 BEN , Urban ," 2,042 "," 14,843,948 ", 1 
 BFA , Rural ," 2,042 "," 18,480,618 ", 1 
 BFA , Urban ," 2,042 "," 14,780,330 ", 0 
 BWA , Rural ," 2,042 "," 879,636 ", 0 
 BWA , Urban ," 2,042 "," 2,311,334 ", 1 
 CAF , Rural ," 2,042 "," 4,256,455 ", 0 
 CAF , Urban ," 2,042 "," 4,674,707 ", 1 
 CIV , Rural ," 2,042 "," 16,213,824 ", 0 
 CIV , Urban ," 2,042 "," 31,488,338 ", 1 
 CMR , Rural ," 2,042 "," 18,131,169 ", 0 
 CMR , Urban ," 2,042 "," 25,844,847 ", 1 
 COD , Rural ," 2,042 "," 88,860,840 ", 0 
 COD , Urban ," 2,042 "," 92,489,565 ", 1 
 COG , Rural ," 2,042 "," 2,598,782 ", 0 
 COG , Urban ," 2,042 "," 6,867,978 ", 1 
 COM , Rural ," 2,042 "," 668,915 ", 1 
 COM , Urban ," 2,042 "," 499,597 ", 0 
 CPV , Rural ," 2,042 "," 54,848 ", 0 
 CPV , Urban ," 2,042 "," 505,289 ", 1 
 ERI , Rural ," 2,042 "," 3,177,865 ", 1 
 ERI , Urban ," 2,042 "," 1,861,436 ", 0 
 ETH , Rural ," 2,042 "," 134,082,567 ", 1 
 ETH , Urban ," 2,042 "," 61,612,737 ", 0 
 GAB , Rural ," 2,042 "," 188,335 ", 0 
 GAB , Urban ," 2,042 "," 3,389,406 ", 1 
 GHA , Rural ," 2,042 "," 14,363,044 ", 0 
 GHA , Urban ," 2,042 "," 31,445,555 ", 1 
 GIN , Rural ," 2,042 "," 10,543,722 ", 1 
 GIN , Urban ," 2,042 "," 10,286,930 ", 0 
 GMB , Rural ," 2,042 "," 880,422 ", 0 
 GMB , Urban ," 2,042 "," 2,970,114 ", 1 
 GNB , Rural ," 2,042 "," 1,558,593 ", 1 
 GNB , Urban ," 2,042 "," 1,504,577 ", 0 
 GNQ , Rural ," 2,042 "," 721,398 ", 0 
 GNQ , Urban ," 2,042 "," 2,043,378 ", 1 
 KEN , Rural ," 2,042 "," 41,459,863 ", 1 
 KEN , Urban ," 2,042 "," 34,701,861 ", 0 
 LBR , Rural ," 2,042 "," 2,726,667 ", 0 
 LBR , Urban ," 2,042 "," 5,227,509 ", 1 
 LSO , Rural ," 2,042 "," 1,128,079 ", 0 
 LSO , Urban ," 2,042 "," 1,680,465 ", 1 
 MDG , Rural ," 2,042 "," 26,630,625 ", 1 
 MDG , Urban ," 2,042 "," 19,878,189 ", 0 
 MLI , Rural ," 2,042 "," 22,457,954 ", 1 
 MLI , Urban ," 2,042 "," 16,693,324 ", 0 
 MOZ , Rural ," 2,042 "," 27,660,301 ", 1 
 MOZ , Urban ," 2,042 "," 26,763,105 ", 0 
 MRT , Rural ," 2,042 "," 2,103,774 ", 0 
 MRT , Urban ," 2,042 "," 5,916,710 ", 1 
 MUS , Rural ," 2,042 "," 696,862 ", 1 
 MUS , Urban ," 2,042 "," 483,134 ", 0 
 MWI , Rural ," 2,042 "," 23,514,981 ", 1 
 MWI , Urban ," 2,042 "," 9,002,526 ", 0 
 NAM , Rural ," 2,042 "," 1,727,746 ", 0 
 NAM , Urban ," 2,042 "," 2,345,611 ", 1 
 NER , Rural ," 2,042 "," 32,150,014 ", 1 
 NER , Urban ," 2,042 "," 12,176,108 ", 0 
 NGA , Rural ," 2,042 "," 73,539,490 ", 0 
 NGA , Urban ," 2,042 "," 248,910,819 ", 1 
 RWA , Rural ," 2,042 "," 10,557,981 ", 1 
 RWA , Urban ," 2,042 "," 9,596,004 ", 0 
 SDN , Rural ," 2,042 "," 47,904,394 ", 1 
 SDN , Urban ," 2,042 "," 26,483,166 ", 0 
 SEN , Rural ," 2,042 "," 9,950,094 ", 0 
 SEN , Urban ," 2,042 "," 16,766,339 ", 1 
 SLE , Rural ," 2,042 "," 5,016,524 ", 0 
 SLE , Urban ," 2,042 "," 6,712,268 ", 1 
 SOM , Rural ," 2,042 "," 12,341,931 ", 0 
 SOM , Urban ," 2,042 "," 19,008,104 ", 1 
 SSA , Rural ," 2,042 "," 869,151,946 ", 0 
 SSA , Urban ," 2,042 "," 1,028,638,502 ", 1 
 SSD , Rural ," 2,042 "," 12,010,714 ", 1 
 SSD , Urban ," 2,042 "," 4,582,649 ", 0 
 STP , Rural ," 2,042 "," 65,862 ", 0 
 STP , Urban ," 2,042 "," 260,035 ", 1 
 SWZ , Rural ," 2,042 "," 972,471 ", 1 
 SWZ , Urban ," 2,042 "," 475,639 ", 0 
 SYC , Rural ," 2,042 "," 73,016 ", 1 
 SYC , Urban ," 2,042 "," 69,604 ", 0 
 TCD , Rural ," 2,042 "," 18,739,835 ", 1 
 TCD , Urban ," 2,042 "," 14,037,838 ", 0 
 TGO , Rural ," 2,042 "," 5,838,891 ", 0 
 TGO , Urban ," 2,042 "," 7,766,085 ", 1 
 TZA , Rural ," 2,042 "," 51,628,069 ", 0 
 TZA , Urban ," 2,042 "," 57,298,208 ", 1 
 UGA , Rural ," 2,042 "," 44,089,840 ", 1 
 UGA , Urban ," 2,042 "," 30,640,164 ", 0 
 ZAF , Rural ," 2,042 "," 24,118,593 ", 0 
 ZAF , Urban ," 2,042 "," 50,993,308 ", 1 
 ZMB , Rural ," 2,042 "," 14,976,732 ", 0 
 ZMB , Urban ," 2,042 "," 17,879,871 ", 1 
 ZWE , Rural ," 2,042 "," 11,319,724 ", 0 
 ZWE , Urban ," 2,042 "," 11,681,170 ", 1 
 AFE , Rural ," 2,043 "," 607,344,397 ", 1 
 AFE , Urban ," 2,043 "," 560,566,356 ", 0 
 AFW , Rural ," 2,043 "," 266,251,096 ", 0 
 AFW , Urban ," 2,043 "," 498,470,055 ", 1 
 AGO , Rural ," 2,043 "," 8,539,084 ", 0 
 AGO , Urban ," 2,043 "," 54,891,794 ", 1 
 BDI , Rural ," 2,043 "," 12,921,813 ", 1 
 BDI , Urban ," 2,043 "," 8,449,035 ", 0 
 BEN , Rural ," 2,043 "," 6,274,955 ", 0 
 BEN , Urban ," 2,043 "," 15,368,682 ", 1 
 BFA , Rural ," 2,043 "," 18,365,384 ", 1 
 BFA , Urban ," 2,043 "," 15,423,214 ", 0 
 BWA , Rural ," 2,043 "," 884,359 ", 0 
 BWA , Urban ," 2,043 "," 2,338,208 ", 1 
 CAF , Rural ," 2,043 "," 4,308,762 ", 0 
 CAF , Urban ," 2,043 "," 4,826,234 ", 1 
 CIV , Rural ," 2,043 "," 16,172,039 ", 0 
 CIV , Urban ," 2,043 "," 32,528,626 ", 1 
 CMR , Rural ," 2,043 "," 18,453,763 ", 0 
 CMR , Urban ," 2,043 "," 26,404,038 ", 1 
 COD , Rural ," 2,043 "," 90,445,325 ", 0 
 COD , Urban ," 2,043 "," 95,359,839 ", 1 
 COG , Rural ," 2,043 "," 2,582,883 ", 0 
 COG , Urban ," 2,043 "," 7,075,959 ", 1 
 COM , Rural ," 2,043 "," 671,422 ", 1 
 COM , Urban ," 2,043 "," 514,537 ", 0 
 CPV , Rural ," 2,043 "," 51,745 ", 0 
 CPV , Urban ," 2,043 "," 509,602 ", 1 
 ERI , Rural ," 2,043 "," 3,213,565 ", 1 
 ERI , Urban ," 2,043 "," 1,910,700 ", 0 
 ETH , Rural ," 2,043 "," 135,894,103 ", 1 
 ETH , Urban ," 2,043 "," 63,453,883 ", 0 
 GAB , Rural ," 2,043 "," 188,761 ", 0 
 GAB , Urban ," 2,043 "," 3,451,800 ", 1 
 GHA , Rural ," 2,043 "," 14,283,159 ", 0 
 GHA , Urban ," 2,043 "," 32,138,806 ", 1 
 GIN , Rural ," 2,043 "," 10,531,619 ", 0 
 GIN , Urban ," 2,043 "," 10,631,880 ", 1 
 GMB , Rural ," 2,043 "," 885,321 ", 0 
 GMB , Urban ," 2,043 "," 3,023,705 ", 1 
 GNB , Rural ," 2,043 "," 1,580,825 ", 1 
 GNB , Urban ," 2,043 "," 1,529,105 ", 0 
 GNQ , Rural ," 2,043 "," 732,472 ", 0 
 GNQ , Urban ," 2,043 "," 2,081,301 ", 1 
 KEN , Rural ," 2,043 "," 41,075,934 ", 1 
 KEN , Urban ," 2,043 "," 36,083,190 ", 0 
 LBR , Rural ," 2,043 "," 2,720,818 ", 0 
 LBR , Urban ," 2,043 "," 5,356,344 ", 1 
 LSO , Rural ," 2,043 "," 1,116,251 ", 0 
 LSO , Urban ," 2,043 "," 1,717,009 ", 1 
 MDG , Rural ," 2,043 "," 26,786,982 ", 1 
 MDG , Urban ," 2,043 "," 20,555,313 ", 0 
 MLI , Rural ," 2,043 "," 22,710,754 ", 1 
 MLI , Urban ," 2,043 "," 17,315,570 ", 0 
 MOZ , Rural ," 2,043 "," 27,942,600 ", 1 
 MOZ , Urban ," 2,043 "," 27,632,112 ", 0 
 MRT , Rural ," 2,043 "," 2,108,008 ", 0 
 MRT , Urban ," 2,043 "," 6,084,541 ", 1 
 MUS , Rural ," 2,043 "," 689,501 ", 1 
 MUS , Urban ," 2,043 "," 482,362 ", 0 
 MWI , Rural ," 2,043 "," 23,676,904 ", 1 
 MWI , Urban ," 2,043 "," 9,445,587 ", 0 
 NAM , Rural ," 2,043 "," 1,739,090 ", 0 
 NAM , Urban ," 2,043 "," 2,390,480 ", 1 
 NER , Rural ," 2,043 "," 32,552,933 ", 1 
 NER , Urban ," 2,043 "," 12,784,322 ", 0 
 NGA , Rural ," 2,043 "," 72,088,196 ", 0 
 NGA , Urban ," 2,043 "," 255,155,743 ", 1 
 RWA , Rural ," 2,043 "," 10,550,076 ", 1 
 RWA , Urban ," 2,043 "," 9,950,759 ", 0 
 SDN , Rural ," 2,043 "," 48,753,299 ", 1 
 SDN , Urban ," 2,043 "," 26,970,364 ", 0 
 SEN , Rural ," 2,043 "," 10,056,982 ", 0 
 SEN , Urban ," 2,043 "," 17,117,917 ", 1 
 SLE , Rural ," 2,043 "," 4,993,094 ", 0 
 SLE , Urban ," 2,043 "," 6,894,843 ", 1 
 SOM , Rural ," 2,043 "," 12,575,714 ", 0 
 SOM , Urban ," 2,043 "," 19,482,272 ", 1 
 SSA , Rural ," 2,043 "," 873,595,493 ", 0 
 SSA , Urban ," 2,043 "," 1,059,036,411 ", 1 
 SSD , Rural ," 2,043 "," 12,115,548 ", 1 
 SSD , Urban ," 2,043 "," 4,713,659 ", 0 
 STP , Rural ," 2,043 "," 63,698 ", 0 
 STP , Urban ," 2,043 "," 267,219 ", 1 
 SWZ , Rural ," 2,043 "," 974,733 ", 1 
 SWZ , Urban ," 2,043 "," 481,716 ", 0 
 SYC , Rural ," 2,043 "," 72,733 ", 1 
 SYC , Urban ," 2,043 "," 69,885 ", 0 
 TCD , Rural ," 2,043 "," 18,790,323 ", 1 
 TCD , Urban ," 2,043 "," 14,734,921 ", 0 
 TGO , Rural ," 2,043 "," 5,818,299 ", 0 
 TGO , Urban ," 2,043 "," 8,032,903 ", 1 
 TZA , Rural ," 2,043 "," 51,547,978 ", 0 
 TZA , Urban ," 2,043 "," 59,885,816 ", 1 
 UGA , Rural ," 2,043 "," 44,617,741 ", 1 
 UGA , Urban ," 2,043 "," 31,473,249 ", 0 
 ZAF , Rural ," 2,043 "," 24,028,277 ", 0 
 ZAF , Urban ," 2,043 "," 51,613,236 ", 1 
 ZMB , Rural ," 2,043 "," 15,088,120 ", 0 
 ZMB , Urban ," 2,043 "," 18,422,392 ", 1 
 ZWE , Rural ," 2,043 "," 11,359,545 ", 0 
 ZWE , Urban ," 2,043 "," 12,011,742 ", 1 
 AFE , Rural ," 2,044 "," 612,234,280 ", 1 
 AFE , Urban ," 2,044 "," 577,634,060 ", 0 
 AFW , Rural ," 2,044 "," 265,364,194 ", 0 
 AFW , Urban ," 2,044 "," 512,260,438 ", 1 
 AGO , Rural ," 2,044 "," 8,175,956 ", 0 
 AGO , Urban ," 2,044 "," 56,769,342 ", 1 
 BDI , Rural ," 2,044 "," 13,021,018 ", 1 
 BDI , Urban ," 2,044 "," 8,764,674 ", 0 
 BEN , Rural ," 2,044 "," 6,137,322 ", 0 
 BEN , Urban ," 2,044 "," 15,905,249 ", 1 
 BFA , Rural ," 2,044 "," 18,224,821 ", 1 
 BFA , Urban ," 2,044 "," 16,086,915 ", 0 
 BWA , Rural ," 2,044 "," 889,437 ", 0 
 BWA , Urban ," 2,044 "," 2,364,578 ", 1 
 CAF , Rural ," 2,044 "," 4,360,062 ", 0 
 CAF , Urban ," 2,044 "," 4,981,700 ", 1 
 CIV , Rural ," 2,044 "," 16,111,286 ", 0 
 CIV , Urban ," 2,044 "," 33,597,760 ", 1 
 CMR , Rural ," 2,044 "," 18,780,531 ", 0 
 CMR , Urban ," 2,044 "," 26,960,943 ", 1 
 COD , Rural ," 2,044 "," 92,031,981 ", 0 
 COD , Urban ," 2,044 "," 98,280,021 ", 1 
 COG , Rural ," 2,044 "," 2,562,270 ", 0 
 COG , Urban ," 2,044 "," 7,288,237 ", 1 
 COM , Rural ," 2,044 "," 673,641 ", 1 
 COM , Urban ," 2,044 "," 529,903 ", 0 
 CPV , Rural ," 2,044 "," 48,752 ", 0 
 CPV , Urban ," 2,044 "," 513,711 ", 1 
 ERI , Rural ," 2,044 "," 3,246,213 ", 1 
 ERI , Urban ," 2,044 "," 1,961,657 ", 0 
 ETH , Rural ," 2,044 "," 137,716,797 ", 1 
 ETH , Urban ," 2,044 "," 65,297,574 ", 0 
 GAB , Rural ," 2,044 "," 189,458 ", 0 
 GAB , Urban ," 2,044 "," 3,514,336 ", 1 
 GHA , Rural ," 2,044 "," 14,193,717 ", 0 
 GHA , Urban ," 2,044 "," 32,836,641 ", 1 
 GIN , Rural ," 2,044 "," 10,506,147 ", 0 
 GIN , Urban ," 2,044 "," 10,985,904 ", 1 
 GMB , Rural ," 2,044 "," 891,036 ", 0 
 GMB , Urban ," 2,044 "," 3,075,877 ", 1 
 GNB , Rural ," 2,044 "," 1,603,241 ", 1 
 GNB , Urban ," 2,044 "," 1,553,471 ", 0 
 GNQ , Rural ," 2,044 "," 743,649 ", 0 
 GNQ , Urban ," 2,044 "," 2,118,870 ", 1 
 KEN , Rural ," 2,044 "," 40,625,165 ", 1 
 KEN , Urban ," 2,044 "," 37,509,815 ", 0 
 LBR , Rural ," 2,044 "," 2,711,233 ", 0 
 LBR , Urban ," 2,044 "," 5,482,893 ", 1 
 LSO , Rural ," 2,044 "," 1,104,334 ", 0 
 LSO , Urban ," 2,044 "," 1,753,170 ", 1 
 MDG , Rural ," 2,044 "," 26,927,844 ", 1 
 MDG , Urban ," 2,044 "," 21,248,760 ", 0 
 MLI , Rural ," 2,044 "," 22,952,829 ", 1 
 MLI , Urban ," 2,044 "," 17,949,674 ", 0 
 MOZ , Rural ," 2,044 "," 28,221,590 ", 0 
 MOZ , Urban ," 2,044 "," 28,494,994 ", 1 
 MRT , Rural ," 2,044 "," 2,113,335 ", 0 
 MRT , Urban ," 2,044 "," 6,251,847 ", 1 
 MUS , Rural ," 2,044 "," 681,831 ", 1 
 MUS , Urban ," 2,044 "," 481,578 ", 0 
 MWI , Rural ," 2,044 "," 23,827,292 ", 1 
 MWI , Urban ," 2,044 "," 9,909,236 ", 0 
 NAM , Rural ," 2,044 "," 1,750,801 ", 0 
 NAM , Urban ," 2,044 "," 2,435,303 ", 1 
 NER , Rural ," 2,044 "," 32,935,385 ", 1 
 NER , Urban ," 2,044 "," 13,417,777 ", 0 
 NGA , Rural ," 2,044 "," 70,555,597 ", 0 
 NGA , Urban ," 2,044 "," 261,427,761 ", 1 
 RWA , Rural ," 2,044 "," 10,531,992 ", 1 
 RWA , Urban ," 2,044 "," 10,305,091 ", 0 
 SDN , Rural ," 2,044 "," 49,607,778 ", 1 
 SDN , Urban ," 2,044 "," 27,458,677 ", 0 
 SEN , Rural ," 2,044 "," 10,168,734 ", 0 
 SEN , Urban ," 2,044 "," 17,464,264 ", 1 
 SLE , Rural ," 2,044 "," 4,966,723 ", 0 
 SLE , Urban ," 2,044 "," 7,082,703 ", 1 
 SOM , Rural ," 2,044 "," 12,819,246 ", 0 
 SOM , Urban ," 2,044 "," 19,961,183 ", 1 
 SSA , Rural ," 2,044 "," 877,598,473 ", 0 
 SSA , Urban ," 2,044 "," 1,089,894,499 ", 1 
 SSD , Rural ," 2,044 "," 12,214,220 ", 1 
 SSD , Urban ," 2,044 "," 4,845,954 ", 0 
 STP , Rural ," 2,044 "," 61,306 ", 0 
 STP , Urban ," 2,044 "," 274,622 ", 1 
 SWZ , Rural ," 2,044 "," 976,990 ", 1 
 SWZ , Urban ," 2,044 "," 487,380 ", 0 
 SYC , Rural ," 2,044 "," 72,431 ", 1 
 SYC , Urban ," 2,044 "," 70,151 ", 0 
 TCD , Rural ," 2,044 "," 18,816,507 ", 1 
 TCD , Urban ," 2,044 "," 15,455,814 ", 0 
 TGO , Rural ," 2,044 "," 5,791,558 ", 0 
 TGO , Urban ," 2,044 "," 8,308,092 ", 1 
 TZA , Rural ," 2,044 "," 51,394,492 ", 0 
 TZA , Urban ," 2,044 "," 62,571,780 ", 1 
 UGA , Rural ," 2,044 "," 45,152,774 ", 1 
 UGA , Urban ," 2,044 "," 32,296,747 ", 0 
 ZAF , Rural ," 2,044 "," 23,924,347 ", 0 
 ZAF , Urban ," 2,044 "," 52,240,113 ", 1 
 ZMB , Rural ," 2,044 "," 15,190,589 ", 0 
 ZMB , Urban ," 2,044 "," 18,975,345 ", 1 
 ZWE , Rural ," 2,044 "," 11,394,217 ", 0 
 ZWE , Urban ," 2,044 "," 12,346,410 ", 1 
 AFE , Rural ," 2,045 "," 616,875,996 ", 1 
 AFE , Urban ," 2,045 "," 594,955,009 ", 0 
 AFW , Rural ," 2,045 "," 264,253,079 ", 0 
 AFW , Urban ," 2,045 "," 526,217,562 ", 1 
 AGO , Rural ," 2,045 "," 7,784,139 ", 0 
 AGO , Urban ," 2,045 "," 58,680,190 ", 1 
 BDI , Rural ," 2,045 "," 13,114,922 ", 1 
 BDI , Urban ," 2,045 "," 9,082,965 ", 0 
 BEN , Rural ," 2,045 "," 5,986,988 ", 0 
 BEN , Urban ," 2,045 "," 16,456,658 ", 1 
 BFA , Rural ," 2,045 "," 18,058,462 ", 1 
 BFA , Urban ," 2,045 "," 16,771,228 ", 0 
 BWA , Rural ," 2,045 "," 894,888 ", 0 
 BWA , Urban ," 2,045 "," 2,390,413 ", 1 
