iso3cd,hazard,sector,subsector,climate_scenario,risk_metric_abbr,Loss,RP,pop,cap_stock_capita,gdp_capita,
GNB,Earthquake,Buildings,all,Existing climate,PML,21764947,2500,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,11766722.3,1000,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,7577019.1,500,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,4215115.5,250,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,1687748.3,100,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,844158.2,50,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,Commercial,Existing climate,AAL,61352.8,,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,Industrial,Existing climate,AAL,15701.3,,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,Low Income Class,Existing climate,AAL,13042.6,,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,11713.3,,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,0,10,1874306.09,993.116007318511,650.112237,
GNB,Earthquake,Buildings,all,Existing climate,PML,0,25,1874306.09,993.116007318511,650.112237,
GNQ,Earthquake,Buildings,all,Existing climate,PML,1388237616.4,5000,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,971369134.3,2500,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,600149356.1,1000,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,413733980,500,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,223075392.7,250,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,89345439.5,100,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,44736240.8,50,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,22717883.4,25,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,all,Existing climate,PML,8690125.2,10,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,Middle Income Class,Existing climate,AAL,2049586.2,,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,Commercial,Existing climate,AAL,1380060.4,,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,Industrial,Existing climate,AAL,1019404.7,,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,High Income Class,Existing climate,AAL,950792.8,,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,847490.2,,1308965.76,22512.987547753,8117.980387,
GNQ,Earthquake,Buildings,Low Income Class,Existing climate,AAL,41604.2,,1308965.76,22512.987547753,8117.980387,
KEN,Earthquake,Buildings,all,Existing climate,PML,11156833247.9,5000,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,7458394429.8,2500,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,4333154189.6,1000,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,2853077434.6,500,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,1509390644.7,250,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,606170689.7,100,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,303489898.7,50,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,151846290.4,25,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,all,Existing climate,PML,60452931.8,10,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,Commercial,Existing climate,AAL,21203009.5,,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,11452997.7,,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,Industrial,Existing climate,AAL,3017961.4,,51392568.68,3566.22409411802,1559.244588,
KEN,Earthquake,Buildings,Low Income Class,Existing climate,AAL,1897910.7,,51392568.68,3566.22409411802,1559.244588,
LBR,Earthquake,Buildings,all,Existing climate,PML,347588291.5,5000,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,216386301.4,2500,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,114642902,1000,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,70403138.2,500,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,37875345,250,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,15522024.5,100,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,7765794.6,50,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,3452646.2,25,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,all,Existing climate,PML,1726559.6,10,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,Commercial,Existing climate,AAL,700620.2,,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,Industrial,Existing climate,AAL,136742.9,,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,Low Income Class,Existing climate,AAL,89449.5,,4818976.98,1884.46941990844,571.765973,
LBR,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,56724.5,,4818976.98,1884.46941990844,571.765973,
LSO,Earthquake,Buildings,all,Existing climate,PML,1244368126.1,5000,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,955727097,2500,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,665597937.2,1000,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,500535408.1,500,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,289108796.4,250,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,117486967.9,100,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,58577311.9,50,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,29747774.8,25,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,all,Existing climate,PML,12074299.5,10,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,Commercial,Existing climate,AAL,3497160.5,,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,1665915,,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,Industrial,Existing climate,AAL,1008809.3,,2108326.08,5440.348589265,1109.258627,
LSO,Earthquake,Buildings,Low Income Class,Existing climate,AAL,552339.3,,2108326.08,5440.348589265,1109.258627,
MDG,Earthquake,Buildings,all,Existing climate,PML,573205956.6,5000,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,347767033.2,2500,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,178582624.9,1000,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,107958661.7,500,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,56097061.3,250,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,22288703.8,100,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,11559552.7,50,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,5780435.4,25,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,all,Existing climate,PML,2477490.9,10,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,Commercial,Existing climate,AAL,790011.4,,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,Industrial,Existing climate,AAL,248929.4,,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,Low Income Class,Existing climate,AAL,176907,,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,Government,Existing climate,AAL,64827.1,,26262309.17,1460.86407520591,480.888887,
MDG,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,59429.7,,26262309.17,1460.86407520591,480.888887,
MLI,Earthquake,Buildings,all,Existing climate,PML,304316066.6,5000,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,191585680.5,2500,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,103382119.2,1000,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,65216956.5,500,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,33938455.2,250,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,13930197,100,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,6966269.4,50,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,3483427.5,25,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,all,Existing climate,PML,1741787,10,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,Commercial,Existing climate,AAL,489965.5,,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,133457.8,,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,Industrial,Existing climate,AAL,114044,,19077751.58,1559.34608851278,851.841039,
MLI,Earthquake,Buildings,Low Income Class,Existing climate,AAL,106656.8,,19077751.58,1559.34608851278,851.841039,
MOZ,Earthquake,Buildings,all,Existing climate,PML,3220338709.4,5000,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,2189310628.8,2500,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,1299871376.1,1000,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,869885020.4,500,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,464479581.4,250,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,186508846.2,100,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,93855035.8,50,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,46965500.7,25,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,all,Existing climate,PML,18975993.2,10,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,Commercial,Existing climate,AAL,5617062,,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,Industrial,Existing climate,AAL,2026872.4,,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,Low Income Class,Existing climate,AAL,1623953.5,,29496006.33,1354.19866319316,602.530579,
MOZ,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,706252.9,,29496006.33,1354.19866319316,602.530579,
MRT,Earthquake,Buildings,all,Existing climate,PML,313233223,5000,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,202776923.1,2500,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,113411344.1,1000,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,72488890.8,500,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,38463156.3,250,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,15744572.5,100,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,7873956.9,50,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,3499949.1,25,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,all,Existing climate,PML,1750057.1,10,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,Commercial,Existing climate,AAL,439447.8,,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,369150.4,,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,Industrial,Existing climate,AAL,136003.4,,4403309.6,6060.25978668398,1498.807332,
MRT,Earthquake,Buildings,Low Income Class,Existing climate,AAL,43497.5,,4403309.6,6060.25978668398,1498.807332,
MWI,Earthquake,Buildings,all,Existing climate,PML,3459154616,5000,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,2428705766,2500,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,1474337780,1000,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,992349176.1,500,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,536248707.9,250,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,218224849.4,100,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,109747780.8,50,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,55434648.2,25,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,all,Existing climate,PML,21730723.7,10,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,Commercial,Existing climate,AAL,6470710.1,,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,Low Income Class,Existing climate,AAL,2455518.6,,18143214.94,811.054376943191,563.091664,
MWI,Earthquake,Buildings,Industrial,Existing climate,AAL,1754138.9,,18143214.94,811.054376943191,563.091664,
NAM,Earthquake,Buildings,all,Existing climate,PML,496813360.1,5000,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,337099644.5,2500,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,200695768.9,1000,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,135362948.4,500,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,73068802.7,250,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,29000808.8,100,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,14506423.2,50,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,7254717.3,25,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,all,Existing climate,PML,2638427.5,10,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,Commercial,Existing climate,AAL,778490.2,,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,350892.3,,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,Industrial,Existing climate,AAL,268909.8,,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,Middle Income Class,Existing climate,AAL,200055.8,,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,High Income Class,Existing climate,AAL,197414.2,,2448299.65,13085.8966222545,4634.586589,
NAM,Earthquake,Buildings,Low Income Class,Existing climate,AAL,55632.8,,2448299.65,13085.8966222545,4634.586589,
NER,Earthquake,Buildings,all,Existing climate,PML,6234199.9,5000,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,3562536.8,2500,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,1781314,1000,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,890668.4,250,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,890668.4,500,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,Commercial,Existing climate,AAL,7450.5,,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,Low Income Class,Existing climate,AAL,2281.9,,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,Industrial,Existing climate,AAL,2216.5,,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,Low-Middle Income Class,Existing climate,AAL,1081.2,,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,0,10,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,0,25,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,0,50,22442815.21,2193.92441504958,513.238375,
NER,Earthquake,Buildings,all,Existing climate,PML,0,100,22442815.21,2193.92441504958,513.238375,
NGA,Earthquake,Buildings,all,Existing climate,PML,12066397545.4,5000,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,8270962047.8,2500,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,4997700058.3,1000,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,3399436798.9,500,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,1838990832.7,250,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,736482895.9,100,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,368337183.5,50,195874673.83,5764.19848115231,2552.70162,
NGA,Earthquake,Buildings,all,Existing climate,PML,184192535,25,195874673.83,5764.19848115231,2552.70162,
