iso3cd,hazard,sector,Loss,RP,Buildings_Loss,Total_AAL,Buildings_AAL,Scaling_Factor,GDP
ZMB,Earthquake,all_assets,1528094099.2291481,100.0,1089494865.7,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,3783360069.7243605,250.0,2697446036.3,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,7010985586.72859,500.0,4998666511.5,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,10177336225.24118,1000.0,7256199451.0,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,16420412223.89724,2500.0,11707364631.3,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Earthquake,all_assets,23279186291.228016,5000.0,16597507938.0,91895010.5,65518963.900000006,1.4025711798534712,26311507273.67354
ZMB,Flood,all_assets,162365826.60336974,10.0,104083416.4,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,331121356.8123298,25.0,212262905.2,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,458863635.95674306,50.0,294151151.7,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,508873488.2394981,100.0,326209598.9,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,536502423.4920085,250.0,343920924.2,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,558864489.0458505,500.0,358255961.5,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,586483011.1063288,1000.0,375960611.5,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,628557317.8150307,2500.0,402932035.7,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZMB,Flood,all_assets,665361384.5343828,5000.0,426525011.4,59153800.8,37920108.0,1.5599586583455933,26311507273.67354
ZWE,Earthquake,all_assets,24826519.796218533,10.0,14208300.2,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,62048703.92662744,25.0,35510680.5,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,122661878.92554109,50.0,70199803.0,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,246469179.78763387,100.0,141055134.8,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,613759827.0854282,250.0,351256799.0,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,1136453755.4468966,500.0,650396280.0,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,1644223333.3756537,1000.0,940994505.4,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,2659890483.9431057,2500.0,1522264208.0,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Earthquake,all_assets,3805618271.4094243,5000.0,2177968047.5,14025881.1,8027058.6,1.7473251160767658,34156057417.32853
ZWE,Flood,all_assets,228163659.7321775,10.0,148919695.6,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,466224456.5992636,25.0,304299134.4,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,645917948.7034638,50.0,421582930.5,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,716443178.1024957,100.0,467613905.4,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,755851620.5426596,250.0,493335325.1,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,788074708.2725873,500.0,514366949.6,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,827433837.5689194,1000.0,540056183.2,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,889399333.0404543,2500.0,580500322.0,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
ZWE,Flood,all_assets,946538659.7635955,5000.0,617794478.1,79736447.9,52043027.2,1.5321254775125763,34156057417.32853
