ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_built_s_km2,ftm3_ghsl_new_built_s_km2,ftm3_ghsl_rate_built_s_%
ETH,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,26.6878,4.019884,0.033190092
ETH,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.6992643,0.2603079,0.033814592
ETH,2010,built_s,COASTAL_DEFENDED,1in10,2020,0,0,
ETH,2010,built_s,COASTAL_DEFENDED,1in100,2020,0,0,
ETH,2010,built_s,COASTAL_DEFENDED,1in5,2020,0,0,
ETH,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.7960763,1.3778443,0.046357587
ETH,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,33.111046,6.4232464,0.044075801
ETH,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.151168,0.45190382,0.048293002
ETH,2015,built_s,COASTAL_DEFENDED,1in10,2020,0,0,
ETH,2015,built_s,COASTAL_DEFENDED,1in100,2020,0,0,
ETH,2015,built_s,COASTAL_DEFENDED,1in5,2020,0,0,
ETH,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9.029557,2.233481,0.05847753
ETH,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,43.24083,10.129784,0.05483426
ETH,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.9186585,0.7674904,0.062922947
ETH,2020,built_s,COASTAL_DEFENDED,1in10,2020,0,0,
ETH,2020,built_s,COASTAL_DEFENDED,1in100,2020,0,0,
ETH,2020,built_s,COASTAL_DEFENDED,1in5,2020,0,0,
ETH,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,13.794199,4.764642,0.088443791
ETH,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,64.3364,21.095573,0.082711004
ETH,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,4.7548304,1.8361719,0.102529828
GAB,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.34142622,,
GAB,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.37865812,,
GAB,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.3244516,,
GAB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.1017296,,
GAB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4.10898,,
GAB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.5922824,,
GAB,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.392126,0.05069977,0.028077266
GAB,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.4320905,0.053432375,0.026751838
GAB,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.3739928,0.049541205,0.028827731
GAB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.3715663,0.26983666,0.044788434
GAB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4.8858833,0.77690315,0.035241815
GAB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.75633067,0.16404825,0.050114295
GAB,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.45075032,0.058624327,0.02825797
GAB,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.4939853,0.061894804,0.027135786
GAB,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.43118495,0.057192147,0.028868968
GAB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.7260991,0.35453284,0.047055704
GAB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5.875439,0.98955584,0.037574869
GAB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.9778084,0.22147775,0.052709184
GAB,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.51294833,0.062198013,0.026189381
GAB,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.5596742,0.06568891,0.025284179
GAB,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.49184126,0.06065631,0.02667331
GAB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.157719,0.43161976,0.045648767
GAB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.069391,1.1939516,0.037691667
GAB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.2486962,0.2708878,0.050124039
GAB,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.5133042,0.00035584,0.000138697
GAB,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.5600363,0.000362098,0.000129356
GAB,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.49219587,0.000354618,0.000144154
GAB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.1850429,0.027323961,0.002519941
GAB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.129884,0.060492992,0.001705588
GAB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.2686744,0.019978166,0.003179556
GAB,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.5136583,0.000354111,0.000137935
GAB,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.5603969,0.000360608,0.000128737
GAB,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.4925491,0.000353217,0.000143487
GAB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.227812,0.042769194,0.003884419
GAB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.228311,0.098427296,0.002745862
GAB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.300567,0.031892657,0.004977917
GAB,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.54943055,0.035772264,0.013555897
GAB,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.59775424,0.03735733,0.012990541
GAB,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.52766395,0.035114855,0.013868373
GAB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.3988683,0.17105627,0.014905429
GAB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.895752,0.6674409,0.017820819
GAB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.3924545,0.091887474,0.013747176
GAB,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.5907341,0.041303575,0.014602328
GAB,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.6407652,0.04301095,0.013993685
GAB,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.5682585,0.040594578,0.014933787
GAB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.6326997,0.2338314,0.018776663
GAB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8.764541,0.8687887,0.021097315
GAB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.5213807,0.12892616,0.0178678
GAB,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.6429154,0.052181304,0.017073551
GAB,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.6949236,0.05415839,0.016360144
GAB,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.61968106,0.051422536,0.017476647
GAB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.9671857,0.334486,0.02420921
GAB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,9.826798,1.0622578,0.023143568
GAB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.7268085,0.20542789,0.025654904
GAB,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.71068656,0.06777114,0.020245891
GAB,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.7647308,0.06980723,0.019328837
GAB,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.6866548,0.066973746,0.020737448
GAB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.5743995,0.60721374,0.037938623
GAB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,11.140552,1.3137531,0.025413255
GAB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.1695526,0.44274402,0.046707166
GMB,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.041692983,,
GMB,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.04484598,,
GMB,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.038783427,,
GMB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.12698777,,
GMB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1.1711447,,
GMB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.05891849,,
GMB,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.049820434,0.008127451,0.036260409
GMB,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.05401599,0.009170011,0.03791017
GMB,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.04639664,0.007613212,0.03649704
GMB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.16830441,0.041316643,0.057953844
GMB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1.3730668,0.20192206,0.032324469
GMB,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.07698805,0.018069558,0.054955979
GMB,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.06045822,0.010637786,0.039464281
GMB,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.065819874,0.011803884,0.04031999
GMB,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.05637911,0.00998247,0.039743792
GMB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.22410072,0.05579631,0.058935607
GMB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1.65821,0.28514326,0.038459531
GMB,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.09831913,0.02133108,0.050129705
GMB,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.073489636,0.013031416,0.03981037
GMB,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.08032562,0.014505744,0.040637335
GMB,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.06859528,0.012216173,0.040004478
GMB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.29013786,0.06603713,0.053009361
GMB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1.9946401,0.33643007,0.037635938
GMB,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.124439925,0.026120797,0.048248735
GMB,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.081822336,0.0083327,0.021713552
GMB,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.08961244,0.009286821,0.022122249
GMB,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.07532789,0.006732605,0.018901745
GMB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.3313497,0.041211843,0.026919585
GMB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2.3889215,0.3942814,0.036734301
GMB,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.13270573,0.008265808,0.012945298
GMB,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.09073395,0.008911617,0.020891513
GMB,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.09960652,0.009994082,0.021371883
GMB,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.0824344,0.007106513,0.018194009
GMB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.38963038,0.058280677,0.032935608
GMB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2.9210987,0.5321772,0.04104348
GMB,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.14256991,0.009864181,0.014442988
GMB,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.09911549,0.008381538,0.017827883
GMB,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.10855664,0.008950122,0.017357806
GMB,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.09021992,0.007785521,0.018213374
GMB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.419773,0.030142635,0.015014731
GMB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,3.1819272,0.2608285,0.017252581
GMB,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.14718218,0.004612267,0.006388042
GMB,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.10800604,0.008890547,0.017328716
GMB,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.11809026,0.009533614,0.016977948
GMB,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.09851527,0.00829535,0.01774792
GMB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.4569063,0.037133276,0.017097345
GMB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,3.5127482,0.33082104,0.019979293
GMB,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.1523376,0.005155414,0.006909337
GMB,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.11730778,0.009301744,0.016660039
GMB,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.12805712,0.009966865,0.016337465
GMB,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.10700013,0.008484855,0.016660954
GMB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.49619827,0.039291978,0.016636315
GMB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,3.8630095,0.3502612,0.019191392
GMB,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.15817851,0.005840913,0.007553403
GMB,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.12963943,0.01233165,0.020192347
GMB,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.14122362,0.013166502,0.019766458
GMB,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.1179519,0.010951772,0.019680529
GMB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.51909083,0.022892565,0.009061465
GMB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,4.010023,0.14701366,0.007498058
GMB,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.1647293,0.006550789,0.008148885
GHA,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.20100544,,
GHA,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.2517587,,
GHA,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.118671924,,
GHA,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.92140824,,
GHA,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,19.794443,,
GHA,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.370044,,
GHA,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.23252663,0.031521186,0.029563112
GHA,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.2888537,0.03709501,0.027871189
GHA,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.14131664,0.022644714,0.035545214
GHA,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.2368112,0.31540293,0.060645518
GHA,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,23.310055,3.5156116,0.033237122
GHA,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.48923478,0.11919078,0.057432839
GHA,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.26899585,0.03646922,0.029566911
GHA,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.3318125,0.042958796,0.028118005
GHA,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.16698526,0.025668621,0.033943884
GHA,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.692111,0.45529985,0.064694702
GHA,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,28.302288,4.9922333,0.039574578
GHA,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.6618956,0.1726608,0.062317742
GHA,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.3142113,0.045215458,0.031561779
GHA,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.38707793,0.055265427,0.031290783
GHA,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.19790894,0.03092368,0.034564217
GHA,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.2701929,0.57808185,0.060539339
GHA,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,34.622467,6.320179,0.041135599
GHA,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.8860609,0.22416532,0.060070662
GHA,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.33530885,0.02109754,0.01308209
GHA,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.41253078,0.025452852,0.012818425
GHA,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.21064512,0.012736186,0.012551695
GHA,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.5721965,0.30200362,0.025293672
GHA,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,39.58888,4.9664116,0.027171685
GHA,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.9892913,0.10323042,0.022285327
GHA,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.35684627,0.021537423,0.012528445
GHA,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.4384501,0.025919318,0.012261591
GHA,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.22363324,0.01298812,0.012038392
GHA,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.9783993,0.4062028,0.029759379
GHA,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,45.944798,6.355919,0.03022629
GHA,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.1296209,0.1403296,0.026884745
GHA,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.37339175,0.016545475,0.009105822
GHA,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.45699438,0.018544286,0.008319437
GHA,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.23585315,0.012219906,0.010697191
GHA,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.5938087,0.6154094,0.038279795
GHA,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,52.50241,6.5576134,0.027042891
GHA,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.3840338,0.2544129,0.041460484
GHA,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.390286,0.016894251,0.00888962
GHA,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.4759828,0.0189884,0.008175357
GHA,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.2483784,0.012525246,0.010402526
GHA,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.4602685,0.86645985,0.044145954
GHA,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,60.97492,8.472507,0.030372834
GHA,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.7508173,0.3667835,0.048138864
GHA,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.40925017,0.018964171,0.009534528
GHA,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.49802324,0.022040457,0.009094119
GHA,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.2612953,0.012916893,0.01019114
GHA,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,5.44641,0.9861417,0.040758272
GHA,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,70.16348,9.188564,0.028470833
GHA,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.1823468,0.43152952,0.045048843
GHA,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.43478495,0.025534779,0.012178536
GHA,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.53082025,0.03279701,0.012837048
GHA,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.27304915,0.011753857,0.008838964
GHA,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.23641,0.78999996,0.027459866
GHA,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,76.288414,6.1249313,0.0168795
GHA,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.5751708,0.39282393,0.033657
GIN,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.123138405,,
GIN,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.13113977,,
GIN,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.080161735,,
GIN,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.5680078,,
GIN,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5.5490813,,
GIN,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.6530133,,
GIN,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.18000084,0.056862436,0.078887601
GIN,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.1906861,0.059546337,0.077747256
GIN,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.12032534,0.040163606,0.08462097
GIN,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.9962103,0.4282025,0.049473842
GIN,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,7.0365176,1.4874363,0.048642217
GIN,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.8588117,0.20579839,0.056319228
GIN,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.25900504,0.0790042,0.075490885
GIN,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.2734564,0.08277029,0.074765729
GIN,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.17727248,0.056947142,0.080579801
GIN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.633048,0.6368377,0.056940399
GIN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,9.186035,2.1495175,0.054761013
GIN,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.1600708,0.3012591,0.061982373
GIN,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.3536869,0.09468186,0.064295322
GIN,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.37264398,0.09918758,0.063851978
GIN,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.2429509,0.06567842,0.065063339
GIN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.4061096,0.7730615,0.052834158
GIN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,11.786224,2.6001892,0.051112782
GIN,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.5315449,0.37147415,0.057131586
GIN,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.41816294,0.06447604,0.034058995
GIN,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.4396652,0.06702122,0.033631164
GIN,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.2870224,0.04407151,0.033902199
GIN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.820566,0.41445637,0.023231297
GIN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,13.276138,1.489914,0.02409303
GIN,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.7140442,0.18249929,0.022771126
GIN,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.498988,0.08082506,0.035974137
GIN,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.52403665,0.08437145,0.035733237
GIN,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.3398638,0.052841395,0.034374531
GIN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.405785,0.58521914,0.028914113
GIN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,15.320541,2.044403,0.02905945
GIN,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.9773605,0.26331627,0.02899381
GIN,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.54612064,0.04713264,0.018215481
GIN,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.57396835,0.049931705,0.018369193
GIN,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.3697118,0.02984798,0.016978282
GIN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,5.0137625,0.6079774,0.026190735
GIN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,17.416676,2.0961342,0.025978426
GIN,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.296581,0.31922054,0.030384193
GIN,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.6058146,0.059693933,0.020963519
GIN,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.63745296,0.06348461,0.021202894
GIN,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.40635565,0.036643863,0.019080754
GIN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,5.8412995,0.82753706,0.031024881
GIN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,20.178316,2.7616405,0.029873616
GIN,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.7341204,0.43753934,0.035493003
GIN,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.6671124,0.061297834,0.019463913
GIN,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.7030106,0.06555766,0.01977122
GIN,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.4439377,0.03758204,0.017848498
GIN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.7963223,0.9550228,0.030748948
GIN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,23.218395,3.040079,0.028464866
GIN,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.2415593,0.5074389,0.034635238
GIN,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.7200102,0.05289781,0.015378424
GIN,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.75901705,0.05600643,0.015448553
GIN,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.47103924,0.027101547,0.011921932
GIN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,7.6642017,0.8678794,0.024326939
GIN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,25.572561,2.354166,0.019502757
GIN,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.699488,0.45792866,0.026780304
GNB,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.039073374,,
GNB,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.04084951,,
GNB,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.036771853,,
GNB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.10700257,,
GNB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.33781016,,
GNB,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.023621071,,
