ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
CPV,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,849.8067626953125,86.3680419921875,0.0216666097856499
CPV,2000,pop,COASTAL_DEFENDED,1in10,2020,402.1451721191406,7.189971923828125,0.0036146786226842
CPV,2000,pop,COASTAL_DEFENDED,1in100,2020,452.2672729492188,10.70733642578125,0.0048034094643951
CPV,2000,pop,COASTAL_DEFENDED,1in5,2020,233.86349487304688,2.163681030273437,0.0018607213774066
CPV,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8491.677734375,892.609375,0.022460715004364
CPV,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,962.8078002929688,113.00103759765624,0.0252832997313978
CPV,2005,pop,COASTAL_DEFENDED,1in10,2020,518.6874389648438,116.54226684570312,0.052215207558564
CPV,2005,pop,COASTAL_DEFENDED,1in100,2020,646.7998046875,194.53253173828125,0.0741747601153044
CPV,2005,pop,COASTAL_DEFENDED,1in5,2020,274.3552551269531,40.49176025390625,0.0324527123738065
CPV,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9171.98046875,680.302734375,0.0155327263467601
CPV,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,976.2305908203124,13.42279052734375,0.0027728396366835
CPV,2010,pop,COASTAL_DEFENDED,1in10,2020,780.1312866210938,261.44384765625,0.0850565998616252
CPV,2010,pop,COASTAL_DEFENDED,1in100,2020,1035.898193359375,389.098388671875,0.0987766940623353
CPV,2010,pop,COASTAL_DEFENDED,1in5,2020,350.7324523925781,76.377197265625,0.0503463575957772
CPV,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9235.4033203125,63.4228515625,0.0013791602007271
CPV,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1022.9041748046876,46.673583984375,0.0093842124174876
CPV,2015,pop,COASTAL_DEFENDED,1in10,2020,1120.363525390625,340.23223876953125,0.0750737385565627
CPV,2015,pop,COASTAL_DEFENDED,1in100,2020,1543.9658203125,508.067626953125,0.0830889405020089
CPV,2015,pop,COASTAL_DEFENDED,1in5,2020,447.8249816894531,97.092529296875,0.0500898797414979
CPV,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9544.9267578125,309.5234375,0.0066148819414078
CPV,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1049.608642578125,26.7044677734375,0.0051676186240745
CPV,2020,pop,COASTAL_DEFENDED,1in10,2020,1600.6566162109375,480.2930908203125,0.0739593479091396
CPV,2020,pop,COASTAL_DEFENDED,1in100,2020,2272.64111328125,728.67529296875,0.0803852228780046
CPV,2020,pop,COASTAL_DEFENDED,1in5,2020,515.0980224609375,67.27304077148438,0.0283863727961399
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8569.111328125,-975.8154296875,-0.0213381997701449
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,960.8781127929688,-88.73052978515625,-0.0175099053032239
CMR,1975,pop,COASTAL_DEFENDED,1in10,2020,961.9279174804688,,
CMR,1975,pop,COASTAL_DEFENDED,1in100,2020,1023.7347412109376,,
CMR,1975,pop,COASTAL_DEFENDED,1in5,2020,911.81787109375,,
CMR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,64089.33203125,,
CMR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,400957.03125,,
CMR,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,33138.50390625,,
CMR,1980,pop,COASTAL_DEFENDED,1in10,2020,1254.681640625,292.75372314453125,0.0545767754329498
CMR,1980,pop,COASTAL_DEFENDED,1in100,2020,1332.3634033203125,308.628662109375,0.054112712007122
CMR,1980,pop,COASTAL_DEFENDED,1in5,2020,1186.530029296875,274.712158203125,0.0540813438430292
CMR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,76902.8984375,12813.56640625,0.037125691488391
CMR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,479722.28125,78765.25,0.0365217301780398
CMR,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,39939.30859375,6800.8046875,0.0380386613763588
CMR,1985,pop,COASTAL_DEFENDED,1in10,2020,1620.456787109375,365.775146484375,0.0524967954336781
CMR,1985,pop,COASTAL_DEFENDED,1in100,2020,1724.180908203125,391.8175048828125,0.0529118835728454
CMR,1985,pop,COASTAL_DEFENDED,1in5,2020,1526.2862548828125,339.7562255859375,0.0516505464319203
CMR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,92713.6875,15810.7890625,0.0381024815835764
CMR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,571040.4375,91318.15625,0.0354649304641196
CMR,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,48776.01953125,8836.7109375,0.0407853313257065
CMR,1990,pop,COASTAL_DEFENDED,1in10,2020,2104.002197265625,483.54541015625,0.0536145197864248
CMR,1990,pop,COASTAL_DEFENDED,1in100,2020,2249.6572265625,525.476318359375,0.0546459854436696
CMR,1990,pop,COASTAL_DEFENDED,1in5,2020,1972.2010498046875,445.914794921875,0.0525992070021843
CMR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,113222.1875,20508.5,0.0407766431985696
CMR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,688611.25,117570.8125,0.0381532073715755
CMR,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,59854.54296875,11078.5234375,0.0417851261934387
CMR,1995,pop,COASTAL_DEFENDED,1in10,2020,3103.028564453125,999.0263671875,0.0808064228531808
CMR,1995,pop,COASTAL_DEFENDED,1in100,2020,3328.19775390625,1078.54052734375,0.0814801545540673
CMR,1995,pop,COASTAL_DEFENDED,1in5,2020,2922.377685546875,950.1766357421876,0.0818250451101736
CMR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,129747.1484375,16524.9609375,0.0276216751822653
CMR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,805298.5625,116687.3125,0.0318024673135728
CMR,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,68954.421875,9099.87890625,0.0287100922120711
CMR,2000,pop,COASTAL_DEFENDED,1in10,2020,4473.04345703125,1370.014892578125,0.0758790945774752
CMR,2000,pop,COASTAL_DEFENDED,1in100,2020,4815.67724609375,1487.4794921875,0.0766874472836489
CMR,2000,pop,COASTAL_DEFENDED,1in5,2020,4219.279296875,1296.901611328125,0.0762183342038607
CMR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,146713.0,16965.8515625,0.0248826831745971
CMR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,925209.0,119910.4375,0.0281502488655107
CMR,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,78380.859375,9426.4375,0.0259579942409344
CMR,2005,pop,COASTAL_DEFENDED,1in10,2020,7159.6005859375,2686.55712890625,0.0986443724456378
CMR,2005,pop,COASTAL_DEFENDED,1in100,2020,7713.05712890625,2897.3798828125,0.0987878163114763
CMR,2005,pop,COASTAL_DEFENDED,1in5,2020,6791.02001953125,2571.74072265625,0.0998649116469521
CMR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,168575.484375,21862.484375,0.0281705583924298
CMR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1071578.75,146369.75,0.0298093931014287
CMR,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,89229.3203125,10848.4609375,0.0262649880356962
CMR,2010,pop,COASTAL_DEFENDED,1in10,2020,11228.02734375,4068.4267578125,0.0941652892980324
CMR,2010,pop,COASTAL_DEFENDED,1in100,2020,12087.7705078125,4374.71337890625,0.094016649911522
CMR,2010,pop,COASTAL_DEFENDED,1in5,2020,10716.2919921875,3925.27197265625,0.0955240235291225
CMR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,194650.234375,26074.75,0.0291818127653014
CMR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1245374.875,173796.125,0.0305170969485364
CMR,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,102120.015625,12890.6953125,0.0273552806131638
CMR,2015,pop,COASTAL_DEFENDED,1in10,2020,16139.2255859375,4911.1982421875,0.075265832833627
CMR,2015,pop,COASTAL_DEFENDED,1in100,2020,17381.57421875,5293.8037109375,0.0753468820483771
CMR,2015,pop,COASTAL_DEFENDED,1in5,2020,15447.779296875,4731.4873046875,0.07588116234771
CMR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,224552.53125,29902.296875,0.0289934369798503
CMR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1446716.875,201342.0,0.0304257179121296
CMR,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,116591.34375,14471.328125,0.0268596458450665
CMR,2020,pop,COASTAL_DEFENDED,1in10,2020,18835.138671875,2695.9130859375,0.0313764863601393
CMR,2020,pop,COASTAL_DEFENDED,1in100,2020,20303.01953125,2921.4453125,0.0315595523871703
CMR,2020,pop,COASTAL_DEFENDED,1in5,2020,18011.333984375,2563.5546875,0.0311835224097767
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,258483.8125,33931.28125,0.0285444832842065
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1640981.25,194264.375,0.0255197161178553
CMR,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,133162.40625,16571.0625,0.0269352591119984
CAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,24728.45,,
CAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,154018.69,,
CAF,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,16792.836,,
CAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,26331.535,1603.0859,0.0126418149824181
CAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,174006.8,19988.11,0.0247043047512713
CAF,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,17828.402,1035.5664,0.0120400055678169
CAF,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,28103.06,1771.5254,0.0131073930819494
CAF,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,194860.1,20853.297,0.0228956599395675
CAF,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,18955.49,1127.0879,0.01233562966069
CAF,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,31118.111,3015.0508,0.0205914425286133
CAF,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,221403.31,26543.219,0.0258697838158741
CAF,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,20938.645,1983.1543,0.0200999119693616
CAF,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,36709.31,5591.1973,0.0336002288241719
CAF,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,253475.55,32072.234,0.0274256129490582
CAF,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,24661.326,3722.6816,0.0332694186431918
CAF,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,42792.684,6083.375,0.0311424398370645
CAF,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,287892.84,34417.297,0.0257911789322355
CAF,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,28892.322,4230.996,0.0321746825263657
CAF,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,48166.234,5373.551,0.0239402976100289
CAF,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,323402.88,35510.03,0.0235347807507748
CAF,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,32474.832,3582.5098,0.0236532984066237
CAF,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,54032.5,5866.2656,0.023251697423076
CAF,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,364354.44,40951.562,0.0241322392488183
CAF,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,36484.293,4009.461,0.0235564598792619
CAF,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,55884.48,1851.9805,0.0067629626046843
CAF,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,392279.6,27925.156,0.014879158152619
CAF,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,37853.832,1369.5391,0.0073973096928228
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,61330.04,5445.5586,0.0187705983368484
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,433514.47,41234.875,0.0201912024637205
CAF,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,41668.586,3814.754,0.0193886341711146
TCD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,21901.97,,
TCD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,250341.53,,
TCD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,9806.381,,
TCD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,24171.137,2269.166,0.0199121651632401
TCD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,282191.78,31850.25,0.0242413171176867
TCD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,10584.45,778.06934,0.0153877320285475
TCD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,27920.08,3748.9434,0.0292572050984638
TCD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,327468.1,45276.312,0.0302080243253477
TCD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,12137.205,1552.7549,0.0277561441134881
TCD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,33682.414,5762.334,0.0382389248190233
TCD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,393821.38,66353.28,0.0375906672152972
TCD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,14380.826,2243.621,0.0345060413607212
TCD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,38195.48,4513.0664,0.0254671612601946
TCD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,459830.56,66009.19,0.0314773758673034
TCD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,16129.765,1748.9385,0.0232195742850713
TCD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,44670.395,6474.914,0.031814338484611
TCD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,545810.3,85979.75,0.0348771000301251
TCD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,18769.102,2639.337,0.0307731309418157
TCD,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,53025.555,8355.16,0.0348873684428987
TCD,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,673686.6,127876.31,0.0429974365157317
TCD,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,22032.31,3263.209,0.0325790521830851
TCD,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,62336.33,9310.773,0.0328831606582766
TCD,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,822796.6,149110.0,0.0407991132002614
TCD,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,25720.518,3688.207,0.0314399037035519
TCD,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,73985.52,11649.195,0.0348588278991768
TCD,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1000018.94,177222.31,0.0397840385872252
TCD,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,30262.705,4542.1875,0.0330601495293469
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,88470.984,14485.461,0.0364081577443817
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1183311.5,183292.56,0.0342324718200242
TCD,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,36348.914,6086.209,0.0373295221186453
COM,1975,pop,COASTAL_DEFENDED,1in10,2020,5030.403,,
COM,1975,pop,COASTAL_DEFENDED,1in100,2020,6142.236,,
COM,1975,pop,COASTAL_DEFENDED,1in5,2020,4.7750263,,
COM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,493.731,,
COM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8744.91,,
COM,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,201.19458,,
COM,1980,pop,COASTAL_DEFENDED,1in10,2020,5961.1885,930.78564,0.0345369728484719
COM,1980,pop,COASTAL_DEFENDED,1in100,2020,7250.1953,1107.9595,0.0337240952313337
COM,1980,pop,COASTAL_DEFENDED,1in5,2020,5.6442986,0.86927223,0.0340150135173142
COM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,577.6755,83.94449,0.031902605517095
COM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,10264.2,1519.29,0.0325567995730835
COM,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,231.41151,30.216934,0.0283802729114452
COM,1985,pop,COASTAL_DEFENDED,1in10,2020,6952.755,991.5664,0.0312520184655042
COM,1985,pop,COASTAL_DEFENDED,1in100,2020,8369.773,1119.5781,0.0291360622711742
COM,1985,pop,COASTAL_DEFENDED,1in5,2020,7.038287,1.3939886,0.0451326235266626
COM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,672.78503,95.10956,0.0309520793723989
COM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,11729.697,1465.4971,0.0270517831264305
COM,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,274.05627,42.64476,0.0344058320742948
COM,1990,pop,COASTAL_DEFENDED,1in10,2020,7950.529,997.7739,0.0271829928012754
COM,1990,pop,COASTAL_DEFENDED,1in100,2020,9571.755,1201.9814,0.0272013246843321
COM,1990,pop,COASTAL_DEFENDED,1in5,2020,7.14805,0.10976267,0.0030997392672686
COM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,781.8986,109.11359,0.0305162084684331
COM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,13744.768,2015.0703,0.0322148833906177
COM,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,320.8467,46.790436,0.0320282135574578
COM,1995,pop,COASTAL_DEFENDED,1in10,2020,8715.99,765.4614,0.0185542035080434
COM,1995,pop,COASTAL_DEFENDED,1in100,2020,10497.224,925.46875,0.0186302604650754
COM,1995,pop,COASTAL_DEFENDED,1in5,2020,8.453719,1.3056693,0.0341226501990459
COM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,889.8214,107.92279,0.0261963893937606
COM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,15333.285,1588.5176,0.0221145381699177
COM,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,364.2715,43.424805,0.0257122053140383
COM,2000,pop,COASTAL_DEFENDED,1in10,2020,9996.647,1280.6572,0.0277974252839432
COM,2000,pop,COASTAL_DEFENDED,1in100,2020,12048.919,1551.6953,0.0279564838004746
COM,2000,pop,COASTAL_DEFENDED,1in5,2020,9.281238,0.82751846,0.0188532063247164
COM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,989.8187,99.997314,0.0215286749966674
COM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,17116.98,1783.6953,0.0222529946961091
COM,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,411.8034,47.53189,0.0248326355701709
COM,2005,pop,COASTAL_DEFENDED,1in10,2020,10649.405,652.7578,0.0127312230864344
COM,2005,pop,COASTAL_DEFENDED,1in100,2020,12765.267,716.34766,0.0116175601389354
COM,2005,pop,COASTAL_DEFENDED,1in5,2020,10.575988,1.2947502,0.0264623230939893
COM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1076.9215,87.10278,0.0170110675028003
COM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,18708.404,1591.4238,0.01793937729389
COM,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,435.94916,24.145752,0.0114610909062247
COM,2010,pop,COASTAL_DEFENDED,1in10,2020,11460.576,811.1709,0.0147901000471484
COM,2010,pop,COASTAL_DEFENDED,1in100,2020,13852.452,1087.1855,0.016481216796669
COM,2010,pop,COASTAL_DEFENDED,1in5,2020,10.852812,0.276824,0.0051809925098003
COM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1254.0824,177.16089,0.0309281662527587
COM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,20980.61,2272.205,0.0231899704489044
COM,2010,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,525.6002,89.65106,0.0381113489302176
COM,2015,pop,COASTAL_DEFENDED,1in10,2020,12640.231,1179.6553,0.0197875777710005
COM,2015,pop,COASTAL_DEFENDED,1in100,2020,15243.811,1391.3584,0.0193266506599407
COM,2015,pop,COASTAL_DEFENDED,1in5,2020,11.226284,0.3734722,0.0067896731930183
COM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1431.447,177.36462,0.0268094098741173
COM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,23336.309,2355.6992,0.0215104361086568
COM,2015,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,601.42993,75.82971,0.0273203644176458
COM,2020,pop,COASTAL_DEFENDED,1in10,2020,13721.489,1081.2578,0.016551175746001
COM,2020,pop,COASTAL_DEFENDED,1in100,2020,16551.734,1307.9238,0.0165997315198882
COM,2020,pop,COASTAL_DEFENDED,1in5,2020,13.52789,2.3016062,0.0380034885399103
COM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1576.0996,144.65259,0.0194400070090092
COM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,25617.209,2280.9004,0.0188257913211036
COM,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,666.3385,64.90857,0.0207090705151393
COD,1975,pop,COASTAL_DEFENDED,1in10,2020,806.24115,,
COD,1975,pop,COASTAL_DEFENDED,1in100,2020,834.1536,,
COD,1975,pop,COASTAL_DEFENDED,1in5,2020,751.8235,,
COD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,234603.16,,
COD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,910584.6,,
COD,1975,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,151438.33,,
COD,1980,pop,COASTAL_DEFENDED,1in10,2020,950.3226,144.08142,0.0334303616038327
COD,1980,pop,COASTAL_DEFENDED,1in100,2020,985.0774,150.92377,0.0338198312021682
COD,1980,pop,COASTAL_DEFENDED,1in5,2020,889.89874,138.07526,0.0342962299100368
COD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,281043.34,46440.188,0.0367830640789343
COD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1091425.2,180840.62,0.0368948981754839
COD,1980,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,181608.72,30170.39,0.0370033853925675
COD,1985,pop,COASTAL_DEFENDED,1in10,2020,1032.143,81.82037,0.0166553750749216
COD,1985,pop,COASTAL_DEFENDED,1in100,2020,1071.1508,86.073364,0.0168948626272582
COD,1985,pop,COASTAL_DEFENDED,1in5,2020,980.0229,90.124146,0.0194809742267181
COD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,333729.22,52685.875,0.0349614801619988
COD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1302480.0,211054.75,0.0359896401833685
COD,1985,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,214862.23,33253.516,0.0342003367847805
COD,1990,pop,COASTAL_DEFENDED,1in10,2020,1112.5962,80.45325,0.01512504073421
COD,1990,pop,COASTAL_DEFENDED,1in100,2020,1157.2515,86.10071,0.0155830146304472
COD,1990,pop,COASTAL_DEFENDED,1in5,2020,1059.8198,79.796936,0.0157788413809374
COD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,394440.16,60710.938,0.0339924671099087
COD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1562593.6,260113.62,0.0370865398707807
COD,1990,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,252160.03,37297.797,0.0325313147274428
COD,1995,pop,COASTAL_DEFENDED,1in10,2020,1092.3971,-20.199097,-0.0036576428442387
COD,1995,pop,COASTAL_DEFENDED,1in100,2020,1133.6968,-23.554688,-0.0041043479287539
COD,1995,pop,COASTAL_DEFENDED,1in5,2020,1038.7319,-21.08789,-0.0040115847175935
COD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,469136.94,74696.78,0.035294014865397
COD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,1895021.9,332428.25,0.0393304203603988
COD,1995,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,299714.97,47554.938,0.0351575057618109
COD,2000,pop,COASTAL_DEFENDED,1in10,2020,980.16705,-112.23004,-0.0214479962817729
COD,2000,pop,COASTAL_DEFENDED,1in100,2020,1018.06464,-115.63214,-0.0212862531712278
COD,2000,pop,COASTAL_DEFENDED,1in5,2020,932.9137,-105.81824,-0.0212594124709283
COD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,519002.7,49865.75,0.0204083235941205
COD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2140447.2,245425.38,0.0246559262015773
COD,2000,pop,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,330893.38,31178.406,0.019990042681423
COD,2005,pop,COASTAL_DEFENDED,1in10,2020,915.171,-64.99603,-0.0136286900930431
COD,2005,pop,COASTAL_DEFENDED,1in100,2020,951.65546,-66.40918,-0.0134005248811711
COD,2005,pop,COASTAL_DEFENDED,1in5,2020,871.51984,-61.39386,-0.0135225492626234
COD,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,609788.06,90785.375,0.0327658271641011
COD,2005,pop,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,2468645.2,328198.0,0.0289418512689012
