ISO_A3,ghsl_year,ghsl_type,flood_type,climate_scenario,return_period,fathom_year,ftm3_ghsl_total_pop_#,ftm3_ghsl_new_pop_#,ftm3_ghsl_rate_pop_%
ERI,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,12480.903,3751.7393,0.018037246
ERI,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,21358.95,8878.046,0.018070365
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,9669.415,,
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,13340.525,3671.1104,0.016222101
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,25657.135,12316.609,0.022039876
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,10225.801,,
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,14289.435,4063.6338,0.016871055
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,26604.523,12315.089,0.020934817
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,8754.52,,
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,13101.005,4346.4854,0.020360446
ERI,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,25042.574,11941.569,0.021831167
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,9705.076,,
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,14221.386,4516.3096,0.019288556
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,27499.36,13277.974,0.022223879
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,10573.701,,
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,15826.762,5253.0605,0.02037134
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,29178.234,13351.473,0.020600001
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,9255.823,,
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,13606.214,4350.3906,0.019450427
ERI,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,26702.797,13096.583,0.022729182
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,11624.557,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,12111.035,486.47852,0.002051966
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,12456.843,345.80762,0.000938877
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,109227.29,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,109955.74,728.4531,0.000332406
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,111398.39,1442.6484,0.000434593
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,2099.5356,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,2242.663,143.12744,0.003302836
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,2345.0352,102.37207,0.001488985
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,11644.863,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,13112.213,1467.3496,0.005951585
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,14984.953,1872.7402,0.004460001
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,109310.32,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,112001.12,2690.7969,0.001216641
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,114347.03,2345.914,0.000691208
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,2115.107,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,2468.6348,353.52783,0.007757933
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,2962.932,494.29712,0.006102344
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,11651.966,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,13384.249,1732.2832,0.006954253
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,17917.842,4533.593,0.009771376
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,109348.41,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,112239.164,2890.7578,0.001305492
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,117428.73,5189.5625,0.001507788
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,2123.192,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,2564.1594,440.96753,0.009480162
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,3326.3743,762.21484,0.00871281
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,11724.193,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,14318.902,2594.709,0.010046431
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,20443.979,6125.076,0.011940994
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,109396.625,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,113867.17,4470.547,0.002004637
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,120089.94,6222.7656,0.001775185
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,2144.9204,,
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,2810.4114,665.49097,0.013603115
ERI,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,3902.3994,1091.988,0.011002108
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,5995.4155,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,6051.0835,55.66797,0.000462219
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,6147.2217,96.13818,0.000525566
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,16599.084,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,16796.898,197.81445,0.000592515
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,16964.176,167.27734,0.000330375
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,2669.0889,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,2707.7378,38.648926,0.000719078
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,2751.7822,44.044434,0.000537986
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,6003.306,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,6178.9365,175.63037,0.001442832
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,6395.6953,216.75879,0.001149961
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,16613.77,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,17099.225,485.45508,0.001441098
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,17612.883,513.6582,0.000987072
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,2674.4897,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,2777.5671,103.07739,0.001892629
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,2949.5815,172.0144,0.002004939
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,6004.723,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,6209.706,204.98291,0.001679767
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,6612.2886,402.58252,0.002096068
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,16616.58,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,17179.094,562.5137,0.001665996
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,18083.771,904.67773,0.001712189
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,2676.37,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,2861.5305,185.1604,0.003350357
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,3101.0217,239.49121,0.002682759
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,6020.461,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,6346.2754,325.81445,0.002638691
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,6818.818,472.54248,0.002396802
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,16664.33,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,17484.658,820.3281,0.002405557
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,18319.865,835.20703,0.001556616
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,2686.0627,,
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,2930.0833,244.02051,0.004357183
SWZ,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,3252.6853,322.60205,0.003487735
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,0,,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,0,0,
ETH,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,0,0,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,692680.5,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,738107.06,45426.562,0.003181051
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,757655.8,19548.75,0.000871723
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,3345226.8,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,3394294,49067.25,0.000728332
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,3432337.8,38043.75,0.000371597
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,224512.45,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,243223.25,18710.797,0.004010449
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,251075.98,7852.7344,0.001059759
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,696202.3,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,789209.06,93006.75,0.006289242
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,895916.6,106707.56,0.004236151
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,3350530.8,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,3467707.2,117176.5,0.001720223
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,3573956.8,106249.5,0.001006494
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,226026.94,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,265421.66,39394.72,0.008065628
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,323562.72,58141.062,0.006624287
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,698526.7,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,810704,112177.31,0.007474278
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,1029336.6,218632.62,0.007990649
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,3352138,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,3486413,134275,0.00196568
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,3699458.2,213045.25,0.001979055
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,227404.19,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,277320.3,49916.125,0.009971599
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,388594.3,111274,0.011308892
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,711071.5,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,864851.1,153779.62,0.009837289
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,1148667.9,283816.75,0.009504913
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,3364226.8,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,3550108,185881.25,0.002692613
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,3820721,270613,0.002451705
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,232543.92,,
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,302603.8,70059.89,0.013254335
ETH,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,455812.78,153208.97,0.013748916
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,15033.966,,
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,21932.297,6898.331,0.019061811
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,35561.566,13629.27,0.016240642
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,16343.474,,
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,23158.986,6815.5127,0.017580459
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,38639.336,15480.35,0.017209333
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,14494.9,,
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2050,21424.084,6929.1836,0.019728016
GAB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2080,34277.4,12853.314,0.015789033
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2030,15649.61,,
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2050,23644.766,7995.1553,0.020849156
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in10,2080,45424.484,21779.719,0.022002205
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2030,16573.445,,
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2050,25269.398,8695.953,0.021313577
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in100,2080,47874.34,22604.941,0.021527972
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2030,14972.26,,
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2050,23028.26,8056,0.02175951
GAB,2020,pop,COASTAL_DEFENDED,SSP2_4.5,1in5,2080,44180.35,21152.092,0.021956166
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2030,15727.014,,
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2050,25194.445,9467.432,0.023841966
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in10,2080,54376.227,29181.781,0.025975072
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2030,16803.918,,
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2050,26251.799,9447.881,0.022556764
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in100,2080,56455.98,30204.182,0.025852755
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2030,15025.967,,
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2050,24681.443,9655.477,0.025124011
GAB,2020,pop,COASTAL_DEFENDED,SSP3_7.0,1in5,2080,53076.04,28394.596,0.02585095
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2030,16129.456,,
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2050,26306.016,10176.56,0.024759061
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in10,2080,60795.652,34489.637,0.02831755
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2030,17323.69,,
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2050,27253.854,9930.164,0.022914597
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in100,2080,63807.992,36554.14,0.028761979
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2030,15684.41,,
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2050,25924.885,10240.475,0.025445142
GAB,2020,pop,COASTAL_DEFENDED,SSP5_8.5,1in5,2080,59906.336,33981.453,0.028312695
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2030,55621.484,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2050,57421.664,1800.1797,0.001593876
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in10,2080,58010.76,589.09766,0.000340287
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2030,167304.56,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2050,168988.75,1684.1875,0.00050094
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in100,2080,170890.08,1901.3281,0.000373016
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2030,29915.357,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2050,30626.936,711.5781,0.001176088
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP1_2.6,1in5,2080,30945.666,318.73047,0.000345162
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2030,55808.33,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2050,59099.695,3291.3672,0.002869242
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in10,2080,62382.555,3282.8594,0.001803621
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2030,167410.56,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2050,172091.48,4680.922,0.001379802
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in100,2080,177799.78,5708.297,0.00108832
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2030,30034.049,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2050,31344.812,1310.7637,0.002138139
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP2_4.5,1in5,2080,33236.688,1891.875,0.001955426
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2030,55863.746,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2050,59989.617,4125.871,0.00356915
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in10,2080,66924.31,6934.6953,0.003653015
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2030,167517.11,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2050,172540.4,5023.297,0.001478388
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in100,2080,181162.19,8621.781,0.001626698
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2030,30077.568,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2050,31586.625,1509.0566,0.002450706
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP3_7.0,1in5,2080,34746.234,3159.6094,0.003182968
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2030,56390.426,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2050,61645.977,5255.551,0.00446537
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in10,2080,70926.53,9280.555,0.004685495
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2030,167727.83,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2050,176237.1,8509.266,0.002477446
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in100,2080,183950.02,7712.922,0.001428815
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2030,30255.252,,
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2050,32486.988,2231.7363,0.003564832
GAB,2020,pop,FLUVIAL_PLUVIAL_DEFENDED,SSP5_8.5,1in5,2080,36189.1,3702.1133,0.003603757
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2030,3527.0303,,
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2050,5088.868,1561.8379,0.018498983
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in10,2080,9276.92,4188.052,0.020217463
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2030,3795.3909,,
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2050,5571.083,1775.6921,0.019375416
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in100,2080,10046.665,4475.582,0.019849474
GMB,2020,pop,COASTAL_DEFENDED,SSP1_2.6,1in5,2030,3404.2737,,
