Country Code,Year,Value
COM,2014,88.7
CPV,2014,91.9
ERI,2014,77.0
ETH,2014,92.0
GAB,2014,96.6
GHA,2014,90.8
GIN,2014,78.6
GMB,2014,70.9
GNB,2014,33.1
GNQ,2014,91.8
KEN,2014,68.4
LBR,2014,14.8
LSO,2014,61.5
MDG,2014,63.2
MLI,2014,80.3
MOZ,2014,68.0
MRT,2014,76.9
MUS,2014,99.7
MWI,2014,46.1
NAM,2014,73.8
NER,2014,59.3
NGA,2014,84.7
RWA,2014,71.8
SDN,2014,76.3
SEN,2014,85.0
SLE,2014,44.0
SOM,2014,68.2
SSA,2014,71.52406386613187
SSD,2014,11.6
STP,2014,75.8
SWZ,2014,84.0
SYC,2014,100.0
TCD,2014,27.2
TGO,2014,83.2
TZA,2014,53.6
UGA,2014,51.4
ZAF,2014,86.9
ZMB,2014,61.5
ZWE,2014,83.4
AFE,2015,66.99544249885376
AFW,2015,78.32036385553064
AGO,2015,64.0
BDI,2015,56.5
BEN,2015,51.7
BFA,2015,58.2
BWA,2015,79.6
CAF,2015,29.7
CIV,2015,86.5
CMR,2015,89.8
COD,2015,37.5
COG,2015,61.8
COM,2015,90.5
CPV,2015,92.1
ERI,2015,76.8
ETH,2015,85.0
GAB,2015,96.7
GHA,2015,88.4
GIN,2015,80.1
GMB,2015,72.5
GNB,2015,35.5
GNQ,2015,91.7
KEN,2015,78.1
LBR,2015,25.4
LSO,2015,64.6
MDG,2015,64.3
MLI,2015,83.1
MOZ,2015,68.0
MRT,2015,79.0
MUS,2015,99.6
MWI,2015,48.7
NAM,2015,74.6
NER,2015,60.2
NGA,2015,81.5
RWA,2015,72.9
SDN,2015,77.8
SEN,2015,86.9
SLE,2015,45.4
SOM,2015,68.5
SSA,2015,71.66744578218623
SSD,2015,11.9
STP,2015,73.0
SWZ,2015,80.6
SYC,2015,100.0
TCD,2015,32.4
TGO,2015,82.0
TZA,2015,58.4
UGA,2015,51.9
ZAF,2015,87.0
ZMB,2015,67.7
ZWE,2015,81.2
AFE,2016,68.85949515079983
AFW,2016,81.6332531539505
AGO,2016,67.9
BDI,2016,57.6
BEN,2016,62.5
BFA,2016,59.7
BWA,2016,80.9
CAF,2016,30.5
CIV,2016,92.0
CMR,2016,90.6
COD,2016,38.6
COG,2016,62.7
COM,2016,92.2
CPV,2016,92.3
ERI,2016,76.7
ETH,2016,85.4
GAB,2016,97.0
GHA,2016,89.8
GIN,2016,82.2
GMB,2016,74.0
GNB,2016,39.7
GNQ,2016,91.4
KEN,2016,84.3
LBR,2016,31.2
LSO,2016,66.4
MDG,2016,67.3
MLI,2016,83.0
MOZ,2016,66.2
MRT,2016,80.5
MUS,2016,99.6
MWI,2016,42.0
NAM,2016,69.3
NER,2016,59.2
NGA,2016,86.0
RWA,2016,80.0
SDN,2016,78.9
SEN,2016,87.7
SLE,2016,46.9
SOM,2016,68.9
SSA,2016,74.32845384642621
SSD,2016,12.1
STP,2016,73.7
SWZ,2016,81.0
SYC,2016,100.0
TCD,2016,31.1
TGO,2016,84.4
TZA,2016,65.3
UGA,2016,57.5
ZAF,2016,87.1
ZMB,2016,69.9
ZWE,2016,85.5
AFE,2017,70.64395007226547
AFW,2017,82.58114413258366
AGO,2017,69.4
BDI,2017,61.8
BEN,2017,54.2
BFA,2017,61.4
BWA,2017,84.0
CAF,2017,31.4
CIV,2017,92.5
CMR,2017,91.4
COD,2017,39.7
COG,2017,63.6
COM,2017,93.9
CPV,2017,92.5
ERI,2017,76.5
ETH,2017,96.6
GAB,2017,97.8
GHA,2017,90.0
GIN,2017,83.4
GMB,2017,79.4
GNB,2017,43.9
GNQ,2017,91.2
KEN,2017,83.6
LBR,2017,40.5
LSO,2017,68.8
MDG,2017,66.6
MLI,2017,85.0
MOZ,2017,60.5
MRT,2017,82.0
MUS,2017,99.6
MWI,2017,57.5
NAM,2017,74.3
NER,2017,60.4
NGA,2017,86.8
RWA,2017,84.8
SDN,2017,80.0
SEN,2017,91.7
SLE,2017,48.7
SOM,2017,69.3
SSA,2017,75.17500178334315
SSD,2017,9.6
STP,2017,73.5
SWZ,2017,85.3
SYC,2017,100.0
TCD,2017,33.6
TGO,2017,88.8
TZA,2017,64.8
UGA,2017,63.4
ZAF,2017,87.2
ZMB,2017,75.2
ZWE,2017,85.5
AFE,2018,71.51978173038131
AFW,2018,80.28932824375498
AGO,2018,65.3
BDI,2018,59.8
BEN,2018,64.3
BFA,2018,62.3
BWA,2018,85.5
CAF,2018,32.2
CIV,2018,93.1
CMR,2018,90.0
COD,2018,40.8
COG,2018,64.5
COM,2018,95.6
CPV,2018,93.1
ERI,2018,76.3
ETH,2018,91.8
GAB,2018,97.7
GHA,2018,89.9
GIN,2018,86.7
GMB,2018,76.4
GNB,2018,48.1
GNQ,2018,91.0
KEN,2018,87.2
LBR,2018,37.2
LSO,2018,70.7
MDG,2018,71.2
MLI,2018,85.6
MOZ,2018,72.2
MRT,2018,83.6
MUS,2018,99.5
MWI,2018,49.0
NAM,2018,74.4
NER,2018,47.6
NGA,2018,81.7
RWA,2018,85.8
SDN,2018,81.1
SEN,2018,93.5
SLE,2018,53.2
SOM,2018,69.7
SSA,2018,74.76677479072823
SSD,2018,12.6
STP,2018,76.7
SWZ,2018,87.7
SYC,2018,100.0
TCD,2018,36.0
TGO,2018,83.1
TZA,2018,67.9
UGA,2018,72.0
ZAF,2018,87.2
ZMB,2018,76.3
ZWE,2018,85.4
AFE,2019,72.55357342170053
AFW,2019,82.7314704889664
AGO,2019,72.2
BDI,2019,60.8
