city_name,covers_by_area_threshold,area_ratio_2020_over_2015,area_2015,area_2020
4622.0,True,1.2585591306547057,17356187.31448592,21843788.01799963
7046.0,True,1.2946901530143902,9849077.392033095,12751503.515741898
5580.0,True,1.192152916207944,2768433.1018132987,3300395.595653328
6272.0,True,1.347539983122468,9068526.973598951,12220202.684949176
3117.0,True,1.1085553902776395,20159016.983821735,22347386.940114066
6553.0,True,1.0,2609946.123094477,2609946.123094477
146.0,True,1.2765408348568845,22186712.7602417,28322244.829688832
8078.0,True,1.7171655109065451,1850554.4865510084,3177708.3403587616
8553.0,True,1.8945986080562232,28233828.50160998,53491772.17924839
1643.0,True,1.162698593966439,1147377.8029051227,1334054.5581860882
8096.0,True,1.0557584970047933,4345241.206590547,4587525.32539333
6357.0,True,1.135150342136188,9172748.123216204,10412448.17039795
8892.0,True,1.0781527593582103,9570165.36101559,10318100.191493321
3299.0,True,1.2667380939975854,2335249.3814054755,2958149.3504106123
9072.0,True,1.35175965378932,9334052.368260534,12617395.397771243
7548.0,True,1.1174572013591166,2391435.3826389015,2672326.689914835
4122.0,True,1.3314179777875046,12642168.57740517,16832010.522177525
1580.0,True,1.1779768206207903,24421015.1407713,28767389.77185796
3599.0,True,1.1731704504256915,7118016.703234088,8350646.861870729
5221.0,True,1.2069888738216628,10770825.750603,13000266.84284968
2098.0,True,1.435966237780843,4552809.386268746,6537680.56573364
5422.0,True,3.776764982526052,2739528.1483839187,10346553.979460819
32.0,True,1.4489032324909978,348234397.1526319,504557943.69900227
8565.0,True,1.1658872298307903,3328675.9638124164,3880860.798453594
8541.0,True,1.1240265265346767,49524856.6508259,55667252.59835562
3263.0,True,1.1267797141295814,799987.5383414598,901409.7297596176
5940.0,True,1.2249566455843537,1341208.5320667983,1642922.3044696604
9012.0,True,1.1607629179729193,4941728.523237867,5736175.220463593
2333.0,True,1.1546442710500622,699809722.6987324,808031287.1392239
6014.0,True,1.0728979236680496,2618149.39410651,2809007.0487896367
1520.0,True,1.0681763335106562,1453581.1422750317,1552680.9750155748
7368.0,True,1.1484895731962819,10453623.8907986,12005878.04069774
3651.0,True,1.4004541474390715,8290170.353788758,11610003.4549399
7529.0,True,1.4726405709509727,15199784.171528313,22383818.84069101
7191.0,True,1.1970898470797948,67402865.63915646,80687286.12071776
2539.0,True,1.3266071566403292,6984159.192423749,9265235.567784688
4532.0,True,1.1583543780994898,13011152.866413422,15071525.886931714
9017.0,True,1.3735420473126052,6478110.773074868,8897957.533967098
2140.0,True,1.5105083761606606,2597693.639178268,3923838.000678043
6385.0,True,3.5934671776446367,9704944.6842076,34874400.1835568
9185.0,True,1.819565994535677,5534109.77135148,10069677.949978763
6284.0,True,0.9999999999999938,23984032.019848824,23984032.019848675
6.0,True,1.0059990175309128,9360735.745251333,9416890.963089338
7082.0,True,1.1944674212334918,2224868.3884642823,2657532.806552846
3935.0,True,1.1957866347079602,4741639.236090538,5669988.825123928
5814.0,True,1.4517391387400544,47052376.26346985,68307776.1924027
229.0,True,1.3233910694587907,5779754.531624046,7648875.530815238
1584.0,True,1.087008476878851,9271843.287213853,10078572.24949373
4414.0,True,1.1356138151375965,20380433.60010848,23144301.95477765
3742.0,True,1.0678892267939144,804280.1017360617,858882.0559686538
2990.0,True,1.3156237424225925,2356364.42794708,3100088.987207209
786.0,True,1.127132656576196,3260607.0058392454,3675136.636542545
3004.0,True,1.481766642627904,4877157.3638469875,7226809.092595509
6725.0,True,1.130858193889529,3934419.4585763537,4449270.482929474
1254.0,True,1.10901826482993,1960247.9793520598,2173950.812697398
8671.0,True,1.052316286838688,7366250.272782792,7751625.13497926
5782.0,True,1.2028593292604026,21421440.805261753,25766979.918808572
1035.0,True,4.317090477712408,1424805.0037707458,6151012.114375678
8995.0,True,1.244981958285474,3016576.315526525,3755583.088621793
6303.0,True,1.2719770885103179,3787567.4958090098,4817699.07585546
