agglosID,agglosName,ISO3,Longitude,Latitude
6810,Nkungwe,TZA,29.733515553845805,-4.77125755870959
6811,Nkwanta,GHA,0.5225678745258886,8.256195555938252
6812,Nkwatanum-essiam,GHA,-0.9827276629149841,5.405836554511499
6813,Bepong,GHA,-0.7354155093019439,6.606141507894991
6815,Nkwenkwezi,ZAF,26.888338947098873,-33.58888053342158
6817,Nkwoida,NGA,7.411582922915944,6.4750082024421545
6818,Nkwo-nando,NGA,6.933132577441792,6.326609822060383
6819,Nmiata,NGA,6.79238206942844,6.416468467597023
6820,New setllement wad al hulaywah,SDN,36.036806991360784,14.261226332865661
6821,Wad al-mahi 11,SDN,34.42236534649045,11.391427482378981
6822,Wad al-mahi 9,SDN,34.29606713197779,11.62373774603767
6823,Wad al-mahi 8,SDN,34.30330889793302,11.689198916355094
6824,Wad al-mahi 10,SDN,34.315695407489244,11.53913743484735
6825,Wad al-mahi 1,SDN,34.489097648075486,11.594663674748517
6826,Jabal qulsa,SDN,36.49398162261695,15.260756722685679
6827,Rifi talkuk,SDN,36.349947219715006,15.742394433206341
6828,Amara/abu sin/malawiya,SDN,36.191863289543534,15.244754789632522
6829,Umm garayyat,SDN,35.921467866434654,13.129694632680597
6830,Muktat al-rawda al-sakanya,SDN,32.675532222853896,15.420143841147013
6831,Al-dali,SDN,33.41204103013534,12.871443736931706
6833,(name unknown),SDN,34.31001232034673,11.244162002679847
6834,Umm grenagak,SDN,27.789727708990466,11.706565332709388
6835,Madina al-sharif,SDN,27.152137754234058,11.299936847876557
6836,Qarya 6,SDN,36.02961083190223,14.181832771804876
6840,(n.c.),COD,27.061439493104942,-11.146131033481694
6841,Sabon rijiya,NGA,5.386348813436396,9.960087815694658
6842,Ashaka/jalingo,NGA,11.4772843219656,10.918727880315167
6843,Mmahu/egbema,NGA,6.752365422945221,5.513069713385825
6844,Nola,CAF,16.052072682765747,3.5220021408255446
6845,Nomathamsanqa,ZAF,25.71052952107084,-33.522563836795314
6846,Noordhoek,ZAF,18.165729353251912,-32.77969586920041
6848,Norton west,ZWE,30.65732310561698,-17.89133868436497
6849,Notse,TGO,1.1697149364182635,6.949206293243278
6851,Nouadhibou,MRT,-17.035819908044235,20.954788016669784
6852,Nouakchott,MRT,-15.942964671305065,18.07922633158101
6853,Nouna,BFA,-3.855665918361706,12.735250059488461
6857,Nsambweni,KEN,39.465640593672084,-4.481412998795933
6860,Nsanje,MWI,35.25432549465851,-16.913556143684684
6862,Nsawkaw,GHA,-2.3144249242126587,7.87396901285751
6863,Nseleni,ZAF,31.99679465182751,-28.661444185817416
6864,Nshamba,TZA,31.55541188016999,-1.7922128403681234
6865,Nsioni (kangu),COD,12.94806207794407,-5.266816030377172
6867,Nsona/ntite,COD,23.879521490934685,-6.683950538696104
6868,Nsuatre,GHA,-2.4552892941887112,7.399474722051353
6869,Nsukka,NGA,7.443684530337902,6.906880291383566
6870,Nsuta,GHA,-1.3849317470953177,7.017477284379388
6872,Ntamante,NGA,8.753755100172752,6.423491632238727
6873,Ntandembele,COD,17.16910097104853,-2.185885466786403
6874,Ntcheu,MWI,34.64962580251673,-14.8210537702323
6875,Ntchisi,MWI,33.916825455809985,-13.352871910769702
6876,Nto edino,NGA,7.6168416691094105,5.263927401759098
6879,Ntsweletsoku,ZAF,25.96800238084604,-25.45549282690917
6880,Ntui,CMR,11.627319466189425,4.4436083731031015
6881,Ntwane,ZAF,29.247834955501396,-25.308504136538986
6882,Ntwetwe,UGA,31.593849793834497,0.9505314997184733
6888,Nulone,MOZ,39.4676868727795,-15.088726277595029
6889,Numan,NGA,12.0396501546016,9.452834594317265
6892,Nuwedorp,ZAF,18.385501338265115,-33.37366313202312
6893,Nyahode,ZWE,32.89932112407915,-20.036359033474547
6894,Nyahururu,KEN,36.43773702285101,-0.1567086370755403
6895,Nyainthokmalual,SSD,31.59202596541437,9.311628244377578
6896,Nyakabuye,RWA,29.03969080058386,-2.5642429719844904
6897,Nyakafulu,TZA,32.16620543549525,-3.640321779582497
6898,Nyakahanga,TZA,31.128303416601565,-1.5829419789247603
6899,Nyala,SDN,24.879442527220213,12.056180114389456
6900,Nyalikungu,TZA,33.78596109400386,-3.1777659702830516
6905,Nyamata,RWA,30.113830158578097,-2.1605054725044397
6906,Nyamilima,COD,29.566975054686417,-0.8931946240108356
6908,Kagunuzi,BDI,29.26867108150852,-3.0661473086473596
6911,Nyangao,TZA,39.299809668870104,-10.32460049058696
6913,Nyanguge,TZA,33.19537517403738,-2.5395087085491608
6917,Nyarubanda,TZA,29.75392018220468,-4.537056296291963
6918,Nyea blai,LBR,-9.54713776749368,7.038564669999689
